id_no,title,organization,skills,ratings,review_counts,metadata
122,Foundations of IT Project Management,Packt,"agile methodology,change control,cloud computing,compliance management,information technology,infrastructure,kanban principle,project management,project management life cycle,project risk management,project scoping,resource management,risk management,scrum software development,security architecture,software development methodology,waterfall methodology",0,0,Beginner ? Course ? 1 - 3 Months
123,The Complete Project Management Fundamentals Course,Packt,"agile methodology,agile project management,backlog,budget management,cost estimation,jira software,microsoft team,project coordination,project estimation,project management,project management life cycle,project management software,risk management,sprint planning",0,0,Intermediate ? Course ? 3 - 6 Months
124,"Brand Management: Aligning Business, Brand and Behaviour",University of London,"brand awareness,brand management,brand marketing,brand strategy,branding,consumer behaviour,crossfunctional collaboration,customer experience strategy cx,employee engagement,global marketing,human resource,internal communication,marketing management,organizational change",0,0,Beginner ? Course ? 1 - 3 Months
125,Creating a Budget with Microsoft Excel,Coursera Project Network,"accounting finance software,budget management,budgeting,excel formula,financial data,microsoft 365,microsoft excel,spreadsheet software",0,0,Intermediate ? Guided Project ? Less Than 2 Hours
126,Data Science Foundations,Multiple educators,"algorithm,computer programming tool,correlation analysis,dashboard,data literacy,data mining,data science,data visualization software,jupyter,machine learning,machine learning algorithm,numpy,panda python package,predictive modeling,probability statistic,project management,pseudocode,python,unsupervised learning,web scraping",0,0,Beginner ? Specialization ? 3 - 6 Months
127,IBM Data Analyst,IBM,"big data,dashboard,data analysis,data storytelling,data visualization,data visualization software,data wrangling,excel formula,exploratory data analysis,generative ai,ibm cognos analytics,interactive data visualization,jupyter,matplotlib,microsoft excel,plotly,predictive modeling,professional networking,python,sql",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
128,Initiating and Planning Projects,"University of California, Irvine","conflict management,influencing,organizational structure,planning,project coordination,project documentation,project management,project management life cycle,project scoping,stakeholder management",0,0,Mixed ? Course ? 1 - 3 Months
129,IBM Generative AI Engineering,IBM,"applied machine learning,chatgpt,data analysis,data wrangling,deep learning,exploratory data analysis,flask web framework,generative ai,generative ai agent,jupyter,kera neural network library,large language modeling,predictive modeling,prompt engineering,pytorch machine learning library,regression analysis,scikit learn machine learning library,supervised learning,unit testing,unsupervised learning",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
130,Introduction to Operations Management,University of Pennsylvania,"capacity planning,continuous improvement process,lean methodology,operation management,operational efficiency,process analysis,process flow diagram,process improvement,process management,quality management,resource utilization,root cause analysis,statistical process control,supply chain management,workflow management",0,0,Beginner ? Course ? 1 - 4 Weeks
131,IBM Product Manager,IBM,"agile methodology,agile product development,agile project management,agile software development,innovation,kanban principle,leadership,new product development,product development,product lifecycle management,product management,product planning,product roadmaps,product strategy,product testing,project management life cycle,sprint retrospective,stakeholder engagement,usability testing,user story",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
132,"Hotel Management: Distribution, Revenue and Demand Management",ESSEC Business School,"asset management,budgeting,competitive analysis,datadriven decisionmaking,demand generation,demand planning,financial analysis,financial forecasting,forecasting,hospitality,hospitality management,hotel operation,market share,marketing,marketing channel,revenue management,stakeholder communication,strategic planning,target market",0,0,Beginner ? Specialization ? 3 - 6 Months
133,Food & Beverage Management,Universit? Bocconi,"brand management,business strategy,competitive analysis,consumer behaviour,food beverage,global marketing,growth strategy,hospitality management,market dynamic,marketing,product quality qaqc,restaurant management,value proposition",0,0,Mixed ? Course ? 1 - 3 Months
134,"Foundations: Data, Data, Everywhere",Google,"analytical skill,data analysis,data cleansing,data ethic,data management,data processing,data sharing,data visualization,data visualization software,datadriven decisionmaking,google sheet,spreadsheet software,sql",0,0,Beginner ? Course ? 1 - 4 Weeks
135,IBM AI Developer,IBM,"bootstrap frontend framework,cascading style sheet cs,chatgpt,data science,design patterns,engineering software,flask web framework,generative ai,jupyter,large language modeling,machine learning,prompt engineering,python,responsive web design,scrum software development,sdlc,software architecture,software design pattern,software engineering,unit testing",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
136,Strategic Management and Innovation,Copenhagen Business School,"business,business planning,business strategy,change management,competitive analysis,culture transformation,global marketing,goal setting,innovation,market analysis,organizational strategy,organizational structure,peer review,plan execution,project implementation,resource management,strategic decisionmaking,strategic planning,strategic thinking",0,0,Beginner ? Specialization ? 3 - 6 Months
137,"Project Management Principles,Performance Domains,Tailoring",LearnKartS,"adaptability,agile project management,change management,process improvement,project management,project management institute pmi methodology,project management life cycle,project performance,project portfolio management,risk management,stakeholder engagement,stakeholder management,team performance management",0,0,Beginner ? Course ? 1 - 4 Weeks
138,AI For Everyone,DeepLearning.AI,"artificial intelligence,artificial intelligence machine learning aiml,artificial neural network,business ethic,data ethic,data science,deep learning,engineering management,machine learning,market opportunity,need assessment,strategic thinking,team building",0,0,Beginner ? Course ? 1 - 4 Weeks
139,Supply Chain Logistics,Rutgers the State University of New Jersey,"customer support,inventory management system,inventory warehousing,logistics,operating cost,supply chain,supply chain management,transportation,transportation operation,warehouse management",0,0,Beginner ? Course ? 1 - 4 Weeks
140,Agile Dev Practices: SDLC & Project Management,Northeastern University,"agile methodology,agile project management,agile software development,application lifecycle management,continuous improvement process,crossfunctional collaboration,interpersonal communication,project management,quality management,requirement analysis,scrum software development,sdlc,software development methodology,sprint planning,sprint retrospective,user story,waterfall methodology",0,0,Beginner ? Course ? 1 - 4 Weeks
141,Principles of Management,Johns Hopkins University,"active listening,business communication,business ethic,business strategy,coaching,communication,conflict management,decision making,employee coaching,influencing,leadership management,leadership study,organizational strategy,people management,project management,relationship building,team building,team management",0,0,Mixed ? Course ? 1 - 4 Weeks
142,Google IT Automation with Python,Google,"applicant tracking system,automation,bash scripting language,cicd,cloud computing,cloud service,configuration management,debugging,docker software,git version control system,github,infrastructure code iac,interviewing skill,programming principle,puppet configuration management tool,python,technical communication,unit testing,version control,web service",0,0,Advanced ? Professional Certificate ? 3 - 6 Months
143,Introduction to Data Science,IBM,"big data,business analysis,cloud computing,computer programming tool,data analysis software,data cleansing,data literacy,data mining,data modeling,data science,database,github,jupyter,peer review,python,query language,relational database,software development tool,sql,stored procedure",0,0,Beginner ? Specialization ? 3 - 6 Months
144,IBM DevOps and Software Engineering,IBM,"agile software development,application deployment,application development,cicd,cloud computing architecture,devops,flask web framework,gherkin scripting language,git version control system,grafana,istio,jenkins,jupyter,linux command,open web application security project owasp,sdlc,software architecture,software engineering,test driven development tdd",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
145,Integrating Generative AI into Project Management,Vanderbilt University,"artificial intelligence,automation,business ethic,communication strategy,constructive feedback,data ethic,data science,decision making,generative ai,information management,large language modeling,project documentation,project management,technical communication,workflow management",0,0,Beginner ? Course ? 1 - 3 Months
146,Introduction to Marketing,University of Pennsylvania,"brand awareness,brand loyalty,brand strategy,branding,communication strategy,consumer behaviour,customer experience strategy cx,customer insight,go market strategy,marketing,marketing communication,marketing strategy technique,price negotiation,strategic marketing",0,0,Mixed ? Course ? 1 - 3 Months
147,Project Management Tools Techniques and Agile Frameworks,Simplilearn,"agile project management,cost management,earned value management,leadership,microsoft excel,organizational structure,project estimation,project management,project management office pmo,quality management,requirement management,risk management,scheduling,scope management",0,0,Beginner ? Course ? 1 - 4 Weeks
148,Investment and Portfolio Management,Rice University,"asset management,behavioral economics,capital market,derivative,equity,finance,financial market,financial service,financial system,investment,investment management,market liquidity,performance analysis,performance measurement,portfolio management,return investment,risk management,security finance,security trading,wealth management",0,0,Beginner ? Specialization ? 3 - 6 Months
149,"Work Smarter, Not Harder: Time Management for Personal & Professional Productivity","University of California, Irvine","communication,delegation skill,goal setting,multitasking,organizational skill,personal development,planning,prioritization,productivity,professional development,resource management,time management",0,0,Mixed ? Course ? 1 - 4 Weeks
150,Business Strategy,University of Virginia,"analytical skills,business ethic,business research,business strategy,competitive analysis,corporate strategy,datadriven decisionmaking,governance,growth strategy,innovation,market analysis,merger acquisition,new business development,organizational strategy,peer review,plan execution,project management,stakeholder management,strategic decisionmaking,strategic thinking",0,0,Beginner ? Specialization ? 3 - 6 Months
151,IBM Data Engineering,IBM,"apache airflow,apache hadoop,apache spark,data analysis,data science,data store,data warehouse,database administration,database design,extract,generative ai,ibm cognos analytics,jupyter,linux command,load,nosql,professional networking,python,sql,transform,web scraping",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
152,IBM Relational Database Administrator,IBM,"apache airflow,apache kafka,bash scripting language,data engineering,data pipeline,data security,data store,data warehouse,database administration,database architecture administration,database design,database management,extract,generative ai,jupyter,linux command,load,shell script,sql,transform,web scraping",0,0,Intermediate ? Professional Certificate ? 3 - 6 Months
153,Risk Management,New York Institute of Finance,"business risk management,capital market,credit risk,derivative,enterprise risk management erm,financial analysis,financial market,governance,investment management,key performance indicator kpis,market data,operational risk,portfolio management,risk analysis,risk appetite,risk control,risk management,risk management framework,risk mitigation,risk modeling",0,0,Beginner ? Specialization ? 3 - 6 Months
154,Product Management Certification,SkillUp EdTech,"agile methodology,agile product development,commercialization,competitive analysis,go market strategy,innovation,leadership,new product development,product development,product lifecycle management,product management,product planning,product requirement,product roadmaps,product strategy,product testing,project management life cycle,sales,stakeholder engagement,stakeholder management",0,0,Beginner ? Specialization ? 3 - 6 Months
155,Learning How to Learn: Powerful mental tools to help you master tough subjects,Deep Teaching Solutions,"adaptability,creativity,learning strategy,lifelong learning,productivity,selfawareness,selfdiscipline,stress management,time management,willingness learn",0,0,Beginner ? Course ? 1 - 4 Weeks
156,IBM Back-End Development,IBM,"application deployment,bash scripting language,django web framework,flask web framework,git version control system,grafana,istio,jupyter,kubernetes,linux command,microservices,mongodb,nosql,objectrelational mapping,open web application security project owasp,openshift,python,sdlc,shell script,software architecture",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
157,Data Engineering Foundations,IBM,"big data,data architecture,data governance,data pipeline,data store,data structure,data transformation,data warehouse,database,database design,database management system,extract,ibm db2,jupyter,load,python,relational database,sql,stored procedure,transform,web scraping",0,0,Beginner ? Specialization ? 3 - 6 Months
158,IBM Back-End Development,IBM,"application deployment,bash scripting language,django web framework,flask web framework,git version control system,grafana,istio,jupyter,kubernetes,linux command,microservices,mongodb,nosql,objectrelational mapping,open web application security project owasp,openshift,python,sdlc,shell script,software architecture",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
159,Applied Software Engineering Fundamentals,IBM,"application deployment,bash scripting language,data structure,design patterns,file management,flask web framework,git version control system,github,jupyter,linux,linux command,python,scrum software development,sdlc,shell script,software architecture,software engineering,unit testing,unix shell,version control",0,0,Beginner ? Specialization ? 3 - 6 Months
160,Portfolio and Risk Management,University of Geneva,"asset management,business risk management,correlation analysis,finance,financial market,investment,investment management,market dynamic,portfolio management,probability distribution,risk analysis,risk management,wealth management",0,0,Mixed ? Course ? 1 - 4 Weeks
161,Getting Started with Microsoft Excel,Coursera Project Network,"excel formula,microsoft 365,microsoft excel,productivity software,spreadsheet software",0,0,Intermediate ? Guided Project ? Less Than 2 Hours
162,Strategic Management,Copenhagen Business School,"business strategy,business transformation,competitive analysis,global marketing,market share,strategic decisionmaking,strategic leadership,strategic planning,strategic thinking,technology strategy",0,0,Mixed ? Course ? 1 - 3 Months
163,Fundamentals of Management,"University of California, Irvine","business administration,business management,business planning,change management,customer support,goal setting,leadership,leadership management,operation management,organizational leadership,organizational strategy,people management,professional networking,staff management",0,0,Mixed ? Course ? 1 - 4 Weeks
164,IBM Program Manager,IBM,"agile methodology,agile project management,agile software development,change management,cost management,earned value management,generative ai agent,governance,kanban principle,leadership,organizational strategy,program management,project management,project management life cycle,project management office pmo,resource allocation,resource management,risk management,stakeholder engagement,stakeholder management",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
165,Build a free website with WordPress,Coursera Project Network,"content management,content writing,creativity,web content,web design development,wordpress",0,0,Intermediate ? Guided Project ? Less Than 2 Hours
166,AI Product Management,Duke University,"applied machine learning,artificial intelligence machine learning aiml,classification regression tree cart,data ethic,data management,data quality,data science,deep learning,human centered design,human computer interaction,human factor,machine learning,mlops machine learning operation,product design,product management,project management,regression analysis,technical management,unsupervised learning,ux design",0,0,Beginner ? Specialization ? 3 - 6 Months
167,Advanced Project Management and Tools,Packt,"change control,change management,cicd,cloud infrastructure,collaborative software,communication strategy,contract management,issue tracking,meeting facilitation,procurement,project management,project management life cycle,project management software,project risk management,risk management,vendor management",0,0,Advanced ? Course ? 1 - 3 Months
168,Social Media Management ,Meta,"branding,content management,content marketing,content performance analysis,content writing,customer engagement,facebook,generative ai agent,instagram,social medium management,social medium marketing,social medium strategy",0,0,Beginner ? Course ? 1 - 4 Weeks
169,Environmental Project Management,"University of Maryland, College Park","agile project management,collaboration,conflict management,data visualization,environmental social corporate governance esg,goal setting,leadership,motivational skill,negotiation,persuasive communication,presentation,project management,risk management,stakeholder communication,stakeholder engagement,stakeholder management,storytelling,team management,team motivation,visionary",0,0,Beginner ? Specialization ? 3 - 6 Months
170,Managing Emotions in Times of Uncertainty & Stress,Yale University,"classroom management,cultural responsiveness,empathy,personal development,relationship building,resilience,school counseling,selfawareness,stress management,student support service,working child",0,0,Beginner ? Course ? 1 - 3 Months
171,Meta Social Media Marketing,Meta,"brand management,campaign management,content writing,goal setting,instagram,key performance indicator kpis,marketing,marketing analytics,marketing budget,marketing effectiveness,online advertising,paid medium,performance analysis,social medium,social medium campaign,social medium management,social medium marketing,social medium strategy,target audience",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
172,Project Management in Basecamp: Make a project plan,Coursera Project Network,"agile project management,collaborative software,document management,kanban principle,milestone project management,organizational skill,prioritization,project management,project management software,project schedule,resource management,team oriented,waterfall methodology",0,0,Beginner ? Guided Project ? Less Than 2 Hours
173,Data Management for Clinical Research,Vanderbilt University,"clinical data management,clinical research,data capture,data collection,data integrity,data management,data quality,data sharing,data strategy,data validation,regulatory compliance,sampling statistic",0,0,Beginner ? Course ? 1 - 3 Months
174,Municipal Solid Waste Management in Developing Countries,?cole Polytechnique F?d?rale de Lausanne,"community development,environment resource management,environmental engineering,environmental management system,environmental policy,environmental regulation,environmental science,governance,pollution prevention,waste minimization",0,0,Intermediate ? Course ? 1 - 3 Months
175,Database Management Essentials,University of Colorado System,"data modeling,database,database design,database management system,oracle,query language,relational database,sql,system design",0,0,Intermediate ? Course ? 1 - 3 Months
176,Managing Project Risks and Changes,"University of California, Irvine","change control,change management,communication,project closure,project documentation,project management,project performance,project risk management,risk analysis,risk management,risk mitigation,scope management,stakeholder management",0,0,Mixed ? Course ? 1 - 3 Months
177,Brand and Product Management,IE Business School,"brand awareness,brand loyalty,brand management,brand strategy,branding,competitive analysis,customer engagement,customer experience strategy cx,design product,employee engagement,new product development,portfolio management,product lifecycle management,product management,product planning,product strategy",0,0,Beginner ? Course ? 1 - 3 Months
178,Psychological First Aid,Johns Hopkins University,"active listening,crisis intervention,emergency response,emergency service,interpersonal communication,mental health,patient education counseling,patient referral,psychological evaluation,stress management,trauma care,triage",0,0,Mixed ? Course ? 1 - 3 Months
179,Microsoft Project 2021 From Beginners to Advanced,Packt,"budget management,calendar management,consolidation,cost management,excel macro,financial reporting,management reporting,microsoft project,project control,project management,project management software,project schedule,resource allocation,resource management,resource planning,scheduling,timeline,work breakdown structure",0,0,Intermediate ? Course ? 3 - 6 Months
180,Stanford Introduction to Food and Health,Stanford University,"behavioral health,chronic disease,clinical nutrition,cooking,food beverage,health informatics,nutrition diet,preventative care,public health disease prevention",0,0,Beginner ? Course ? 1 - 3 Months
181,Foundations of Cybersecurity,Google,"cyber attack,cyber risk,cyber security strategy,cybersecurity,data ethic,ethical standard conduct,incident response,information assurance,network analysis,security control,security information event management siem,security management",0,0,Beginner ? Course ? 1 - 4 Weeks
182,International Organizations Management ,University of Geneva,"business,crossfunctional collaboration,fundraising,governance,international relation,leadership,leadership management,marketing,organizational strategy,organizational structure,public policy,strategic partnership,world history",0,0,Beginner ? Course ? 1 - 3 Months
183,Managing Talent,University of Michigan,"coaching,employee coaching,employee engagement,employee onboarding,leadership development,people development,performance management,performance measurement,performance review,recruitment,recruitment strategy,talent acquisition,talent management,talent pipelining,talent recruitment",0,0,Beginner ? Course ? 1 - 4 Weeks
184,Managing the Company of the Future,University of London,"business management,goal setting,innovation,leadership,leadership management,organizational change,organizational structure,personal development",0,0,Mixed ? Course ? 1 - 3 Months
185,Conflict Management,"University of California, Irvine","active listening,analytical skills,assertiveness,collaboration,communication,communication strategy,conflict management,cooperation,cultural diversity,employee engagement,intercultural competence,interpersonal communication,leadership,mediation,organizational effectiveness,research report,social skill,stakeholder management,teamwork,verbal communication skill",0,0,Beginner ? Specialization ? 3 - 6 Months
186,Operations Analytics,University of Pennsylvania,"analytics,business analytics,business operation,datadriven decisionmaking,decision making,decision tree learning,demand planning,descriptive analytics,forecasting,microsoft excel,operation management,operational analysis,predictive analytics,probability distribution,process optimization,risk analysis,simulation simulation software,spreadsheet software",0,0,Mixed ? Course ? 1 - 4 Weeks
187,Budgeting and Scheduling Projects,"University of California, Irvine","budgeting,cost estimation,estimation,matrix management,milestone project management,project control,project management,project schedule,quality management,resource allocation,resource management,scheduling,timeline,work breakdown structure",0,0,Mixed ? Course ? 1 - 3 Months
188,Preparing to Manage Human Resources,University of Minnesota,"compensation management,employee engagement,employee performance management,human capital,human resource,human resource strategy,industrial organizational psychology,labor law,people management,resource management",0,0,Mixed ? Course ? 1 - 4 Weeks
189,Excel Skills for Business,Macquarie University,"business intelligence software,business reporting,consolidation,dashboard,data analysis expression dax,data cleansing,data entry,data integrity,data modeling,data validation,data visualization,excel formula,excel macro,finance,financial analysis,financial forecasting,microsoft excel,productivity software,spreadsheet software,workflow management",0,0,Beginner ? Specialization ? 3 - 6 Months
190,AI Foundations for Everyone,IBM,"application deployment,artificial intelligence,business analysis,business ethic,business process automation,chatgpt,computer science,data governance,data science,deep learning,generative ai,ibm cloud,large language modeling,machine learning,nlp,openai,program development,prompt engineering,robotic process automation,workflow management",0,0,Beginner ? Specialization ? 3 - 6 Months
191,Leading transformations: Manage change,Macquarie University,"adaptability,business transformation,change management,creative thinking,dealing ambiguity,gap analysis,influencing,innovation,leadership,organizational change,process management,resilience,resource management",0,0,Beginner ? Course ? 1 - 3 Months
192,Management Consulting,Emory University,"benchmarking,business consulting,business research,consultative approach,consulting,data cleansing,data quality,data storytelling,executive presence,interviewing skill,lean six sigma,management consulting,microsoft excel,microsoft powerpoint,oral expression,presentation,problem solving,proposal development,six sigma methodology,storytelling",0,0,Beginner ? Specialization ? 3 - 6 Months
193,Introduction to Risk Management,New York Institute of Finance,"business risk management,capital market,credit risk,enterprise risk management erm,financial analysis,financial market,financial regulation,operational risk,portfolio management,probability distribution,risk analysis,risk management,risk modeling",0,0,Beginner ? Course ? 1 - 3 Months
194,Use Basecamp for Project Management,Coursera Project Network,"account management,automation,collaborative software,data security,document management,information privacy,internal communication,productivity software,project management,project management software,telecommuting,user account",0,0,Beginner ? Guided Project ? Less Than 2 Hours
195,Drug Development Product Management,University of California San Diego,"bioinformatics,business strategy,clinical research,clinical trial,commercialization,go market strategy,health care procedure regulation,intellectual property,market dynamic,marketing,medical science research,new product development,pharmaceutical,pharmacology,pharmacotherapy,portfolio management,product marketing,regulatory affair,strategic partnership",0,0,Beginner ? Specialization ? 3 - 6 Months
196,Ask Questions to Make Data-Driven Decisions,Google,"analytical skill,business analysis,dashboard,data analysis,data presentation,datadriven decisionmaking,expectation management,problem solving,quantitative research,spreadsheet software,stakeholder communication",0,0,Beginner ? Course ? 1 - 4 Weeks
197,Research Data Management and Sharing,The University of North Carolina at Chapel Hill,"data governance,data integrity,data literacy,data management,data quality,data security,data sharing,data storage,data strategy,document management,file management,information management,metadata management,version control",0,0,Mixed ? Course ? 1 - 3 Months
198,Introduction to Psychology ,Yale University,"behavioral health,biology,child development,critical thinking,human learning,mental behavioral health specialty,mental health,neurology,problem solving,psychology,scientific method,social science",0,0,Beginner ? Course ? 1 - 3 Months
199,Real-World Product Management,Advancing Women in Tech,"artificial intelligence machine learning aiml,crossfunctional team leadership,customer retention,design,financial analysis,financial statement analysis,innovation,interviewing skill,leadership,new product development,performance management,product development,product lifecycle management,product management,product requirement,product roadmaps,product strategy,professional networking,technical product management,ux design",0,0,Beginner ? Specialization ? 3 - 6 Months
200,Product Management: An Introduction,IBM,"market research,new product development,portfolio management,product development,product lifecycle management,product management,product roadmaps,product strategy,project management,stakeholder management,value proposition",0,0,Beginner ? Course ? 1 - 3 Months
201,Leading: Human Resource Management and Leadership,Macquarie University,"brand management,branding,business leadership,diversity inclusion,employee engagement,human resource strategy,industrial organizational psychology,leadership,leadership development,leadership management,organizational effectiveness,organizational leadership,organizational strategy,organizational structure,people development,people management,strategic thinking,team building,team management",0,0,Intermediate ? Specialization ? 3 - 6 Months
202,Performance Domains in Project Management,Microsoft,"performance measurement,project control,project implementation,project management,project management life cycle,project performance,project risk management,resource allocation,resource management,scheduling,solution delivery,stakeholder engagement,stakeholder management,team building,team management",0,0,Beginner ? Course ? 1 - 4 Weeks
203,Meta Full-Stack Developer,Meta,"api design,bootstrap frontend framework,database design,database management system,django web framework,git version control system,github,html cs,jest javascript testing framework,linux command,mobile development,object oriented programming oop,python,react,relational database,responsive web design,restful api,sql,unix command,version control",0,0,Beginner ? Specialization ? 3 - 6 Months
204,Meta Front-End Developer,Meta,"algorithm,bootstrap frontend framework,cascading style sheet cs,data structure,frontend web development,git version control system,github,html cs,interaction design,javascript,jest javascript testing framework,mobile development,persona user experience,react,responsive web design,uiux research,unix command,usability testing,version control,web development tool",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
205,Improving Classroom Management with Class Dojo,Coursera Project Network,"behavior management,classroom management,constructive feedback,education software technology,parent communication,positive behavior support,student engagement,student support service,working child",0,0,Beginner ? Guided Project ? Less Than 2 Hours
206,Leadership Skills,IIMA - IIM Ahmedabad,"business ethic,business leadership,change management,communication,culture transformation,decision making,emotional intelligence,empowerment,influencing,leadership,leadership management,mindfulness,organizational leadership,personal development,relationship building,selfawareness",0,0,Beginner ? Course ? 1 - 3 Months
207,Career Success,"University of California, Irvine","business correspondence,business planning,business writing,cash management,communication,communication strategy,creative problemsolving,delegation skill,entrepreneurship,feasibility study,goal setting,leadership,negotiation,planning,problem solving,project control,project management,team performance management,time management",0,0,Beginner ? Specialization ? 3 - 6 Months
208,HRCI Human Resource Associate,HRCI,"business continuity planning,compensation benefit,compensation management,compensation strategy,developing training material,employee performance management,employee relation,employee training,full cycle recruitment,human resource policy,job analysis,job evaluation,occupational safety health,performance appraisal,performance management,recruitment,risk management,talent acquisition,training development,training program",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
209,Financing and Investing in Infrastructure,Universit? Bocconi,"banking,capital budgeting,contract management,credit risk,finance,financial analysis,investment,loan,project finance,risk analysis,risk management",0,0,Mixed ? Course ? 1 - 3 Months
210,Introduction to Personal Branding,University of Virginia,"brand management,brand strategy,branding,computer security awareness training,constructive feedback,digital asset,information privacy,personal attribute,personally identifiable information,selfawareness,social medium,social medium strategy",0,0,Beginner ? Course ? 1 - 3 Months
211,The Strategy of Content Marketing,"University of California, Davis","branding,business ethic,content marketing,content performance analysis,content strategy,content writing,marketing,multimedia,persona development,social medium strategy,strategic marketing,target audience,writing",0,0,Intermediate ? Course ? 1 - 3 Months
212,Preparing for Google Cloud Certification: Cloud Architect,Google Cloud,"application deployment,cicd,cloud computing,cloud computing architecture,cloud infrastructure,cloud management,cloud security,cloud service,cloud storage,containerization,google cloud platform,identity access management,infrastructure code iac,infrastructure service iaa,kubernetes,load balancing,process analysis,prompt engineering,service level agreement,virtual machine",0,0,Intermediate ? Professional Certificate ? 3 - 6 Months
213,International Security Management,Erasmus University Rotterdam,"cultural diversity,cybersecurity,economics,governance,intelligence collection analysis,international relation,policy,public safety national security,risk management,safety security,security management,social study",0,0,Beginner ? Course ? 1 - 3 Months
214,Investment Management with Python and Machine Learning,EDHEC Business School,"advanced analytics,applied machine learning,asset management,data visualization software,financial analysis,financial data,financial market,financial statement,investment management,machine learning,machine learning method,network analysis,portfolio management,predictive modeling,return investment,risk analysis,risk management,text mining,unstructured data,web scraping",0,0,Beginner ? Specialization ? 3 - 6 Months
215,Data Science,Johns Hopkins University,"data cleansing,data manipulation,data science,data visualization,data wrangling,exploratory data analysis,github,leaflet software,machine learning,machine learning algorithm,plotly,predictive modeling,r,regression analysis,rmarkdown,shiny r package,statistical analysis,statistical hypothesis testing,statistical inference,version control",0,0,Beginner ? Specialization ? 3 - 6 Months
216,Architecting with Google Compute Engine,Google Cloud,"application deployment,cicd,cloud computing,cloud computing architecture,cloud infrastructure,cloud security,cloud service,cloud storage,containerization,google cloud platform,identity access management,infrastructure code iac,infrastructure service iaa,kubernetes,load balancing,microservices,prompt engineering,service level,service level agreement,virtual machine",0,0,Intermediate ? Specialization ? 3 - 6 Months
217,Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),Hebrew University of Jerusalem,"computational logic,computer architecture,computer hardware,computer programming,debugging,design patterns,development environment,program development,system design implementation,technical design,verification validation",0,0,Mixed ? Course ? 1 - 3 Months
218,Investment Management with Python and Machine Learning,EDHEC Business School,"advanced analytics,applied machine learning,asset management,data visualization software,financial analysis,financial data,financial market,financial statement,investment management,machine learning,machine learning method,network analysis,portfolio management,predictive modeling,return investment,risk analysis,risk management,text mining,unstructured data,web scraping",0,0,Beginner ? Specialization ? 3 - 6 Months
219,Certified Project Manager,SkillUp EdTech,"cost management,earned value management,leadership,leadership management,negotiation,project management,project management institute pmi methodology,project management life cycle,project risk management,project schedule,resource allocation,resource management,resource planning,risk management,stakeholder communication,stakeholder engagement,stakeholder management,system development life cycle,team motivation",0,0,Beginner ? Specialization ? 3 - 6 Months
220,Regulatory Compliance,University of Pennsylvania,"business ethic,business strategy,compliance,compliance auditing,compliance management,compliance reporting,compliance training,continuous monitoring,data security,general data protection regulation gdpr,governance risk management compliance,information privacy,internal communication,law,legal risk,personally identifiable information,procedure development,regulation,regulation legal compliance,regulatory compliance,regulatory requirement,risk management",0,0,Intermediate ? Specialization ? 3 - 6 Months
221,Applied Scrum for Agile Project Management,"University of Maryland, College Park","agile methodology,agile product development,agile project management,agile software development,backlog,kanban principle,lean methodology,project management,scaled agile framework,sprint planning,sprint retrospective,user story",0,0,Intermediate ? Course ? 1 - 3 Months
222,Python Data Structures,University of Michigan,"data importexport,data manipulation,data structure,development environment,file management,programming principle,python",0,0,Beginner ? Course ? 1 - 3 Months
223,Data Science: Foundations using R,Johns Hopkins University,"data cleansing,data manipulation,data science,data sharing,data visualization,data visualization software,data wrangling,dimensionality reduction,exploratory data analysis,ggplot2,git version control system,github,knitr,machine learning,plot graphic,r,rmarkdown,statistical analysis,statistical programming,version control",0,0,Beginner ? Specialization ? 3 - 6 Months
224,IBM Business Intelligence (BI) Analyst,IBM,"business analysis,dashboard,data analysis,data cleansing,data collection,data mining,data storytelling,data visualization,data visualization software,data warehouse,data wrangling,database design,descriptive statistic,excel formula,extract,ibm db2,load,presentation,sql,tableau,transform",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
225,Supply Chain Management: A Learning Perspective ,Korea Advanced Institute of Science and Technology(KAIST),"complex problem solving,consumer behaviour,continuous improvement process,coordinating,corporate sustainability,crossfunctional collaboration,decision making,inventory management system,logistics,logistics management,new product development,operation management,quality management,supplier management,supply chain,supply chain management,supply chain planning,transportation,value proposition",0,0,Mixed ? Course ? 1 - 3 Months
226,Kanban for Software Project Management,Packt,"agile methodology,agile project management,agile software development,backlog,estimation,kanban principle,process improvement,process optimization,project estimation,project management software,resource utilization,sprint planning,user story,workflow management",0,0,Beginner ? Course ? 1 - 3 Months
