id_no,title,organization,skills,ratings,review_counts,metadata
150,Meta Front-End Developer,Meta,"algorithm,bootstrap frontend framework,cascading style sheet cs,data structure,frontend web development,git version control system,github,html cs,interaction design,javascript,jest javascript testing framework,mobile development,persona user experience,react,responsive web design,uiux research,unix command,usability testing,version control,web development tool",0,0,Beginner З Professional Certificate З 3 - 6 Months
151,Leadership Skills,IIMA - IIM Ahmedabad,"business ethic,business leadership,change management,communication,culture transformation,decision making,emotional intelligence,empowerment,influencing,leadership,leadership management,mindfulness,organizational leadership,personal development,relationship building,selfawareness",0,0,Beginner З Course З 1 - 3 Months
152,HRCI Human Resource Associate,HRCI,"business continuity planning,compensation benefit,compensation management,compensation strategy,developing training material,employee performance management,employee relation,employee training,full cycle recruitment,human resource policy,job analysis,job evaluation,occupational safety health,performance appraisal,performance management,recruitment,risk management,talent acquisition,training development,training program",0,0,Beginner З Professional Certificate З 3 - 6 Months
153,Introduction to Personal Branding,University of Virginia,"brand management,brand strategy,branding,computer security awareness training,constructive feedback,digital asset,information privacy,personal attribute,personally identifiable information,selfawareness,social medium,social medium strategy",0,0,Beginner З Course З 1 - 3 Months
154,Project Management Fundamentals,Microsoft,"governance,organizational structure,project closure,project coordination,project implementation,project management,project management institute pmi methodology,project management life cycle,project management office pmo,stakeholder communication,stakeholder engagement,stakeholder management",0,0,Beginner З Course З 1 - 4 Weeks
155,The Strategy of Content Marketing,"University of California, Davis","branding,business ethic,content marketing,content performance analysis,content strategy,content writing,marketing,multimedia,persona development,social medium strategy,strategic marketing,target audience,writing",0,0,Intermediate З Course З 1 - 3 Months
156,Preparing for Google Cloud Certification: Cloud Architect,Google Cloud,"application deployment,cicd,cloud computing,cloud computing architecture,cloud infrastructure,cloud management,cloud security,cloud service,cloud storage,containerization,google cloud platform,identity access management,infrastructure code iac,infrastructure service iaa,kubernetes,load balancing,process analysis,prompt engineering,service level agreement,virtual machine",0,0,Intermediate З Professional Certificate З 3 - 6 Months
157,International Security Management,Erasmus University Rotterdam,"cultural diversity,cybersecurity,economics,governance,intelligence collection analysis,international relation,policy,public safety national security,risk management,safety security,security management,social study",0,0,Beginner З Course З 1 - 3 Months
158,Investment Management with Python and Machine Learning,EDHEC Business School,"advanced analytics,applied machine learning,asset management,data visualization software,financial analysis,financial data,financial market,financial statement,investment management,machine learning,machine learning method,network analysis,portfolio management,predictive modeling,return investment,risk analysis,risk management,text mining,unstructured data,web scraping",0,0,Beginner З Specialization З 3 - 6 Months
159,Preparing for Google Cloud Certification: Cloud Engineer,Google Cloud,"application deployment,cloud computing,cloud computing architecture,cloud engineering,cloud infrastructure,cloud management,cloud service,cloud storage,containerization,data storage technology,docker software,google cloud platform,identity access management,infrastructure code iac,infrastructure service iaa,kubernetes,load balancing,network infrastructure,prompt engineering,virtual machine",0,0,Intermediate З Professional Certificate З 3 - 6 Months
160,Data Science,Johns Hopkins University,"data cleansing,data manipulation,data science,data visualization,data wrangling,exploratory data analysis,github,leaflet software,machine learning,machine learning algorithm,plotly,predictive modeling,r,regression analysis,rmarkdown,shiny r package,statistical analysis,statistical hypothesis testing,statistical inference,version control",0,0,Beginner З Specialization З 3 - 6 Months
161,Architecting with Google Compute Engine,Google Cloud,"application deployment,cicd,cloud computing,cloud computing architecture,cloud infrastructure,cloud security,cloud service,cloud storage,containerization,google cloud platform,identity access management,infrastructure code iac,infrastructure service iaa,kubernetes,load balancing,microservices,prompt engineering,service level,service level agreement,virtual machine",0,0,Intermediate З Specialization З 3 - 6 Months
162,Career Success,"University of California, Irvine","business correspondence,business planning,business writing,cash management,communication,communication strategy,creative problemsolving,delegation skill,entrepreneurship,feasibility study,goal setting,leadership,negotiation,planning,problem solving,project control,project management,team performance management,time management",0,0,Beginner З Specialization З 3 - 6 Months
163,Supply Chain Management: A Learning Perspective ,Korea Advanced Institute of Science and Technology(KAIST),"complex problem solving,consumer behaviour,continuous improvement process,coordinating,corporate sustainability,crossfunctional collaboration,decision making,inventory management system,logistics,logistics management,new product development,operation management,quality management,supplier management,supply chain,supply chain management,supply chain planning,transportation,value proposition",0,0,Mixed З Course З 1 - 3 Months
164,Leading the Modern Day Business,University of Virginia,"business strategy,business transformation,creative problemsolving,creativity,design thinking,digital transformation,human centered design,ideation,information technology,innovation,leadership management,market opportunity,marketing,new product development,product improvement,product lifecycle management,product management,storytelling,strategic thinking,technology strategy",0,0,Beginner З Specialization З 3 - 6 Months
165,Python Data Structures,University of Michigan,"data importexport,data manipulation,data structure,development environment,file management,programming principle,python",0,0,Beginner З Course З 1 - 3 Months
166,Data Science: Foundations using R,Johns Hopkins University,"data cleansing,data manipulation,data science,data sharing,data visualization,data visualization software,data wrangling,dimensionality reduction,exploratory data analysis,ggplot2,git version control system,github,knitr,machine learning,plot graphic,r,rmarkdown,statistical analysis,statistical programming,version control",0,0,Beginner З Specialization З 3 - 6 Months
167,Regulatory Compliance,University of Pennsylvania,"business ethic,business strategy,compliance,compliance auditing,compliance management,compliance reporting,compliance training,continuous monitoring,data security,general data protection regulation gdpr,governance risk management compliance,information privacy,internal communication,law,legal risk,personally identifiable information,procedure development,regulation,regulation legal compliance,regulatory compliance,regulatory requirement,risk management",0,0,Intermediate З Specialization З 3 - 6 Months
168,IBM Cybersecurity Analyst,IBM,"cloud computing,computer security incident management,cyber security assessment,cyber threat hunting,cyber threat intelligence,cybersecurity,database management,endpoint security,identity access management,incident response,information technology infrastructure library,interviewing skill,intrusion detection prevention,linux,malware protection,network security,networking hardware,penetration testing,service management,tcpip",0,0,Beginner З Professional Certificate З 3 - 6 Months
169,Global Environmental Management,Technical University of Denmark (DTU),"civil engineering,cultural responsiveness,energy utility,environment,environmental engineering,environmental management system,environmental resource management,environmental science,land management,natural resource management,public work,waste minimization,water resource",0,0,Intermediate З Course З 1 - 3 Months
170,IBM Cybersecurity Analyst,IBM,"cloud computing,computer security incident management,cyber security assessment,cyber threat hunting,cyber threat intelligence,cybersecurity,database management,endpoint security,identity access management,incident response,information technology infrastructure library,interviewing skill,intrusion detection prevention,linux,malware protection,network security,networking hardware,penetration testing,service management,tcpip",0,0,Beginner З Professional Certificate З 3 - 6 Months
171,Crash Course on Python,Google,"algorithm,computational thinking,computer programming,data structure,debugging,development environment,integrated development environment,problem management,programming principle,python",0,0,Beginner З Course З 1 - 3 Months
172,Preparing for Google Cloud Certification: Cloud DevOps Engineer,Google Cloud,"application deployment,application performance management,cicd,cloud infrastructure,cloud management,cloud security,cloud service,cloud storage,containerization,culture transformation,event monitoring,google cloud platform,identity access management,kubernetes,prompt engineering,safety culture,service level agreement,site reliability engineering,system monitoring,virtual machine",0,0,Beginner З Professional Certificate З 3 - 6 Months
173,Branding: The Creative Journey,IE Business School,"advertising,advertising campaign,brand awareness,brand management,brand strategy,branding,communication,content marketing,content writing,creative design,creativity,customer experience strategy cx,journalism,logo design,marketing communication,marketing design,production planning,proposal development,storytelling,target audience",0,0,Beginner З Specialization З 3 - 6 Months
174,Google Cloud Database Engineer,Google Cloud,"application deployment,cloud application,cloud computing architecture,cloud infrastructure,cloud security,cloud service,cloud storage,containerization,data migration,database administration,database architecture administration,database management,generative ai,google cloud platform,identity access management,kubernetes,operational database,prompt engineering,sql",0,0,Intermediate З Specialization З 3 - 6 Months
175,"BI Foundations with SQL, ETL and Data Warehousing",IBM,"apache airflow,apache kafka,bash scripting language,business analysis,dashboard,data pipeline,data visualization,data warehouse,database,extract,file management,ibm cognos analytics,ibm db2,linux command,load,relational database,shell script,sql,star schema,stored procedure,transform,unix shell",0,0,Beginner З Specialization З 3 - 6 Months
176,Engineering and Product Design Processes,Arizona State University,"design specification,engineering design process,engineering drawing,hardware design,ideation,product design,product development,prototyping,research design,user feedback",0,0,Beginner З Course З 1 - 4 Weeks
177,Prepare Data for Exploration,Google,"data analysis,data collection,data ethic,data literacy,data management,data processing,data quality,data security,data storage,database,google sheet,relational database,sql,unstructured data",0,0,Beginner З Course З 1 - 3 Months
178,Preparing for Google Cloud Certification: Cloud Developer,Google Cloud,"application deployment,application development,cicd,cloud application,cloud computing,cloud development,cloud infrastructure,cloud service,cloud storage,containerization,debugging,docker software,generative ai,google cloud platform,identity access management,kubernetes,microservices,prompt engineering,serverless computing,virtual machine",0,0,Intermediate З Professional Certificate З 3 - 6 Months
179,Preparing for Google Cloud Certification: Cloud Security Engineer,Google Cloud,"application performance management,cloud computing architecture,cloud infrastructure,cloud security,containerization,data loss prevention,distributed denialofservice ddos attack,google cloud platform,identity access management,kubernetes,load balancing,network architecture,network monitoring,network routing,network security,oauth,prompt engineering,rolebased access control rbac,system monitoring,virtual private network vpn",0,0,Intermediate З Professional Certificate З 3 - 6 Months
180,Indigenous Canada,University of Alberta,"art history,community development,cultural diversity,governance,intercultural competence,land management,political science,social justice,social science,social study,socioeconomics,storytelling,world history",0,0,Mixed З Course З 1 - 3 Months
181,Preparing for Google Cloud Certification: Cloud Network Engineer,Google Cloud,"application performance management,cloud computing architecture,cloud infrastructure,cloud service,cloud storage,containerization,distributed denialofservice ddos attack,google cloud platform,identity access management,kubernetes,load balancing,network architecture,network monitoring,network performance management,network routing,network security,network troubleshooting,prompt engineering,system monitoring,virtual private network vpn",0,0,Intermediate З Professional Certificate З 3 - 6 Months
182,"Python for Data Science, AI & Development",IBM,"application programming interface api,computer programming,data analysis,data importexport,data manipulation,data structure,file management,jupyter,numpy,object oriented programming oop,panda python package,programming principle,python,restful api,web scraping",0,0,Beginner З Course З 1 - 3 Months
183,Supply Chain Principles,Georgia Institute of Technology,"inventory warehousing,logistics,logistics management,manufacturing operation,procurement,supply chain,supply chain management,transportation operation,warehouse management",0,0,Mixed З Course З 1 - 3 Months
184,Removing Barriers to Change,University of Pennsylvania,"behavioral economics,change management,cognitive flexibility,consumer behaviour,decision making,influencing,open mindset,organizational change,overcoming obstacle,persuasive communication",0,0,Beginner З Course З 1 - 4 Weeks
185,Managing Employee Performance,University of Minnesota,"communication,constructive feedback,culture,employee performance management,goal setting,human resource management planning,people management,performance appraisal,performance management,performance review",0,0,Mixed З Course З 1 - 4 Weeks
186,IBM Business Analyst,IBM,"analytical skills,business analysis,business analytics,business process modeling,business requirement,data storytelling,data visualization,excel formula,microsoft excel,process optimization,project scoping,prompt engineering,requirement elicitation,requirement management,risk analysis,risk management,risk mitigation,stakeholder engagement,stakeholder management,work breakdown structure",0,0,Beginner З Professional Certificate З 3 - 6 Months
187,ChatGPT (and other AI) for Product Management & Innovation,Starweaver,"agile methodology,business strategy,chatgpt,competitive analysis,generative ai,market research,microsoft copilot,product development,product management,product roadmaps,product strategy,prompt engineering,sprint planning,user story",0,0,Intermediate З Course З 1 - 4 Weeks
188,Introduction to Events Management ,Coursera Instructor Network,"budgeting,coordinating,event management,event marketing,event planning,hospitality,logistics management,marketing design,operation management,planning,promotional strategy,vendor management",0,0,Beginner З Course З 1 - 4 Weeks
189,Introduction to Management Consulting,Emory University,"analytical skills,business analytics,business consulting,business management,business strategy,client service,complex problem solving,consultative approach,consulting,decision making,management consulting,problem solving",0,0,Beginner З Course З 1 - 3 Months
190,Introduction to User Experience Design ,Georgia Institute of Technology,"interaction design,prototyping,requirement analysis,uiux research,usability,usability testing,user centered design,user interface ui design,user research,ux design",0,0,Beginner З Course З 1 - 3 Months
191,Security in Google Cloud,Google Cloud,"application deployment,application development,application security,cloud computing,cloud infrastructure,cloud security,cloud service,cloud storage,containerization,data loss prevention,data security,distributed denialofservice ddos attack,google cloud platform,identity access management,kubernetes,oauth,prompt engineering,security control,threat management,virtual machine",0,0,Intermediate З Specialization З 3 - 6 Months
192,Meta Web Development Fundamentals,Meta,"backend web development,bootstrap frontend framework,communication,computer programming,database,database administration,database design,database management system,debugging,django web framework,frontend web development,html cs,object oriented programming oop,pseudocode,relational database,responsive web design,sql,unit testing,web development",0,0,Beginner З Specialization З 3 - 6 Months
193,Introduction to Management Consulting,Emory University,"analytical skills,business analytics,business consulting,business management,business strategy,client service,complex problem solving,consultative approach,consulting,decision making,management consulting,problem solving",0,0,Beginner З Course З 1 - 3 Months
194,Excel Skills for Business: Essentials,Macquarie University,"data entry,data management,data visualization,excel formula,microsoft excel,productivity software,spreadsheet software",0,0,Beginner З Course З 1 - 3 Months
195,Generative AI for Product Owners,IBM,"artificial intelligence,chatgpt,content writing,generative ai,ibm cloud,image analysis,large language modeling,market intelligence,openai,product management,product requirement,program development,prompt engineering,stakeholder engagement,strategic thinking,virtual environment",0,0,Intermediate З Specialization З 1 - 3 Months
196,Supply Chain Operations,Rutgers the State University of New Jersey,"continuous improvement process,inventory control,inventory management system,kanban principle,lean manufacturing,lean six sigma,operation management,operational efficiency,process improvement,production process,quality improvement,six sigma methodology,supply chain",0,0,Beginner З Course З 1 - 4 Weeks
197,Financial Engineering and Risk Management,Columbia University,"actuarial science,applied mathematics,asset management,capital market,credit risk,derivative,financial analysis,financial market,financial service,financial system,financial trading,investment management,market liquidity,mathematical modeling,mortgage loan,portfolio management,regression analysis,risk modeling,security finance,statistical method",0,0,Intermediate З Specialization З 3 - 6 Months
198,Dairy Production and Management,The Pennsylvania State University,"business economics,environment,environmental management system,manufacturing production,market dynamic,molecular biology,nutrition diet,operating cost,production management,water resource",0,0,Mixed З Course З 1 - 3 Months
199,IBM IT Scrum Master,IBM,"agile methodology,agile project management,agile software development,cloud computing,communication,computer hardware,design patterns,devops,information technology,kanban principle,leadership,risk management,scrum software development,sdlc,software architecture,software design pattern,software engineering,sprint planning,sprint retrospective,user story",0,0,Beginner З Professional Certificate З 3 - 6 Months
200,Digital Marketing,University of Illinois Urbana-Champaign,"analytics,content marketing,data analysis,data storytelling,data visualization,digital advertising,digital medium strategy,email marketing,google analytics,integrated marketing communication,keyword research,marketing,marketing analytics,marketing communication,online advertising,performance analysis,social medium marketing,web analytics",0,0,Beginner З Specialization З 3 - 6 Months
201,Sports and Society,Duke University,"anthropology,cultural diversity,economics,medium communication,political science,psychology,social science,social study,socioeconomics,sociology,world history",0,0,Mixed З Course З 1 - 3 Months
202,Successful Negotiation: Essential Strategies and Skills,University of Michigan,"arbitration,communication,conflict management,contract negotiation,cultural diversity,decision making,ethical standard conduct,influencing,mediation,negotiation,planning,sale strategy",0,0,Beginner З Course З 1 - 3 Months
203,Management Fundamentals,University of Pennsylvania,"change management,compensation management,constructive feedback,decision making,diversity equity inclusion initiative,employee performance management,job analysis,leadership,leadership management,organizational change,organizational structure,people management,performance appraisal,recruitment,team motivation",0,0,Beginner З Course З 1 - 4 Weeks
204,Generative AI for Program Managers,IBM,"artificial intelligence,business ethic,business risk management,chatgpt,generative ai,generative ai agent,ibm cloud,large language modeling,openai,organizational strategy,program development,program management,project management,project management institute pmi methodology,project management life cycle,prompt engineering,risk management,stakeholder communication,stakeholder management,strategic decisionmaking",0,0,Intermediate З Specialization З 1 - 3 Months
205,Healthcare Organization Operations,Rutgers the State University of New Jersey,"business process,business process improvement,business process management,continuous quality improvement cqi,data collection,governance,health administration,health care,health care administration,health information management medical record,health policy,health system,healthcare industry knowledge,presentation,preventative care,process design,process improvement,qa testing,quality improvement,spreadsheet software",0,0,Beginner З Specialization З 3 - 6 Months
206,Circular Economy - Sustainable Materials Management,Lund University,"business analysis,business strategy,consumer behaviour,environment resource management,environmental policy,environmental science,industrial design,innovation,material management,policy analysis,stakeholder engagement,supply chain management,system thinking",0,0,Beginner З Course З 1 - 3 Months
207,Business Analytics,University of Pennsylvania,"analytics,business analysis,business analytics,customer analysis,customer insight,data analysis,datadriven decisionmaking,demand planning,descriptive analytics,financial analysis,financial data,financial forecasting,financial statement analysis,human resource strategy,marketing analytics,peer review,people analytics,predictive analytics,talent management,workforce planning",0,0,Beginner З Specialization З 3 - 6 Months
208,The Fundamentals of Revenue Management: The Cornerstone of Revenue Strategy,ESSEC Business School,"budgeting,competitive analysis,consumer behaviour,datadriven decisionmaking,financial forecasting,forecasting,hospitality,hospitality management,hotel operation,market dynamic,market share,revenue management,target market",0,0,Mixed З Course З 1 - 4 Weeks
209,Business and Financial Modeling,University of Pennsylvania,"business modeling,data visualization,decision making,financial analysis,financial statement,google sheet,investment management,mathematical modeling,microsoft excel,microsoft powerpoint,portfolio management,predictive modeling,presentation,probability distribution,regression analysis,risk management,risk modeling,spreadsheet software,statistical analysis,strategic decisionmaking",0,0,Beginner З Specialization З 3 - 6 Months
210,Fundamentals of financial and management accounting,Politecnico di Milano,"accounting,balance sheet,bookkeeping,capital budgeting,capital expenditure,cash flow,cost accounting,cost management,decision making,depreciation,financial accounting,financial analysis,financial reporting,financial statement,financial statement analysis,income statement,management accounting,standard accounting practice",0,0,Beginner З Course З 1 - 3 Months
211,Project Planning: Putting It All Together,Google,"budgeting,communication planning,cost management,estimation,milestone project management,procurement,project documentation,project management,project schedule,risk management,strategic thinking,timeline",0,0,Beginner З Course З 1 - 3 Months
212,Personal & Family Financial Planning,University of Florida,"budgeting,cash management,credit risk,equity,financial management,financial planning,financial statement,goal setting,income tax,insurance,investment,personal development,portfolio management,risk management",0,0,Mixed З Course З 1 - 3 Months
213,Weight Management: Beyond Balancing Calories,Emory University,"behavior management,biology,goal setting,mental behavioral health,mindfulness,nutrition diet,personal care,resilience,scientific method,stress management",0,0,Beginner З Course З 1 - 3 Months
214,Operating Systems and You: Becoming a Power User,Google,"authorization computing,commandline interface,desktop support,file management,file system,identity access management,linux,linux administration,linux command,microsoft window,o process management,operating system,package software management,remote access system,software installation,system administration,system monitoring,technical support service,user account,virtualization",0,0,Beginner З Course З 1 - 3 Months
215,AI Agent Developer,Vanderbilt University,"agentic system,ai personalization,artificial intelligence,chatgpt,data presentation,data validation,document management,expense management,generative ai,generative ai agent,ideation,large language modeling,microsoft excel,openai,personalized service,productivity,prompt engineering,risk management framework,software development,verification validation",0,0,Beginner З Specialization З 3 - 6 Months
216,Generative AI Fundamentals,IBM,"artificial intelligence,artificial neural network,business ethic,business leadership,business transformation,chatgpt,content writing,data ethic,deep learning,generative ai,ibm cloud,large language modeling,leadership management,legal risk,openai,program development,prompt engineering,sales,strategic leadership,tensorflow",0,0,Beginner З Specialization З 3 - 6 Months
217,Generative AI Fundamentals,IBM,"artificial intelligence,artificial neural network,business ethic,business leadership,business transformation,chatgpt,content writing,data ethic,deep learning,generative ai,ibm cloud,large language modeling,leadership management,legal risk,openai,program development,prompt engineering,sales,strategic leadership,tensorflow",0,0,Beginner З Specialization З 3 - 6 Months
218,Arizona State University TESOL,Arizona State University,"design element principle,education software technology,english language,enthusiasm,goal setting,grammar,instructional strategy,language competency,language learning,learning management system,learning strategy,learning style,literacy,motivational skill,oral comprehension,oral expression,pedagogy,selfawareness,teaching,technology strategy",0,0,Beginner З Professional Certificate З 3 - 6 Months
219,Human Resources Analytics,"University of California, Irvine","business analytics,compensation management,data analysis,data storytelling,datadriven decisionmaking,employee engagement,employee retention,human resource,human resource strategy,performance metric,recruitment,talent acquisition,training development,workforce planning",0,0,Mixed З Course З 1 - 4 Weeks
220,Sales Operations/Management,West Virginia University,"account management,business ethic,compensation strategy,employee training,expense management,general sale practice,inside sale,legal risk,marketing budget,operating expense,organizational structure,recruitment,sale,sale management,sale process,sale strategy,sale territory management,sale training,talent recruitment,training program",0,0,Beginner З Specialization З 3 - 6 Months
221,AI Agent Developer,Vanderbilt University,"agentic system,ai personalization,artificial intelligence,chatgpt,data presentation,data validation,document management,expense management,generative ai,generative ai agent,ideation,large language modeling,microsoft excel,openai,personalized service,productivity,prompt engineering,risk management framework,software development,verification validation",0,0,Beginner З Specialization З 3 - 6 Months
222,Play It Safe: Manage Security Risks,Google,"auditing,business risk management,continuous monitoring,cybersecurity,enterprise security,incident response,information assurance,information system security,open web application security project owasp,risk analysis,risk management,risk management framework,security control,security information event management siem,threat detection,threat management,vulnerability management",0,0,Beginner З Course З 1 - 4 Weeks
223,Generative AI for Human Resources (HR) Professionals,IBM,"artificial intelligence,chatgpt,content writing,data ethic,employee engagement,generative ai,hr tech,human resource,human resource management planning,human resource software,human resource strategy,ibm cloud,image analysis,large language modeling,openai,performance appraisal,program development,prompt engineering,recruitment,workforce planning",0,0,Intermediate З Specialization З 1 - 3 Months
224,Agile Project Management,University of Colorado Boulder,"agile methodology,agile project management,engineering management,leadership,organizational strategy,project management,scrum software development,software development methodology,sprint planning,user story,virtual team",0,0,Beginner З Course З 1 - 4 Weeks
225,Generative AI for Data Engineers,IBM,"artificial intelligence,chatgpt,data architecture,data ethic,data infrastructure,data mining,data pipeline,data synthesis,data warehouse,database design,extract,generative ai,ibm cloud,large language modeling,load,openai,program development,prompt engineering,query language,snowflake schema,star schema,transform",0,0,Intermediate З Specialization З 1 - 3 Months
226,Meta React Native,Meta,"git version control system,github,interaction design,javascript,jest javascript testing framework,mobile development,persona user experience,react,react native,restful api,sql,uiux research,unix command,usability testing,user interface ui,user interface user experience uiux design,ux design,version control,web development tool",0,0,Beginner З Specialization З 3 - 6 Months
227,"Start the UX Design Process: Empathize, Define, and Ideate",Google,"competitive analysis,design thinking,human centered design,ideation,persona development,usability,user flow,user research,user story,ux design,web content accessibility guideline",0,0,Beginner З Course З 1 - 4 Weeks
228,Generative AI for Customer Support,IBM,"artificial intelligence,automation,business ethic,chatgpt,content writing,customer experience improvement,customer insight,customer support,generative ai,ibm cloud,image analysis,large language modeling,openai,personalized service,program development,prompt engineering,standard operating procedure,virtual environment,workflow management",0,0,Intermediate З Specialization З 1 - 3 Months
229,Generative AI for Business Analysts,IBM,"artificial intelligence,business analysis,business process automation,business requirement,business strategy,chatgpt,content writing,data analysis,datadriven decisionmaking,generative ai,ibm cloud,image analysis,large language modeling,openai,process optimization,program development,prompt engineering,requirement elicitation,stakeholder communication,workflow management",0,0,Beginner З Specialization З 1 - 3 Months
230,Applied Data Science with Python,University of Michigan,"applied machine learning,data visualization,data visualization software,feature engineering,graph theory,interactive data visualization,jupyter,matplotlib,network analysis,network model,nlp,numpy,panda python package,python,scientific visualization,scikit learn machine learning library,statistical visualization,supervised learning,text mining,visualization computer graphic",0,0,Intermediate З Specialization З 3 - 6 Months
231,IBM IT Support,IBM,"cloud application,cloud computing,cloud computing architecture,cloud platform,cloud security,cloud service,computing platform,customer support,cyber attack,cybersecurity,desktop support,hardware troubleshooting,information technology,network protocol,peripheral device,professional networking,sdlc,service management,technical support,technical support service",0,0,Beginner З Professional Certificate З 3 - 6 Months
232,Operations Management: Organization and Analysis,University of Illinois Urbana-Champaign,"business operation,business strategy,capacity management,cost benefit analysis,decision making,demand planning,inventory management system,manufacturing operation,operation management,operational analysis,organizational strategy,process analysis,process design,service level,strategic decisionmaking,supply chain",0,0,Intermediate З Course З 1 - 4 Weeks
233,Agentic AI and AI Agents for Leaders,Vanderbilt University,"agentic system,ai personalization,artificial intelligence,artificial intelligence machine learning aiml,automation,business process automation,business transformation,chatgpt,creative thinking,expense management,generative ai,generative ai agent,ingenuity,large language modeling,personalized service,productivity,productivity software,prompt engineering,technology strategy,workflow management",0,0,Beginner З Specialization З 1 - 3 Months
234,Generative AI Leadership & Strategy,Vanderbilt University,"artificial intelligence,business leadership,business writing,chatgpt,creativity,data validation,generative ai,ideation,large language modeling,leadership,leadership management,meeting facilitation,organizational leadership,problem solving,productivity,prompt engineering,proposal writing,risk management,succession planning,verification validation",0,0,Beginner З Specialization З 1 - 3 Months
235,Generative AI Automation,Vanderbilt University,"artificial intelligence,chatgpt,computer vision,data analysis,data capture,data presentation,data synthesis,data validation,document management,generative ai,ideation,image analysis,large language modeling,microsoft excel,openai,organizational skill,productivity,prompt engineering,risk management framework,verification validation",0,0,Beginner З Specialization З 3 - 6 Months
236,Prompt Engineering,Vanderbilt University,"artificial intelligence,brainstorming,chatgpt,creative thinking,data analysis,data ethic,data presentation,data validation,document management,generative ai,ideation,information management,ingenuity,large language modeling,microsoft excel,problem solving,productivity,prompt engineering,risk management framework,verification validation",0,0,Beginner З Specialization З 1 - 3 Months
237,Generative AI Assistants,Vanderbilt University,"ai personalization,artificial intelligence,brainstorming,chatgpt,creative thinking,data ethic,data validation,expense management,generative ai,ideation,ingenuity,innovation,large language modeling,personalized service,productivity,productivity software,prompt engineering,risk management framework,travel arrangement,verification validation",0,0,Beginner З Specialization З 1 - 3 Months
238,Web Design for Everybody: Basics of Web Development & Coding,University of Michigan,"application framework,bootstrap frontend framework,browser compatibility,cascading style sheet cs,code review,eventdriven programming,frontend web development,html cs,hypertext markup language html,interactive design,javascript,responsive web design,usability,user interface ui,verification validation,web content accessibility guideline,web design,web design development,web development,wireframing",0,0,Beginner З Specialization З 3 - 6 Months
239,Generative AI Data Analyst,Vanderbilt University,"artificial intelligence,chatgpt,data analysis,data cleansing,data importexport,data integration,data presentation,data storytelling,data synthesis,data visualization,database,document management,generative ai,infographics,large language modeling,microsoft excel,productivity,prompt engineering,sql,statistical reporting",0,0,Beginner З Specialization З 3 - 6 Months
240,ChatGPT: Master Free AI Tools to Supercharge Productivity,Vanderbilt University,"ai personalization,artificial intelligence,brainstorming,chatgpt,communication,creative thinking,expense management,generative ai,ingenuity,innovation,large language modeling,marketing,personalized service,planning,problem solving,productivity,productivity software,prompt engineering,scenario testing,travel arrangement",0,0,Beginner З Specialization З 3 - 6 Months
241,Python 3 Programming,University of Michigan,"computer programming,data importexport,data manipulation,data processing,data structure,debugging,design patterns,file management,image analysis,json,jupyter,maintainability,object oriented programming oop,oop,programming principle,python,restful api,unified modeling language,unit testing,web scraping",0,0,Beginner З Specialization З 3 - 6 Months
242,Generative AI Strategic Leader,Vanderbilt University,"agentic system,artificial intelligence,artificial intelligence machine learning aiml,automation,business analysis,business leadership,business process automation,chatgpt,datadriven decisionmaking,generative ai,generative ai agent,organizational leadership,planning,procurement,productivity,prompt engineering,strategic decisionmaking,strategic planning,talent acquisition,workflow management",0,0,Beginner З Specialization З 1 - 3 Months
243,Information Technology (IT) and Cloud Fundamentals,IBM,"cloud application,cloud computing,cloud computing architecture,cloud platform,cloud security,cloud service,cloud storage,computer hardware,computing platform,cyber attack,cybersecurity,database,database management,general networking,information technology,network protocol,peripheral device,sdlc,security awareness,technical support",0,0,Beginner З Specialization З 3 - 6 Months
244,IBM Java Developer,IBM,"cascading style sheet cs,cloudnative computing,containerization,database design,database management,design patterns,docker software,engineering software,git version control system,github,hibernate java,java,large language modeling,microservices,object oriented programming oop,prompt engineering,restful api,sdlc,software architecture,version control",0,0,Beginner З Professional Certificate З 3 - 6 Months
245,High Stakes Leadership: Leading in Times of Crisis,University of Michigan,"adaptability,business continuity,business risk management,change management,communication,communication strategy,crisis management,dealing ambiguity,leadership,organizational change,proactivity,resilience,stakeholder management,strategic communication",0,0,Intermediate З Course З 1 - 4 Weeks
246,Compliance and Risk Management,HRCI,"business continuity planning,business risk management,compliance management,human resource,human resource policy,human resource strategy,labor law,legal risk,occupational safety health,operational risk,regulatory compliance,risk management,safety training",0,0,Beginner З Course З 1 - 3 Months
247,"TESOL Certificate, Part 1: Teach English Now!",Arizona State University,"design element principle,design strategy,education software technology,english language,enthusiasm,goal setting,grammar,instructional strategy,language competency,language learning,learning strategy,learning style,learning theory,motivational skill,oral comprehension,oral expression,pedagogy,selfawareness,stress management,vocabulary",0,0,Beginner З Specialization З 3 - 6 Months
248,Prompt Engineering for Law,Vanderbilt University,"ai personalization,artificial intelligence,brainstorming,chatgpt,creative thinking,data ethic,expense management,generative ai,ingenuity,innovation,large language modeling,law practice management software,legal research,legal support,legal writing,personalized service,productivity,productivity software,prompt engineering,travel arrangement",0,0,Beginner З Specialization З 1 - 3 Months
