id_no,title,organization,skills,ratings,review_counts,metadata
135,Introduction to Discrete Mathematics for Computer Science,University of California San Diego,"algorithm,arithmetic,combinatorics,computational logic,computational thinking,computer programming,cryptography,cybersecurity,data structure,deductive reasoning,encryption,graph theory,key management,logical reasoning,network analysis,network routing,probability,public key cryptography standard pkcs,python,theoretical computer science",0,0,Beginner ? Specialization ? 3 - 6 Months
136,Introduction to Cloud Computing,IBM,"cloud computing,cloud computing architecture,cloud platform,cloud security,cloud service,cloud storage,cloudnative computing,devops,emerging technology,hybrid cloud computing,infrastructure service iaa,microservices,serverless computing,software service,virtual machine",0,0,Beginner ? Course ? 1 - 3 Months
137,Generative AI Cybersecurity & Privacy for Leaders: A Primer,Vanderbilt University,"artificial intelligence,business ethic,compliance,cyber risk,cybersecurity,data security,generative ai,information privacy,law,personally identifiable information,prompt engineering,regulation,security awareness,threat detection",0,0,Beginner ? Course ? 1 - 3 Months
138,Digital Shield: Cybersecurity for Data and System Protection,Universidades An?huac,"cyber attack,cybersecurity,data security,human factor security,information system security,malware protection,network security,security awareness,security control,security strategy,threat detection,vulnerability assessment",0,0,Intermediate ? Course ? 1 - 3 Months
139,Security Analyst Fundamentals,IBM,"application security,code review,computer security incident management,cryptography,cyber threat hunting,cyber threat intelligence,cybersecurity,encryption,incident management,incident response,intrusion detection prevention,mitre attck framework,open web application security project owasp,penetration testing,security testing,threat detection,threat management,threat modeling,vulnerability assessment,vulnerability scanning",0,0,Beginner ? Specialization ? 3 - 6 Months
140,Cybersecurity: Protecting your Information on the Go,Kennesaw State University,"cybersecurity,data security,encryption,general networking,information privacy,mobile security,network security,proxy server,security awareness,virtual private network vpn,wireless network",0,0,Beginner ? Course ? 1 - 3 Months
141,Cyber Attack Countermeasures,New York University,"authentication,computer security,cryptography,cybersecurity,data encryption standard,encryption,multifactor authentication,network security,public key infrastructure,security control",0,0,Intermediate ? Course ? 1 - 4 Weeks
142,ChatGPT + Cybersecurity: AI-Powered Tabletops & Training,Vanderbilt University,"chatgpt,complex problem solving,crisis management,crossfunctional collaboration,cyber security strategy,cybersecurity,generative ai,incident response,prompt engineering,scenario testing,threat modeling",0,0,Beginner ? Course ? 1 - 4 Weeks
143,Cisco Cybersecurity Operations Essentials,Board Infinity,"computer security,computer security incident management,continuous monitoring,cyber attack,cyber operation,cyber security policy,cybersecurity,data ethic,endpoint security,firewall,incident response,information system security,intrusion detection prevention,malware protection,network security,security control,security information event management siem,system configuration,threat detection,threat management",0,0,Beginner ? Course ? 1 - 4 Weeks
144,Becoming a Cybersecurity Consultant,EIT Digital,"business economics,cyber attack,cyber risk,cyber security assessment,cyber security strategy,cyber threat intelligence,cybersecurity,data security,information privacy,network security,risk management,security control,threat modeling,vulnerability assessment",0,0,Intermediate ? Course ? 1 - 3 Months
145,Ciberseguridad de Google,Google,"business risk management,computer security incident management,cyber risk,cybersecurity,debugging,event monitoring,incident response,intrusion detection prevention,linux,network architecture,network security,operating system,risk management,security awareness,security control,security information event management siem,sql,threat detection,threat modeling,vulnerability management",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
146,Cloud Computing Law: Data Protection and Cybersecurity,Queen Mary University of London,"cloud computing,cloud security,cloud service,compliance,cybersecurity,data governance,data security,general data protection regulation gdpr,incident management,information privacy,law,personally identifiable information,regulation,regulatory requirement",0,0,Beginner ? Course ? 1 - 4 Weeks
147,Cybersecurity: What to Do When You Are a Victim,Kennesaw State University,"computer security incident management,cyber attack,cyber risk,cybersecurity,incident response,information privacy,multifactor authentication,personally identifiable information,safety security,security awareness",0,0,Beginner ? Course ? 1 - 3 Months
148,Cyber Security ??Technology and Governance,University of London,"commandline interface,computer architecture,computer networking,computer security incident management,computer system,cyber attack,cyber governance,cyber security strategy,cyber threat intelligence,cybersecurity,human factor security,incident management,incident response,linux,network protocol,network security,osi model,security management,tcpip,threat modeling",0,0,Beginner ? Specialization ? 3 - 6 Months
149,Microsoft Cloud Support Associate,Microsoft,"azure active directory,business software,cloud computing,cloud management,computer hardware,cybersecurity,desktop support,disaster recovery,hardware architecture,hardware troubleshooting,identity access management,microsoft 365,microsoft azure,network protocol,network security,network troubleshooting,system monitoring,technical support,virtual machine,virtual private network vpn",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
150,Microsoft IT Support Specialist,Microsoft,"application security,business software,cloud computing,collaborative software,computer hardware,cybersecurity,desktop support,generative ai,hardware architecture,hardware troubleshooting,microsoft 365,microsoft team,network protocol,network security,network troubleshooting,operating system,system support,tcpip,technical support,virtual private network vpn",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
151, An Employee's Guide to Cybersecurity,Kennesaw State University,"computer security awareness training,cyber attack,cyber security policy,cybersecurity,email security,human factor security,identity access management,incident response,malware protection,mobile security,network security,remote access system,security awareness",0,0,Beginner ? Course ? 1 - 3 Months
152, Advanced Cybersecurity Techniques,Johns Hopkins University,"application security,authentication,cyber threat intelligence,cybersecurity,distributed denialofservice ddos attack,encryption,intrusion detection prevention,mitre attck framework,mobile security,network protocol,network security,open web application security project owasp,penetration testing,threat modeling,vulnerability assessment,web application,wireless network",0,0,Intermediate ? Course ? 1 - 3 Months
153,Generative Adversarial Networks (GANs),DeepLearning.AI,"applied machine learning,artificial intelligence,artificial neural network,computer vision,data ethic,deep learning,generative ai,image analysis,information privacy,machine learning,machine learning algorithm,performance testing,pytorch machine learning library,unsupervised learning",0,0,Intermediate ? Specialization ? 1 - 3 Months
154,The Cybersecurity Culture Blueprint: A Proactive Approach,LearnQuest,"communication strategy,computer security awareness training,continuous monitoring,culture transformation,cyber governance,cyber security strategy,cybersecurity,employee engagement,employee training,human factor security,incident management,incident response,organizational change,security awareness,threat detection",0,0,Beginner ? Course ? 1 - 4 Weeks
155,"Operating Systems: Overview, Administration, and Security",IBM,"cloud computing,cloud security,commandline interface,containerization,docker software,file system,firewall,linux,linux server,mac o,microsoft window,operating system,security control,system administration,user account,virtualization,virtualization virtual machine,window server",0,0,Beginner ? Course ? 1 - 3 Months
156,Azure Cybersecurity Solutions And Microsoft Defender ,Microsoft,"azure active directory,cloud security,cyber attack,cyber security policy,cybersecurity,distributed denialofservice ddos attack,endpoint security,event management,firewall,identity access management,intrusion detection prevention,malware protection,microsoft azure,network security,scenario testing,security control,security information event management siem,threat detection,threat management,virtual machine",0,0,Beginner ? Course ? 1 - 4 Weeks
157,Information????ystems,University of Minnesota,"business requirement,business system,business system analysis,change management,cloud computing,cloud service,critical thinking,cybersecurity,enterprise architecture,enterprise resource planning,information technology,management,organizational change,process flow diagram,project management,requirement analysis,system analysis,system implementation,technology strategy,user requirement document",0,0,Beginner ? Specialization ? 3 - 6 Months
158,Introduction to Computer Science and Programming,University of London,"arithmetic,computational thinking,computer graphic,computer networking,computer programming,computer science,computer system,cybersecurity,debugging,development environment,general mathematics,hardware architecture,human computer interaction,javascript,operating system,problem solving,program development,system measurement,theoretical computer science,web application",0,0,Beginner ? Specialization ? 1 - 3 Months
159,Introduction to Computers and Operating Systems and Security,Microsoft,"artificial intelligence,business software,business system,cloud computing,computer architecture,computer hardware,computer system,cybersecurity,data storage,enterprise security,generative ai,information system security,microsoft 365,operating system,patch management,server",0,0,Beginner ? Course ? 1 - 4 Weeks
160,Enterprise and Infrastructure Security,New York University,"blockchain,cloud security,cryptography,cyber risk,cyber security policy,cyber security strategy,cybersecurity,data integrity,enterprise security,hybrid cloud computing,infrastructure security,internet thing,mobile security,nist 80053,risk management framework,security control",0,0,Intermediate ? Course ? 1 - 4 Weeks
161,Security Governance & Compliance,"University of California, Irvine","compliance,compliance management,computer security,cyber governance,cyber risk,cyber security policy,cyber security strategy,cybersecurity,data governance,governance,law,nist 80053,procedure development,program standard,regulation,regulatory compliance,risk management,security control,security management,security strategy",0,0,Mixed ? Course ? 1 - 4 Weeks
162,Cybersecurity Job Search and Interviews: Getting Started,Kennesaw State University,"cyber governance,cyber operation,cyber risk,cyber security policy,cyber security strategy,cybersecurity,interviewing skill,organizational structure,professional networking,security management,training development,workforce development",0,0,Beginner ? Course ? 1 - 3 Months
163,Computer Security and Systems Management,University of Colorado System,"authentication,authorization computing,business continuity planning,contingency planning,cybersecurity,disaster recovery,group policy,information technology,linux,linux administration,linux server,microsoft server,microsoft window,osi model,red hat enterprise linux,security management,system administration,user account,virtualization,window server",0,0,Beginner ? Specialization ? 3 - 6 Months
164,Cybersecurity Identity and Access Solutions with Azure AD,Microsoft,"active directory,authentication,authorization computing,azure active directory,cloud service,enterprise security,identity access management,microsoft azure,multifactor authentication,rolebased access control rbac,security control,single signon sso,user account",0,0,Beginner ? Course ? 1 - 4 Weeks
165,Cybersecurity Incident Response and Communication,Packt,"communication strategy,computer security incident management,continuous monitoring,cyber security policy,cyber threat hunting,cyber threat intelligence,event monitoring,incident management,incident response,root cause analysis,security control,security information event management siem,technical communication,threat detection,threat management,vulnerability assessment,vulnerability management",0,0,Intermediate ? Course ? 1 - 4 Weeks
166,Computer Networks and Network Security,IBM,"cybersecurity,data loss prevention,dynamic host configuration protocol dhcp,endpoint detection response,endpoint security,firewall,general networking,information system security,intrusion detection prevention,local area network,network analysis,network infrastructure,network planning design,network protocol,network routing,network security,networking hardware,security information event management siem,tcpip,wireless network",0,0,Intermediate ? Course ? 1 - 3 Months
167,Introduction to TCP/IP,Yonsei University,"cybersecurity,dynamic host configuration protocol dhcp,file transfer protocol ftp,general networking,intrusion detection prevention,network analysis,network architecture,network protocol,network routing,network security,open shortest path first ospf,system configuration,tcpip",0,0,Beginner ? Course ? 1 - 3 Months
168,Introduction to Cyber Attacks,New York University,"computer security,cyber attack,cyber risk,cybersecurity,data integrity,distributed denialofservice ddos attack,encryption,information system security,malware protection,network security,security engineering,threat modeling",0,0,Beginner ? Course ? 1 - 4 Weeks
169,Introduction to Hardware and Operating Systems,IBM,"computer architecture,computer hardware,disaster recovery,hardware troubleshooting,linux,mac o,microsoft window,networking hardware,operating system,peripheral device,system configuration,technical support,user account",0,0,Beginner ? Course ? 1 - 3 Months
170,Usable Security,"University of Maryland, College Park","authentication,cybersecurity,design,human computer interaction,human factor,information privacy,multifactor authentication,personally identifiable information,security engineering,threat modeling,usability,usability testing,user centered design,user interface ui design",0,0,Mixed ? Course ? 1 - 3 Months
171,Development of Secure Embedded Systems,EIT Digital,"c programming language,computer networking,computer programming,cryptography,cybersecurity,embedded software,embedded system,encryption,internet thing,network architecture,network protocol,network security,operating system,public key cryptography standard pkcs,realtime operating system,security requirement analysis,software engineering,system design implementation,system requirement,web service",0,0,Intermediate ? Specialization ? 3 - 6 Months
172,International Security Management,Erasmus University Rotterdam,"cultural diversity,cybersecurity,economics,governance,intelligence collection analysis,international relation,policy,public safety national security,risk management,safety security,security management,social study",0,0,Beginner ? Course ? 1 - 3 Months
173,Introduction to Computers,Microsoft,"business software,computer architecture,computer hardware,computer system,cybersecurity,data loss prevention,data storage technology,enterprise security,generative ai,hardware architecture,information technology,microsoft window,o process management,operating system,server,system configuration,technical support",0,0,Beginner ? Course ? 1 - 4 Weeks
174,International Cyber Conflicts,The State University of New York,"compliance,conflict management,cyber governance,cyber operation,cyber security policy,cyber threat intelligence,cybersecurity,international relation,law,medium communication,network infrastructure,political science,psychology,regulation,security management",0,0,Mixed ? Course ? 1 - 3 Months
175,Incident Response and Digital Forensics,IBM,"computer security incident management,cyber threat hunting,cybersecurity,data integrity,document management,incident management,incident response,intrusion detection prevention,security control,security information event management siem,technical communication,technical documentation,threat detection",0,0,Intermediate ? Course ? 1 - 4 Weeks
176,Leadership,Infosec,"business leadership,change management,cyber governance,cyber risk,cyber security strategy,cybersecurity,governance,information assurance,information system security,leadership,security management",0,0,Beginner ? Course ? 1 - 4 Weeks
177,Cybersecurity Strategies for AI-Driven Organizations,Coursera Instructor Network,"artificial intelligence,cyber security strategy,cybersecurity,data ethic,data integrity,data security,incident response,mitre attck framework,penetration testing,risk management framework,tensorflow,threat detection,threat modeling,vulnerability assessment",0,0,Intermediate ? Course ? 1 - 4 Weeks
178,Cybersecurity Specialist Capstone,IBM,"computer security awareness training,computer security incident management,cyber attack,cyber risk,cyber security assessment,cybersecurity,data security,distributed denialofservice ddos attack,email security,incident response,malware protection,network infrastructure,security management,security strategy,threat detection,threat management,vulnerability assessment,vulnerability management",0,0,Intermediate ? Course
179,Security Principles,ISC2,"cyber governance,cyber risk,cyber security policy,cybersecurity,data ethic,data integrity,governance,information assurance,risk management framework,security awareness,security control",0,0,Beginner ? Course ? 1 - 3 Months
180,Periodismo digital y combate a las fake news,Universidad Nacional Aut?noma de M?xico,"cybersecurity,data security,digital communication,diversity awareness,editing,ethical standard conduct,interviewing skill,investigation,journalism,medium communication,public affair,report writing,research,storytelling,threat detection,writing",0,0,Beginner ? Course ? 1 - 4 Weeks
181,Developing Industrial Internet of Things,University of Colorado Boulder,"cybersecurity,data analysis,data processing,debugging,embedded software,embedded system,engineering documentation,failure analysis,general networking,infrastructure security,internet thing,machine learning algorithm,product development,product planning,product requirement,project management,realtime operating system,simulation,technical communication,wireless network",0,0,Intermediate ? Specialization ? 3 - 6 Months
182,Digitalisation in Aeronautics and Space,Technical University of Munich (TUM),"aerospace basic quality system standard,artificial intelligence,automation,big data,control system,cybersecurity,digital transformation,engineering analysis,engineering design process,global positioning system,human factor,human machine interface,leadership,manufacturing process,manufacturing production,mathematical modeling,production process,robotic process automation,structural analysis,telecommunication",0,0,Intermediate ? Specialization ? 3 - 6 Months
183,Introduction to Medical Software,Yale University,"clinical trial,design patterns,entrepreneurship,health care procedure regulation,health technology,healthcare industry knowledge,human computer interaction,medical management,medical privacy,qa testing,regulatory compliance,risk management,sdlc,software development,software quality assurance,system development,usability,user interface ui,user research,verification validation",0,0,Intermediate ? Course ? 3 - 6 Months
184,Security & Safety Challenges in a Globalized World,Universiteit Leiden,"cybersecurity,environmental issue,governance,incident management,international relation,public safety national security,risk management framework,safety security,security management,threat management",0,0,Beginner ? Course ? 1 - 3 Months
185,Ethical Hacking Essentials (EHE),EC-Council,"application security,authentication,cloud security,cybersecurity,encryption,internet thing,mobile security,network security,penetration testing,security awareness,threat detection,vulnerability assessment,wireless network",0,0,Beginner ? Course ? 1 - 3 Months
186,Introduction to Networking and Cloud Computing,Microsoft,"artificial intelligence machine learning aiml,cloud computing,cloud service,computer networking,cybersecurity,digital transformation,firewall,microsoft azure,network infrastructure,network monitoring,network protocol,network security,networking hardware,virtualization virtual machine",0,0,Beginner ? Course ? 1 - 3 Months
187,Hardware Security,"University of Maryland, College Park","application specific integrated circuit,authentication,computational logic,computer hardware,cryptography,cybersecurity,emerging technology,encryption,hardware architecture,hardware design,security engineering,system design implementation,threat detection,threat modeling",0,0,Mixed ? Course ? 1 - 3 Months
188,Management,Infosec,"communication strategy,corporate communication,cyber governance,cyber risk,cyber security policy,cyber security strategy,key performance indicator kpis,leadership,leadership management,management,program management,risk management,security management,technical communication",0,0,Beginner ? Course ? 1 - 4 Weeks
189,Secure Coding Practices,"University of California, Davis","application security,authentication,authorization computing,c c,cryptography,cybersecurity,data security,debugging,design patterns,encryption,java,linux,open web application security project owasp,penetration testing,programming principle,secure coding,security control,threat modeling,vulnerability assessment,vulnerability management",0,0,Intermediate ? Specialization ? 3 - 6 Months
190,Introduction to Security Principles in Cloud Computing,Google Cloud,"automation,cloud computing,cloud computing architecture,cloud infrastructure,cloud security,cloud technology,computer networking,cybersecurity,data security,devsecops,digital transformation,general networking,google cloud platform,identity access management,infrastructure code iac,infrastructure security,network security,security control",0,0,Beginner ? Course ? 1 - 4 Weeks
191,Privacy and Standardisation,EIT Digital,"case law,civil law,compliance,court system,cybersecurity,data ethic,data security,emerging technology,european history,general data protection regulation gdpr,information privacy,international relation,interoperability,law,legal research,legal writing,medical privacy,personally identifiable information,regulation,technical standard,telecommunication,world history",0,0,Intermediate ? Specialization ? 3 - 6 Months
192,Microsoft Cybersecurity Architect - SC-100 Exam Prep,Packt,"application security,azure active directory,cloud security,cyber security strategy,cyber threat intelligence,cybersecurity,data security,devsecops,identity access management,microsoft azure,security architecture,security management,security strategy,threat management,threat modeling,zero trust network access",0,0,Advanced ? Course ? 1 - 3 Months
193,Understanding the Enterprise Systems Environment,SAP,"application development,business analysis,business process automation,business technology,cloud computing,cloud computing architecture,cybersecurity,data modeling,digital transformation,enterprise architecture,enterprise resource planning,sap application,software service,system analysis,system design",0,0,Beginner ? Course ? 1 - 3 Months
194,Microsoft Cybersecurity Architect - SC-100 Exam Prep,Packt,"application security,azure active directory,cloud security,cyber security strategy,cyber threat intelligence,cybersecurity,data security,devsecops,identity access management,microsoft azure,security architecture,security management,security strategy,threat management,threat modeling,zero trust network access",0,0,Advanced ? Course ? 1 - 3 Months
195,Customer-Centric IT Strategy,University of Virginia,"agile methodology,artificial intelligence,business modeling,business strategy,cost benefit analysis,cybersecurity,design thinking,information technology,large language modeling,process design,project portfolio management,technical communication,user story",0,0,Beginner ? Course ? 1 - 4 Weeks
196,Computer Forensics,Infosec,"cybersecurity,data analysis software,data integrity,data security,data storage,data structure,data validation,file system,general networking,information system security,litigation support,microsoft window,network protocol,network security,operating system,record keeping,system configuration,tcpip,usb,user account",0,0,Intermediate ? Specialization ? 3 - 6 Months
197,Network Security,Cisco Learning and Certifications,"authentication,authorization computing,distributed denialofservice ddos attack,firewall,infrastructure security,intrusion detection prevention,load balancing,malware protection,network administration,network infrastructure,network monitoring,network protocol,network security,security control,tcpip,web application",0,0,Mixed ? Course ? 1 - 4 Weeks
198,Generative AI Primer,Vanderbilt University,"artificial intelligence,chatgpt,collaboration,creative problemsolving,creativity,generative ai,human machine interface,innovation,large language modeling,nlp,prompt engineering",0,0,Beginner ? Course ? 1 - 4 Weeks
199,Number Theory and Cryptography,University of California San Diego,"algebra,algorithm,applied mathematics,arithmetic,computational thinking,cryptography,cybersecurity,encryption,key management,public key cryptography standard pkcs,python,theoretical computer science",0,0,Beginner ? Course ? 1 - 4 Weeks
200,Ciberseguridad,Universidad de los Andes,"cloud security,computer security incident management,cryptography,cyber security assessment,cyber security strategy,cybersecurity,data security,encryption,human factor security,incident response,information system security,network security,penetration testing,risk management framework,security architecture,security requirement analysis,threat detection,threat modeling,vulnerability assessment,vulnerability management",0,0,Beginner ? Specialization ? 1 - 3 Months
201,"Incident Response, BC, and DR Concepts",ISC2,"business continuity,computer security incident management,crisis management,cybersecurity,disaster recovery,incident response,information assurance,security management",0,0,Beginner ? Course ? 1 - 3 Months
202,How Computers Work,University of London,"computational thinking,computer networking,computer science,computer system,cybersecurity,hardware architecture,human computer interaction,operating system,problem management,software architecture,theoretical computer science,web application",0,0,Beginner ? Course ? 1 - 4 Weeks
203,Industrial IoT Markets and Security,University of Colorado Boulder,"cloud platform,cryptography,cybersecurity,embedded system,emerging technology,general networking,infrastructure security,internet thing,market analysis,market intelligence,network protocol,realtime operating system,softwaredefined networking,wireless network",0,0,Intermediate ? Course ? 1 - 3 Months
204,Enterprise System Management and Security ,University of Colorado System,"computer networking,computer system,cybersecurity,enterprise architecture,enterprise security,information system security,information technology,network administration,osi model,security management,system administration,virtual machine,virtualization",0,0,Beginner ? Course ? 1 - 3 Months
205,Network Security,ISC2,"cloud computing,computer networking,cyber attack,cybersecurity,data center,encryption,firewall,general networking,infrastructure security,network planning design,network protocol,network security,tcpip,threat detection,threat management",0,0,Beginner ? Course ? 1 - 3 Months
206,Introduction to Computer Information Systems,"University of California, Irvine","agile methodology,computer hardware,computer system,cybersecurity,data ethic,data security,general networking,hardware architecture,information technology,network security,productivity,productivity software,risk management,safety security,software development methodology,system design,system design implementation,system development,system development life cycle,system software",0,0,Beginner ? Specialization ? 1 - 3 Months
207,Cybers?curit? Google,Google,"bash scripting language,computer security incident management,cybersecurity,debugging,hardening,incident response,intrusion detection prevention,linux,network security,open web application security project owasp,security control,security information event management siem,sql,stakeholder communication,tcpip,threat detection,threat management,threat modeling,vulnerability assessment,vulnerability management",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
208,Risk Management for Cybersecurity and IT Managers,Packt,"business risk management,compliance management,cyber risk,cyber security strategy,cybersecurity,enterprise risk management erm,information technology,management,risk management,risk mitigation,security control,security management,threat management,vulnerability assessment,vulnerability management",0,0,Beginner ? Course ? 1 - 3 Months
209,Information Technology (IT) Fundamentals for Everyone,IBM,"cloud computing,computer hardware,computer networking,computer security awareness training,cybersecurity,data storage,database software,hardware troubleshooting,information technology,infrastructure,network troubleshooting,operating system,project management,software installation,technical support service",0,0,Beginner ? Course ? 1 - 3 Months
210,IT Infrastructure and Emerging Trends,University of Minnesota,"blockchain,cloud computing,cloud service,cybersecurity,emerging technology,information system,information technology,infrastructure,innovation,management,management information system,mobile security,technology solution,technology strategy",0,0,Beginner ? Course ? 1 - 3 Months
211,Security Operations Center (SOC),Cisco Learning and Certifications,"automation,computer security incident management,cyber attack,cyber operation,cybersecurity,event monitoring,incident response,network monitoring,security information event management siem,security management,threat detection,threat modeling",0,0,Mixed ? Course ? 1 - 3 Months
212,Applied Cryptography,University of Colorado System,"advanced encryption standard aes,algorithm,authentication,computer security,cryptographic protocol,cryptography,cybersecurity,data encryption standard,data integrity,data security,digital communication,encryption,key management,public key cryptography standard pkcs,public key infrastructure,theoretical computer science",0,0,Intermediate ? Specialization ? 3 - 6 Months
213,Google ????? ????? ????????? ??,Google,"active directory,application security,computer networking,cybersecurity,desktop support,file system,help desk support,information system security,infrastructure,lightweight directory access protocol,linux,microsoft window,network protocol,network security,network troubleshooting,remote access system,software installation,system administration,tcpip,technical support",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
214,Access Control Concepts,ISC2,"authentication,authorization computing,cyber security policy,data access,identity access management,rolebased access control rbac,security awareness,security control",0,0,Beginner ? Course ? 1 - 3 Months
215,FinTech Security and Regulation (RegTech),The Hong Kong University of Science and Technology,"bank regulation,blockchain,compliance,cybersecurity,data security,emerging technology,financial control,financial regulation,financial service,fintech,information privacy,insurance,law,mobile banking,regulation,regulatory affair,regulatory compliance,regulatory requirement,security control,threat detection",0,0,Beginner ? Course ? 1 - 3 Months
216,Security Operations,ISC2,"computer security awareness training,configuration management,continuous monitoring,cryptography,cyber security policy,cybersecurity,data management,data security,encryption,event monitoring,general networking,network security,security control,security management,security strategy,system monitoring",0,0,Beginner ? Course ? 1 - 3 Months
217,Digital Forensics Concepts,Infosec,"computer security incident management,cybersecurity,data analysis software,data integrity,data security,data storage,data validation,encryption,file management,file system,general networking,image analysis,information system security,linux command,litigation support,network protocol,network security,record keeping,tcpip,technical communication",0,0,Intermediate ? Course ? 1 - 3 Months
218,Basics of Cisco Networking,LearnQuest,"commandline interface,computer networking,configuration management,cybersecurity,general networking,local area network,network administration,network architecture,network infrastructure,network monitoring,network protocol,network routing,network security,network switch,network troubleshooting,networking hardware,osi model,routing protocol,tcpip",0,0,Beginner ? Course ? 1 - 4 Weeks
219,Cryptography,"University of Maryland, College Park","algorithm,authentication,cryptography,cybersecurity,data integrity,digital communication,encryption,network security,public key cryptography standard pkcs",0,0,Mixed ? Course ? 1 - 3 Months
220,Managing Network Security,Kennesaw State University,"cloud computing,cloud security,computer networking,cyber security assessment,cybersecurity,firewall,general networking,intrusion detection prevention,network administration,network monitoring,network protocol,network security,security awareness,security management,system monitoring,tcpip,threat detection,virtual private network vpn,vulnerability assessment,wireless network",0,0,Beginner ? Course ? 1 - 3 Months
221,Principios y Regulaciones de Seguridad de la Informaci?n,Universidad de los Andes,"cryptography,cyber attack,cyber security policy,cybersecurity,data security,encryption,general data protection regulation gdpr,human factor security,information assurance,isoiec 27001,personally identifiable information,security awareness,security management,security requirement analysis,threat modeling",0,0,Beginner ? Course ? 1 - 4 Weeks
222,Palo Alto Networks Network Security Fundamentals,Palo Alto Networks,"cryptography,cybersecurity,encryption,endpoint security,firewall,general networking,network infrastructure,network protocol,network security,public key infrastructure,tcpip,zero trust network access",0,0,Intermediate ? Course ? 1 - 3 Months
223,Fundamentals of Technology Sales,"University of Maryland, College Park","closing sale,cloud computing,consultative approach,cybersecurity,emerging technology,inside sale,need assessment,negotiation,outside sale,overcoming objection,prospecting qualification,sale,sale development,sale management,sale presentation,sale process,sale strategy,solution sale engineering,technical sale",0,0,Beginner ? Course ? 1 - 3 Months
224,CISSP Certified Information Systems Security Professional,Packt,"authorization computing,cryptography,cybersecurity,data management,devsecops,identity access management,information system security,isoiec 27001,network performance management,network security,penetration testing,remote access system,risk analysis,risk management,rolebased access control rbac,security management,software development methodology,threat management,user provisioning,vulnerability scanning",0,0,Beginner ? Specialization ? 3 - 6 Months
225,"Security Foundations, Threats, and Network Protection",Packt,"application security,authentication,cryptography,cyber attack,cyber threat intelligence,cybersecurity,encryption,firewall,identity access management,information system security,infrastructure security,key management,network administration,network security,public key infrastructure,risk management framework,security control,threat detection,threat management,threat modeling",0,0,Beginner ? Course ? 1 - 3 Months
226,"Essential Aspects of Software, Hardware, and Data Backup",Microsoft,"application security,computer hardware,cybersecurity,data management,data security,data storage,disaster recovery,encryption,firewall,identity access management,information system security,microsoft window,software installation,system configuration",0,0,Beginner ? Course ? 1 - 4 Weeks
227,Mathematical Foundations for Cryptography,University of Colorado System,"algorithm,applied mathematics,arithmetic,computer science,cryptography,probability",0,0,Beginner ? Course ? 1 - 4 Weeks
228,Ethical Hacking Fundamentals,LearnKartS,"application security,cyber attack,cyber security assessment,cyber threat intelligence,cybersecurity,data ethic,information system security,network administration,network security,penetration testing,security awareness,security engineering,security testing,vulnerability assessment,web application,web server",0,0,Intermediate ? Course ? 1 - 4 Weeks
229,Fundamentals of Computer Network Security,University of Colorado System,"advanced encryption standard aes,application security,cryptography,cyber attack,cybersecurity,data encryption standard,data security,encryption,firewall,information assurance,information system security,intrusion detection prevention,network security,penetration testing,public key infrastructure,risk management framework,secure coding,security control,software design pattern,vulnerability scanning",0,0,Intermediate ? Specialization ? 3 - 6 Months
230,OWASP Top 10 - 2021,Infosec,"application security,authentication,authorization computing,continuous monitoring,cryptography,cybersecurity,data integrity,design patterns,encryption,event monitoring,open web application security project owasp,patch management,secure coding,security control,security testing,sql,system configuration,vulnerability assessment,vulnerability management",0,0,Intermediate ? Specialization ? 3 - 6 Months
231,Cyber Security in Manufacturing  ,University at Buffalo,"authentication,cloud security,continuous monitoring,cyber security assessment,cyber security strategy,cybersecurity,incident response,information system security assessment framework issaf,intrusion detection prevention,network security,risk management framework,sdlc,security control,vulnerability assessment",0,0,Beginner ? Course ? 1 - 4 Weeks
232,Industrial Internet of Things (IIoT),University of Michigan,"automation,business technology,business transformation,cloud computing,cybersecurity,datadriven decisionmaking,digital transformation,emerging technology,internet thing,manufacturing operation,operational efficiency,real time data,scalability,system implementation,technology solution,technology strategy,value proposition",0,0,Beginner ? Course ? 1 - 4 Weeks
233,Digital Forensics Essentials (DFE),EC-Council,"computer security awareness training,cyber threat intelligence,cybersecurity,data integrity,data security,file system,intrusion detection prevention,linux,mac o,malware protection,microsoft window,network analysis,web application",0,0,Beginner ? Course ? 1 - 3 Months
234,Introduction to Blockchain,Association of International Certified Professional Accountants,"accounting finance software,asset management,authentication,blockchain,business,cryptography,cybersecurity,digital asset,emerging technology,encryption,financial market,fintech,key management,multifactor authentication,payment system,risk management,security awareness,security control,security management,security trading",0,0,Beginner ? Specialization ? 1 - 4 Weeks
235,Palo Alto Networks Security Operations  Fundamentals,Palo Alto Networks,"automation,continuous monitoring,cyber threat intelligence,cybersecurity,data lake,endpoint security,incident response,malware protection,security architecture,security engineering,security information event management siem,threat detection,threat modeling,zero trust network access",0,0,Intermediate ? Course ? 1 - 3 Months
