id_no,title,organization,skills,ratings,review_counts,metadata
146,Generative AI SQL Database Specialist with ChatGPT,Vanderbilt University,"artificial intelligence,automation,chatgpt,dashboard,data analysis,data migration,data storytelling,data visualization,database architecture administration,database design,database management,debugging,gap analysis,generative ai,large language modeling,productivity,prompt engineering,software documentation,sql,technical design",0,0,Intermediate ? Specialization ? 1 - 3 Months
147,Analyze Data to Answer Questions,Google,"analytics,data analysis,data compilation,data integration,data manipulation,data transformation,data validation,excel formula,pivot table chart,spreadsheet software,sql,user feedback",0,0,Beginner ? Course ? 1 - 4 Weeks
148,Introduction to Data Analytics,IBM,"apache hadoop,apache hive,apache spark,big data,data analysis,data cleansing,data lake,data science,data visualization,data visualization software,data warehouse,microsoft excel,relational database,statistical analysis",0,0,Beginner ? Course ? 1 - 3 Months
149,Data Analysis and Presentation Skills: the PwC Approach,PwC,"analytics,big data,business analysis,business analytics,consulting,customer analysis,dashboard,data analysis,data cleansing,data literacy,data presentation,data storytelling,data visualization,data visualization software,datadriven decisionmaking,excel formula,microsoft excel,microsoft powerpoint,presentation,target market",0,0,Beginner ? Specialization ? 3 - 6 Months
150,Google Data Analytics Capstone: Complete a Case Study,Google,"analytical skill,artificial intelligence,business analytics,data analysis,data cleansing,data processing,data visualization,data visualization software,interviewing skill,linkedin,portfolio management,presentation,research report,spreadsheet software",0,0,Beginner ? Course ? 1 - 4 Weeks
151,Google Cloud Fundamentals: Core Infrastructure,Google Cloud,"application deployment,application development,cloud computing,cloud infrastructure,cloud service,cloud storage,containerization,generative ai,google cloud platform,identity access management,kubernetes,network infrastructure,nosql,prompt engineering,scalability,virtual machine",0,0,Beginner ? Course ? 1 - 3 Months
152,Security Principles,ISC2,"cyber governance,cyber risk,cyber security policy,cybersecurity,data ethic,data integrity,governance,information assurance,risk management framework,security awareness,security control",0,0,Beginner ? Course ? 1 - 3 Months
153,Google Business Intelligence,Google,"applicant tracking system,business analysis,business analytics,business process,dashboard,data analysis,data integration,data modeling,data pipeline,data visualization,data warehouse,database design,database system,extract,interviewing skill,load,professional development,sql,stakeholder engagement,tableau,transform",0,0,Advanced ? Professional Certificate ? 3 - 6 Months
154,Digital Product Management,University of Virginia,"agile methodology,agile product development,agile project management,agile software development,analytics,continuous delivery,customer analysis,design thinking,devops,innovation,leadership,new product development,product improvement,product management,product testing,team building,team management,team performance management,usability testing,user story",0,0,Beginner ? Specialization ? 3 - 6 Months
155,IBM Data Architecture,IBM,"apache airflow,apache hadoop,apache kafka,apache spark,bash scripting language,data architecture,data governance,data migration,data pipeline,data security,data store,data warehouse,database administration,database design,database management,extract,linux command,load,nosql,sql,transform",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
156,IBM Product Owner,IBM,"agile methodology,agile product development,agile project management,agile software development,backlog,chatgpt,computer hardware,generative ai,information technology,kanban principle,market intelligence,product management,product roadmaps,product strategy,sprint planning,sprint retrospective,stakeholder communication,stakeholder management,user story,virtual team",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
157,Master Microsoft Office 365 and Power Platform,Microsoft,"dashboard,data analysis,data analysis expression dax,data integration,data visualization,excel formula,microsoft 365,microsoft copilot,microsoft excel,microsoft outlook,microsoft power automateflow,microsoft power platform,microsoft powerpoint,microsoft word,multimedia,powerbi,presentation,productivity software,prompt engineering,spreadsheet software",0,0,Beginner ? Specialization ? 3 - 6 Months
158,Data Analysis with R Programming,Google,"data analysis,data cleansing,data importexport,data manipulation,data structure,data visualization,data visualization software,ggplot2,package software management,r,rmarkdown,statistical programming,tidyverse r package",0,0,Beginner ? Course ? 1 - 3 Months
159,An Introduction to Programming the Internet of Things (IOT),"University of California, Irvine","application programming interface api,basic electrical system,c programming language,debugging,electronic hardware,embedded software,embedded system,functional requirement,general networking,hardware design,integrated development environment,internet thing,linux,operating system,python,requirement analysis,system design,system design implementation,tcpip,test planning",0,0,Beginner ? Specialization ? 3 - 6 Months
160,Google AI Essentials,Google,"analytical skills,artificial intelligence machine learning aiml,business solution,critical thinking,data analysis,data quality,data security,digital transformation,emerging technology,generative ai,innovation,large language modeling,machine learning software,operational efficiency,process optimization,productivity software,prompt engineering,technical writing,workforce development",0,0,Beginner ? Specialization ? 1 - 3 Months
161,Introduction to Generative AI ,Google Cloud,"application development,artificial intelligence,generative ai,google cloud platform,machine learning method",0,0,Beginner ? Course ? 1 - 4 Weeks
162,The Foundations of Cybersecurity,Kennesaw State University,"continuous improvement process,cyber attack,cyber governance,cyber security policy,cyber security strategy,cybersecurity,firewall,intrusion detection prevention,network security,security control,security management,threat detection,threat management,virtual private network vpn,vulnerability assessment,vulnerability management",0,0,Beginner ? Course ? 1 - 3 Months
163,Meta Database Engineer,Meta,"data modeling,data structure,database,database administration,database design,database development,database management,database management system,database system,extract,git version control system,github,load,mysql workbench,object oriented programming oop,relational database,sql,stored procedure,transform,unix command,version control",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
164,Share Data Through the Art of Visualization,Google,"dashboard,data analysis,data literacy,data presentation,data storytelling,data visualization,data visualization software,interactive data visualization,presentation,tableau,web content accessibility guideline",0,0,Beginner ? Course ? 1 - 4 Weeks
165,Databases and SQL for Data Science with Python,IBM,"data analysis,data manipulation,database,jupyter,panda python package,python,query language,relational database,sql,stored procedure,transaction processing",0,0,Beginner ? Course ? 1 - 3 Months
166,IBM Applied DevOps Engineering,IBM,"agile methodology,agile software development,application deployment,behaviordriven development,cicd,cloud application,code coverage,containerization,devops,gherkin scripting language,grafana,istio,jenkins,kubernetes,open web application security project owasp,openshift,secure coding,system monitoring,test driven development tdd",0,0,Intermediate ? Professional Certificate ? 3 - 6 Months
167,Preparing for Google Cloud Certification: Cloud Data Engineer,Google Cloud,"apache airflow,big data,cloud engineering,cloud infrastructure,cloud storage,dashboard,data analysis,data infrastructure,data lake,data maintenance,data pipeline,data processing,data storage,data warehouse,dataflow,extract,google cloud platform,load,mlops machine learning operation,real time data,tensorflow,transform",0,0,Intermediate ? Professional Certificate ? 3 - 6 Months
168,Capstone: Applying Project Management in the Real World,Google,"communication strategy,generative ai agent,interviewing skill,milestone project management,problem solving,project documentation,project management,project scoping,quality management,requirement analysis,sprint retrospective,stakeholder management",0,0,Beginner ? Course ? 1 - 4 Weeks
169,Preparing for Google Cloud Certification: Cloud Data Engineer,Google Cloud,"apache airflow,big data,cloud engineering,cloud infrastructure,cloud storage,dashboard,data analysis,data infrastructure,data lake,data maintenance,data pipeline,data processing,data storage,data warehouse,dataflow,extract,google cloud platform,load,mlops machine learning operation,real time data,tensorflow,transform",0,0,Intermediate ? Professional Certificate ? 3 - 6 Months
170,Certified Cloud Security Professional (CCSP),Infosec,"application security,cloud application,cloud computing,cloud computing architecture,cloud infrastructure,cloud platform,cloud security,cloud service,cloud technology,computer science,configuration management,cybersecurity,data management,data security,encryption,information technology,infrastructure security,risk management framework,security architecture",0,0,Intermediate ? Course ? 1 - 3 Months
171,"Data Engineering, Big Data, and Machine Learning on GCP",Google Cloud,"apache airflow,big data,cloud engineering,cloud infrastructure,cloud storage,dashboard,data infrastructure,data integration,data lake,data migration,data pipeline,data processing,data warehouse,dataflow,extract,google cloud platform,load,mlops machine learning operation,real time data,tensorflow,transform,unstructured data",0,0,Intermediate ? Specialization ? 3 - 6 Months
172,Object Oriented Programming in Java,Multiple educators,"algorithm,computer programming,cryptography,data analysis,data structure,debugging,design patterns,development testing,encryption,eventdriven programming,interactive data visualization,java,object oriented programming oop,performance tuning,problem solving,qa testing,software engineering,unit testing,user interface ui",0,0,Beginner ? Specialization ? 3 - 6 Months
173,SQL for Data Science,"University of California, Davis","data analysis,data cleansing,data governance,data manipulation,data modeling,data quality,data science,database design,query language,relational database,sql",0,0,Beginner ? Course ? 1 - 4 Weeks
174,MATLAB Programming for Engineers and Scientists,Vanderbilt University,"algorithm,applied machine learning,computer programming,data analysis,data processing,data visualization,data visualization software,design patterns,engineering analysis,engineering calculation,image analysis,machine learning method,mathematical software,matlab,object oriented programming oop,programming principle,scripting,statistical method,ui component,user interface ui",0,0,Beginner ? Specialization ? 3 - 6 Months
175,Introduction to Statistics,Stanford University,"data analysis,data collection,descriptive statistic,exploratory data analysis,probability,probability distribution,quantitative research,regression analysis,sampling statistic,statistic,statistical analysis,statistical hypothesis testing,statistical inference,statistical method",0,0,Beginner ? Course ? 1 - 3 Months
176,AWS Cloud Solutions Architect,Amazon Web Services,"amazon cloudwatch,amazon dynamodb,amazon elastic compute cloud,amazon s3,amazon web service,api gateway,aws identity access management iam,cloud computing,cloud computing architecture,cloud security,cloud storage,data architecture,data lake,data visualization,eventdriven programming,hybrid cloud computing,scalability,serverless computing,software architecture,solution architecture",0,0,Intermediate ? Professional Certificate ? 3 - 6 Months
177,AWS Cloud Support Associate,Amazon Web Services,"amazon cloudwatch,amazon dynamodb,amazon web service,automation,aws cloudformation,aws identity access management iam,cloud computing,commandline interface,customer relationship building,customer relationship management,customer support,information technology,infrastructure code iac,linux command,network troubleshooting,root cause analysis,software architecture,software development,technical support,web application",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
178,AWS Cloud Technology Consultant,Amazon Web Services,"amazon cloudwatch,amazon dynamodb,amazon s3,amazon web service,automation,aws cloudformation,aws identity access management iam,cicd,cloud computing,cloud computing architecture,cloud management,data management,devops,extract,infrastructure code iac,load,problem solving,professional networking,sdlc,software architecture,teamwork,transform",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
179,AWS Fundamentals,Amazon Web Services,"amazon cloudwatch,amazon dynamodb,amazon elastic compute cloud,amazon s3,amazon web service,api gateway,aws identity access management iam,cloud computing,cloud computing architecture,cloud infrastructure,cloud management,cloud security,cloud storage,data importexport,data migration,eventdriven programming,scalability,serverless computing,software architecture,solution architecture",0,0,Beginner ? Specialization ? 1 - 3 Months
180,Construction Management,Columbia University,"bidding,building information modeling,business transformation,construction,construction estimating,construction management,cost control,cost estimation,environment health safety,finance,innovation,lean methodology,project closure,project finance,project risk management,project schedule,punch work,real estate,scheduling,timeline",0,0,Beginner ? Specialization ? 3 - 6 Months
181,Build Wireframes and Low-Fidelity Prototypes,Google,"figma design software,information architecture,mockups,prototyping,storyboarding,usability,user centered design,user flow,user interface user experience uiux design,user story,ux design,wireframing",0,0,Beginner ? Course ? 1 - 4 Weeks
182,Data Analysis with Python,IBM,"data analysis,data cleansing,data importexport,data manipulation,data pipeline,data visualization,data wrangling,datadriven decisionmaking,descriptive statistic,exploratory data analysis,feature engineering,matplotlib,numpy,panda python package,predictive modeling,python,regression analysis,scikit learn machine learning library,statistical analysis,supervised learning",0,0,Intermediate ? Course ? 1 - 3 Months
183,Methods and Statistics in Social Sciences,University of Amsterdam,"data analysis,data collection,interviewing skill,qualitative research,quantitative research,r,regression analysis,research,research design,research methodology,research report,sampling statistic,science research,scientific method,social science,statistic,statistical analysis,statistical hypothesis testing,statistical inference,survey",0,0,Beginner ? Specialization ? 3 - 6 Months
184,Introduction to Philosophy,The University of Edinburgh,"ethical standard conduct,policy analysis,political science,psychology,research,science research,scientific method,social study",0,0,Mixed ? Course ? 3 - 6 Months
185,Advanced Network Security,LearnQuest,"cloud management,cloud security,computer security incident management,continuous monitoring,cyber threat hunting,cyber threat intelligence,cybersecurity,disaster recovery,firewall,incident response,information system security,intrusion detection prevention,network monitoring,network security,security control,security information event management siem,security management,security strategy,threat detection,threat management",0,0,Advanced ? Specialization ? 1 - 3 Months
186,Tools of the Trade: Linux and SQL,Google,"authentication,authorization computing,bash scripting language,commandline interface,database management,file system,linux,linux command,operating system,relational database,sql,unix,user account",0,0,Beginner ? Course ? 1 - 4 Weeks
187,Excel to MySQL: Analytic Techniques for Business,Duke University,"analytics,big data,business analysis,business analytics,business communication,business metric,business process improvement,dashboard,data analysis,data storytelling,data visualization,data visualization software,database design,microsoft excel,probability distribution,relational database,sql,tableau",0,0,Beginner ? Specialization ? 3 - 6 Months
188,IBM Systems Analyst,IBM,"agile methodology,business analysis,business process modeling,business requirement,business system analysis,computer hardware,data modeling,data storytelling,data visualization,database management,information technology,process analysis,process optimization,requirement management,stakeholder engagement,stakeholder management,system analysis,system design,test planning,user acceptance testing uat",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
189,Secure Software Design,University of Colorado System,"application security,database design,database management,design patterns,sdlc,secure coding,security engineering,security software,software architecture,software design pattern,software engineering,system design,technical design,threat modeling,unified modeling language,unit testing,usability testing,user interface user experience uiux design,vulnerability assessment,vulnerability management",0,0,Beginner ? Specialization ? 3 - 6 Months
190,AI in Healthcare,Stanford University,"applied machine learning,artificial intelligence,clinical data management,clinical research,data ethic,data mining,electronic medical record,feature engineering,health care,health informatics,health system,health technology,healthcare ethic,healthcare industry knowledge,machine learning,medical record,patient evaluation,pharmaceutical,statistical machine learning,unstructured data",0,0,Beginner ? Specialization ? 3 - 6 Months
191,Child Nutrition and Cooking,Stanford University,"child health,community health,cooking,food beverage,food safety sanitation,nutrition diet,nutrition education,parent communication,working child",0,0,Beginner ? Course ? 1 - 3 Months
192,Excel Basics for Data Analysis,IBM,"data analysis,data cleansing,data importexport,data manipulation,data quality,data science,data visualization software,data wrangling,excel formula,google sheet,information privacy,microsoft excel,pivot table chart,spreadsheet software",0,0,Beginner ? Course ? 1 - 3 Months
193,Excel Basics for Data Analysis,IBM,"data analysis,data cleansing,data importexport,data manipulation,data quality,data science,data visualization software,data wrangling,excel formula,google sheet,information privacy,microsoft excel,pivot table chart,spreadsheet software",0,0,Beginner ? Course ? 1 - 3 Months
194,IBM Product Manager,IBM,"agile methodology,agile product development,agile project management,agile software development,innovation,kanban principle,leadership,new product development,product development,product lifecycle management,product management,product planning,product roadmaps,product strategy,product testing,project management life cycle,sprint retrospective,stakeholder engagement,usability testing,user story",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
195,Advanced Information Literacy,The State University of New York,"communication,critical thinking,information management,intellectual property,investigation,journal,lifelong learning,literacy,planning,research,style guide",0,0,Intermediate ? Course ? 1 - 3 Months
196,Cybersecurity: Developing a Program for Your Business,Kennesaw State University,"business ethic,business risk management,computer security awareness training,cyber governance,cyber security policy,cyber security strategy,cyber threat intelligence,cybersecurity,enterprise risk management erm,human factor security,incident response,information management,internet thing,mobile security,performance measurement,risk management,security awareness,security management,threat detection,threat management",0,0,Beginner ? Specialization ? 3 - 6 Months
197,CompTIA Security+ 701,Infosec,"authorization computing,computer security,cryptography,cyber attack,cybersecurity,data governance,data security,encryption,firewall,identity access management,incident response,network security,personally identifiable information,risk management,security control,security information event management siem,security management,threat detection,user account,vulnerability assessment",0,0,Intermediate ? Course ? 3 - 6 Months
198,IBM Project Manager,IBM,"agile methodology,agile software development,communication,earned value management,interviewing skill,kanban principle,leadership,management,peer review,professional networking,project management,project management life cycle,project risk management,project schedule,resource management,resource planning,risk management,stakeholder engagement,stakeholder management,team motivation",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
199,Introduction to Data Science in Python,University of Michigan,"data analysis,data cleansing,data importexport,data manipulation,data science,jupyter,numpy,panda python package,pivot table chart,probability statistic,programming principle,python,statistical analysis",0,0,Intermediate ? Course ? 1 - 4 Weeks
200,Genomic Data Science,Johns Hopkins University,"bioinformatics,biostatistics,commandline interface,computational thinking,data analysis software,data management,data science,data structure,exploratory data analysis,jupyter,linux command,molecular biology,python,r,statistical analysis,statistical hypothesis testing,statistical method,unix,unix command",0,0,Intermediate ? Specialization ? 3 - 6 Months
201,Social Psychology,Wesleyan University,"behavior management,conflict management,cultural diversity,ethical standard conduct,experimentation,interpersonal communication,persuasive communication,psychology,research,social science",0,0,Beginner ? Course ? 1 - 3 Months
202,R Programming,Johns Hopkins University,"computer programming tool,data analysis,data importexport,data structure,debugging,performance tuning,program development,r,simulation,statistical analysis,statistical programming",0,0,Intermediate ? Course ? 1 - 4 Weeks
203,Managing Network Security,Kennesaw State University,"cloud computing,cloud security,computer networking,cyber security assessment,cybersecurity,firewall,general networking,intrusion detection prevention,network administration,network monitoring,network protocol,network security,security awareness,security management,system monitoring,tcpip,threat detection,virtual private network vpn,vulnerability assessment,wireless network",0,0,Beginner ? Course ? 1 - 3 Months
204,"Speak English Professionally: In Person, Online & On the Phone",Georgia Institute of Technology,"active listening,business communication,communication,cultural sensitivity,english language,grammar,interpersonal communication,professionalism,public speaking,social skill,verbal communication skill,vocabulary",0,0,Mixed ? Course ? 1 - 3 Months
205,Business Statistics and Analysis,Rice University,"business analysis,business analytics,data analysis,data presentation,descriptive statistic,excel formula,graphing,microsoft excel,pivot table chart,probability distribution,probability statistic,regression analysis,sample size determination,spreadsheet software,statistic,statistical analysis,statistical hypothesis testing,statistical inference,statistical method",0,0,Beginner ? Specialization ? 3 - 6 Months
206,UI / UX Design,California Institute of the Arts,"adobe xd,design element principle,graphic visual design,html cs,information architecture,interaction design,mockups,persona user experience,prototyping,responsive web design,uiux strategy,user centered design,user flow,user interface ui design,user interface user experience uiux design,user research,ux design,web design,web language,wireframing",0,0,Beginner ? Specialization ? 3 - 6 Months
207,Creative Writing,Wesleyan University,"constructive feedback,content writing,creativity,editing,peer review,persistence,professionalism,proofreading,storyboarding,storytelling,writing,writing editing",0,0,Beginner ? Specialization ? 3 - 6 Months
208,Bookkeeping Basics,Intuit,"accounting,accounting record,accounting software,balance sheet,bookkeeping,cash flow,ethical standard conduct,financial statement,general ledger,income statement,ledger accounting,quickbooks accounting software",0,0,Beginner ? Course ? 1 - 4 Weeks
209,Data Science Methodology,IBM,"analytical skill,business analysis,data analysis,data cleansing,data mining,data modeling,data quality,data science,data storytelling,decision tree learning,jupyter,peer review,predictive modeling,stakeholder engagement,user feedback",0,0,Beginner ? Course ? 1 - 4 Weeks
210,Getting Started with Microsoft Excel,Coursera Project Network,"excel formula,microsoft 365,microsoft excel,productivity software,spreadsheet software",0,0,Intermediate ? Guided Project ? Less Than 2 Hours
211,Vital Signs: Understanding What the Body Is Telling Us,University of Pennsylvania,"anatomy,biology,cardiology,health assessment,neurology,patient evaluation,pulmonology,respiration,system measurement,vital sign",0,0,Mixed ? Course ? 1 - 3 Months
212,Geographic Information Systems  (GIS),"University of California, Davis","arcgis,community health,data mapping,data modeling,data presentation,data quality,data sharing,data storytelling,data visualization software,file management,geographic information system,geospatial mapping,gi software,heat map,land management,metadata management,network analysis,public health,spatial analysis,spatial data analysis",0,0,Beginner ? Specialization ? 3 - 6 Months
213,"Assets, Threats, and Vulnerabilities",Google,"authentication,authorization computing,cryptography,cyber attack,cyber risk,cyber threat intelligence,cybersecurity,data security,identity access management,malware protection,mitre attck framework,nist 80053,risk management framework,security control,security strategy,threat detection,threat management,threat modeling,vulnerability assessment,vulnerability management",0,0,Beginner ? Course ? 1 - 4 Weeks
214,Data Science Math Skills,Duke University,"algebra,arithmetic,bayesian statistic,calculus,data analysis,data science,derivative,general mathematics,geometry,graphing,plot graphic,probability",0,0,Beginner ? Course ? 1 - 3 Months
215,Teach English Now! Foundational Principles,Arizona State University,"communication strategy,cultural diversity,education software technology,enthusiasm,general networking,language learning,learning strategy,learning style,motivational skill,selfawareness,stress management",0,0,Mixed ? Course ? 1 - 3 Months
216,Introduction to Engineering Mechanics,Georgia Institute of Technology,"civil engineering,engineering,engineering analysis,engineering calculation,mechanic,mechanical engineering,structural analysis,torque physic,trigonometry",0,0,Mixed ? Course ? 1 - 3 Months
217,Data Science Math Skills,Duke University,"algebra,arithmetic,bayesian statistic,calculus,data analysis,data science,derivative,general mathematics,geometry,graphing,plot graphic,probability",0,0,Beginner ? Course ? 1 - 3 Months
218,Introduction to Programming with MATLAB,Vanderbilt University,"algorithm,computer programming,computer science,data importexport,data management,data structure,debugging,design patterns,development environment,engineering calculation,file management,mathematical software,matlab,plot graphic,problem solving,programming principle,ui component",0,0,Beginner ? Course ? 1 - 3 Months
219,Initiating and Planning Projects,"University of California, Irvine","conflict management,influencing,organizational structure,planning,project coordination,project documentation,project management,project management life cycle,project scoping,stakeholder management",0,0,Mixed ? Course ? 1 - 3 Months
220,Put It to Work: Prepare for Cybersecurity Jobs,Google,"artificial intelligence,asset protection,communication,cyber threat intelligence,cybersecurity,data ethic,data security,incident management,incident response,information privacy,professional networking,security awareness,security information event management siem,stakeholder communication,stakeholder engagement",0,0,Beginner ? Course ? 1 - 3 Months
221,Agile Development,University of Virginia,"agile methodology,agile product development,agile project management,agile software development,analytics,continuous delivery,customer analysis,design thinking,devops,leadership,persona user experience,product development,product improvement,product management,product testing,team building,team management,team performance management,usability testing,user story",0,0,Beginner ? Specialization ? 3 - 6 Months
222,Blockchain,University at Buffalo,"application development,application programming interface api,blockchain,cloud computing architecture,cryptography,development environment,distributed computing,emerging technology,encryption,fintech,integrated development environment,microsoft azure,network protocol,program development,software architecture,software development,test driven development tdd,transaction processing,web application,web development tool",0,0,Intermediate ? Specialization ? 3 - 6 Months
223,Digital Transformation Using AI/ML with Google Cloud,Google Cloud,"application programming interface api,applied machine learning,business transformation,cloud computing,cloud infrastructure,cloud service,cloudnative computing,containerization,data ethic,digital transformation,google cloud platform,hybrid cloud computing,infrastructure service iaa,machine learning,management,multicloud,public cloud,serverless computing,technical management,technology strategy",0,0,Beginner ? Specialization ? 3 - 6 Months
224,Understanding the Brain: The Neurobiology of Everyday Life,The University of Chicago,"anatomy,behavioral health,biology,blood pressure,human development,human learning,kinesiology,mental behavioral health,mental health disease disorder,neurology,psychology,respiration,speech language pathology,vital sign",0,0,Beginner ? Course ? 1 - 3 Months
225,Conduct UX Research and Test Early Concepts,Google,"design research,information privacy,interviewing skill,presentation,prototyping,research design,research methodology,uiux research,usability,usability testing,user centered design,user research,ux design",0,0,Beginner ? Course ? 1 - 4 Weeks
226,Meta Marketing Analytics,Meta,"ab testing,bayesian statistic,business metric,data analysis,data cleansing,data collection,data presentation,data storytelling,data visualization,data visualization software,descriptive statistic,interviewing skill,key performance indicator kpis,marketing,marketing analytics,marketing effectiveness,panda python package,statistical hypothesis testing,target audience",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
227,Introduction to Information Retrieval with Amazon Q,Amazon Web Services,"amazon web service,generative ai,large language modeling,productivity software",0,0,Beginner ? Course ? 1 - 4 Weeks
228,Software Product Management,University of Alberta,"agile methodology,agile software development,backlog,business requirement,functional requirement,kanban principle,product management,product requirement,project management,requirement analysis,requirement elicitation,requirement management,risk management framework,scrum software development,sdlc,software development methodology,software technical review,sprint planning,sprint retrospective",0,0,Beginner ? Specialization ? 3 - 6 Months
229,Meta Marketing Analytics,Meta,"ab testing,bayesian statistic,business metric,data analysis,data cleansing,data collection,data presentation,data storytelling,data visualization,data visualization software,descriptive statistic,interviewing skill,key performance indicator kpis,marketing,marketing analytics,marketing effectiveness,panda python package,statistical hypothesis testing,target audience",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
230,Introduction to Information Retrieval with Amazon Q,Amazon Web Services,"amazon web service,generative ai,large language modeling,productivity software",0,0,Beginner ? Course ? 1 - 4 Weeks
231,Software Product Management,University of Alberta,"agile methodology,agile software development,backlog,business requirement,functional requirement,kanban principle,product management,product requirement,project management,requirement analysis,requirement elicitation,requirement management,risk management framework,scrum software development,sdlc,software development methodology,software technical review,sprint planning,sprint retrospective",0,0,Beginner ? Specialization ? 3 - 6 Months
232,Software Development Lifecycle,University of Minnesota,"agile methodology,agile project management,agile software development,application security,design patterns,design thinking,engineering software,kanban principle,oop,process mapping,program development,scrum software development,sdlc,software architecture,software design pattern,software development methodology,software engineering,software quality assurance,user story,ux design",0,0,Intermediate ? Specialization ? 3 - 6 Months
233,Sound the Alarm: Detection and Response,Google,"computer security incident management,continuous monitoring,cyber threat hunting,cybersecurity,document management,event monitoring,incident management,incident response,intrusion detection prevention,network analysis,network monitoring,network protocol,network security,security information event management siem,splunk,tcpip,technical documentation,threat detection",0,0,Beginner ? Course ? 1 - 4 Weeks
234,Preparing  Data for Analysis with Microsoft Excel,Microsoft,"data analysis,data cleansing,data management,data manipulation,excel formula,microsoft excel,powerbi,productivity software,spreadsheet software",0,0,Beginner ? Course ? 1 - 4 Weeks
235,An?isis de Datos de Google,Google,"business analysis,dashboard,data analysis,data cleansing,data ethic,data literacy,data presentation,data processing,data storytelling,data validation,data visualization,data visualization software,database,datadriven decisionmaking,ggplot2,presentation,rmarkdown,spreadsheet software,stakeholder communication,tableau",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
236,Google Prompting Essentials,Google,"ai personalization,artificial intelligence,business correspondence,chatgpt,complex problem solving,critical thinking,data analysis,data presentation,data visualization,document management,generative ai,generative ai agent,graphing,ideation,machine learning,prompt engineering,report writing,solution design,taking meeting minute,timeline",0,0,Beginner ? Specialization ? 1 - 4 Weeks
237,AI For Business,University of Pennsylvania,"ai personalization,analytics,artificial intelligence,big data,business strategy,business transformation,credit risk,customer data management,data ethic,data governance,data security,datadriven decisionmaking,generative ai,governance,hr tech,human resource,machine learning,organizational strategy,personally identifiable information,risk management",0,0,Beginner ? Specialization ? 3 - 6 Months
238,Google Cloud Digital Leader Training,Google Cloud,"application programming interface api,artificial intelligence,big data,cloud computing,cloud infrastructure,cloud management,cloud security,cloud service,data governance,data management,data security,data warehouse,digital transformation,distributed denialofservice ddos attack,google cloud platform,hybrid cloud computing,infrastructure service iaa,real time data,serverless computing,tensorflow",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
239,Data Visualization with Python,IBM,"box plot,dashboard,data analysis,data presentation,data visualization,data visualization software,geospatial information technology,heat map,histogram,interactive data visualization,matplotlib,panda python package,plotly,python,scatter plot,seaborn",0,0,Intermediate ? Course ? 1 - 3 Months
240,Photography Basics and Beyond: From Smartphone to DSLR,Michigan State University,"adobe creative cloud,color theory,content writing,creativity,design element principle,digital design,file management,graphic visual design,information privacy,peer review,photo editing,photography,photovideo production technology,postproduction,social medium,storytelling,web design development,writing",0,0,Beginner ? Specialization ? 3 - 6 Months
241,Executive Data Science,Johns Hopkins University,"analytical skill,communication,data analysis,data management,data presentation,data quality,data science,data strategy,datadriven decisionmaking,employee onboarding,exploratory data analysis,interviewing skill,leadership,management training development,organizational leadership,project implementation,project management,team management,team motivation,technical communication",0,0,Beginner ? Specialization ? 1 - 3 Months
242,Photography Basics and Beyond: From Smartphone to DSLR,Michigan State University,"adobe creative cloud,color theory,content writing,creativity,design element principle,digital design,file management,graphic visual design,information privacy,peer review,photo editing,photography,photovideo production technology,postproduction,social medium,storytelling,web design development,writing",0,0,Beginner ? Specialization ? 3 - 6 Months
243,Business Data Management and Communication,University of Illinois Urbana-Champaign,"accounting,accrual accounting,asset management,bookkeeping,business analytics,business valuation,cash flow,data analysis,data collection,data presentation,data quality,data storytelling,data visualization,data visualization software,financial accounting,financial statement,financial statement analysis,income statement,revenue recognition,workflow management",0,0,Intermediate ? Specialization ? 3 - 6 Months
244,IBM Machine Learning,IBM,"applied machine learning,data access,data analysis,data cleansing,data science,deep learning,dimensionality reduction,exploratory data analysis,feature engineering,generative ai,machine learning,machine learning algorithm,predictive modeling,python,regression analysis,reinforcement learning,statistical analysis,statistical inference,supervised learning,unsupervised learning",0,0,Intermediate ? Professional Certificate ? 3 - 6 Months
245,Cryptography I,Stanford University,"advanced encryption standard aes,algorithm,authentication,cryptography,cybersecurity,data encryption standard,data integrity,encryption,key management,public key cryptography standard pkcs,secure coding",0,0,Mixed ? Course ? 1 - 3 Months
246,Automate Cybersecurity Tasks with Python,Google,"algorithm,automation,computer programming,cyber security assessment,cybersecurity,data structure,debugging,file management,integrated development environment,programming principle,python,scripting",0,0,Beginner ? Course ? 1 - 4 Weeks
247,Forensic Accounting and Fraud Examination,West Virginia University,"accounting,analytics,anomaly detection,auditing,big data,business ethic,compliance reporting,criminal investigation forensics,cyber attack,cyber operation,cybersecurity,financial auditing,financial control,financial data,internal control,investigation,loss prevention,security awareness,specialized accounting,threat detection",0,0,Mixed ? Course ? 1 - 3 Months
