id_no,title,organization,skills,ratings,review_counts,metadata
118,Agile with Atlassian Jira,Atlassian,"agile methodology,agile project management,backlog,continuous improvement process,jira software,kanban principle,lean methodology,product requirement,project management,query language,scrum software development,software versioning,sprint planning,sprint retrospective,user story,workflow management",0,0,Beginner ? Course ? 1 - 4 Weeks
119,Music Production,Berklee,"active listening,constructive feedback,creativity,editing,file management,instrumental music,medium production,music,music performance,music theory,musical composition,peer review,performing art,postproduction,selfawareness,timeline",0,0,Beginner ? Specialization ? 3 - 6 Months
120,Protecting the World: Introducing Corrosion Science and Engineering,University of Manchester,"chemical engineering,chemistry,civil engineering,electrical system,engineering,engineering calculation,engineering design process,environmental engineering,environmental issue,facility service,failure analysis,industrial design,laboratory testing,maintenance,repair",0,0,Intermediate ? Course ? 1 - 4 Weeks
121,IBM Data Analytics with Excel and R,IBM,"big data,dashboard,data analysis,data manipulation,data mining,data presentation,data storytelling,data visualization,data visualization software,data wrangling,database design,excel formula,exploratory data analysis,ggplot2,ibm cognos analytics,interactive data visualization,microsoft excel,relational database,shiny r package,web scraping",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
122,Excel Skills for Business,Macquarie University,"business intelligence software,business reporting,consolidation,dashboard,data analysis expression dax,data cleansing,data entry,data integrity,data modeling,data validation,data visualization,excel formula,excel macro,finance,financial analysis,financial forecasting,microsoft excel,productivity software,spreadsheet software,workflow management",0,0,Beginner ? Specialization ? 3 - 6 Months
123,Introduction to Computers and Office Productivity Software,The Hong Kong University of Science and Technology,"computer graphic,computer hardware,computer system,data management,document management,file management,graphic software,spreadsheet software",0,0,Mixed ? Course ? 1 - 3 Months
124,AI Foundations for Everyone,IBM,"application deployment,artificial intelligence,business analysis,business ethic,business process automation,chatgpt,computer science,data governance,data science,deep learning,generative ai,ibm cloud,large language modeling,machine learning,nlp,openai,program development,prompt engineering,robotic process automation,workflow management",0,0,Beginner ? Specialization ? 3 - 6 Months
125,Foundations of Healthcare Systems Engineering,Johns Hopkins University,"enterprise architecture,health care,health system,health technology,healthcare industry knowledge,requirement analysis,solution design,system analysis,system engineering,system integration,system requirement,system testing",0,0,Mixed ? Course ? 1 - 4 Weeks
126,Material Processing,Georgia Institute of Technology,"chemical engineering,chemistry,engineering,manufacturing process,mechanical engineering,physical science,process engineering,semiconductor",0,0,Mixed ? Course ? 1 - 4 Weeks
127,Data Analysis and Visualization Foundations,IBM,"apache hadoop,apache hive,apache spark,big data,dashboard,data analysis,data cleansing,data mining,data quality,data science,data storytelling,data visualization,data visualization software,data warehouse,excel formula,ibm cognos analytics,microsoft excel,scatter plot,statistical analysis,tree map",0,0,Beginner ? Specialization ? 3 - 6 Months
128,Financial Engineering and Risk Management,Columbia University,"actuarial science,applied mathematics,asset management,capital market,credit risk,derivative,financial analysis,financial market,financial service,financial system,financial trading,investment management,market liquidity,mathematical modeling,mortgage loan,portfolio management,regression analysis,risk modeling,security finance,statistical method",0,0,Intermediate ? Specialization ? 3 - 6 Months
129,Supervised Machine Learning: Regression and Classification ,DeepLearning.AI,"artificial intelligence,classification regression tree cart,feature engineering,jupyter,machine learning,numpy,predictive modeling,python,regression analysis,scikit learn machine learning library,statistical analysis,supervised learning,unsupervised learning",0,0,Beginner ? Course ? 1 - 4 Weeks
130,BIM Fundamentals for Engineers,National Taiwan University,"3d modeling,building information modeling,civil engineering,computeraided design,construction,construction management,data modeling,engineering documentation,information management,mechanical engineering",0,0,Beginner ? Course ? 1 - 3 Months
131,Fundamentals of Audio and Music Engineering: Part 1 Musical Sound & Electronics,University of Rochester,"basic electrical system,construction,electrical engineering,electrical system,electronic component,electronics,electronics engineering,equipment design,instrumental music,mechanical design,music,vibration",0,0,Intermediate ? Course ? 1 - 3 Months
132,Foundations of Digital Marketing and E-commerce,Google,"branding,customer experience strategy cx,data storytelling,datadriven decisionmaking,ecommerce,marketing,marketing analytics,marketing channel,performance measurement,search engine marketing,search engine optimization,social medium marketing,target audience",0,0,Beginner ? Course ? 1 - 4 Weeks
133,Introduction to Sustainability,University of Illinois Urbana-Champaign,"demography,economics,energy utility,environment,environmental policy,environmental resource management,environmental science,natural resource management,policy analysis,social science,socioeconomics,system thinking,trend analysis,water resource",0,0,Mixed ? Course ? 1 - 3 Months
134,Ask Questions to Make Data-Driven Decisions,Google,"analytical skill,business analysis,dashboard,data analysis,data presentation,datadriven decisionmaking,expectation management,problem solving,quantitative research,spreadsheet software,stakeholder communication",0,0,Beginner ? Course ? 1 - 4 Weeks
135,Flight mechanics - The basis,ISAE-SUPAERO,"algebra,applied mathematics,differential equation,energy utility,engineering analysis,engineering calculation,mechanic,mechanical engineering,physic,scientific visualization,simulation,system measurement",0,0,Beginner ? Course ? 1 - 4 Weeks
136,Automotive Industrial Engineering,Starweaver,"business strategy,corporate strategy,corporate sustainability,industrial engineering,innovation,logistics management,manufacturing process,operating cost,operation management,operational efficiency,procurement,strategic planning,supply chain,supply chain management,technology strategy",0,0,Beginner ? Course ? 1 - 4 Weeks
137,Snowflake Data Engineering,Snowflake,"application development,artificial intelligence machine learning aiml,cicd,cloud application,data analysis,data engineering,data importexport,data integration,data lake,data manipulation,data pipeline,data presentation,data transformation,data warehouse,database,database management,devops,extract,load,rolebased access control rbac,sql,transform",0,0,Beginner ? Professional Certificate ? 1 - 3 Months
138,Generative AI for Everyone,DeepLearning.AI,"artificial intelligence,artificial intelligence machine learning aiml,automation,business process automation,chatgpt,cloud application,ethical standard conduct,generative ai,large language modeling,openai,prompt engineering",0,0,Beginner ? Course ? 1 - 4 Weeks
139,Generative AI Engineering with LLMs,IBM,"applied machine learning,artificial intelligence,artificial intelligence machine learning aiml,artificial neural network,chatgpt,data ethic,data pipeline,deep learning,feature engineering,generative ai,generative ai agent,large language modeling,nlp,openai,performance tuning,prompt engineering,pytorch machine learning library,reinforcement learning,semantic web,text mining",0,0,Intermediate ? Specialization ? 3 - 6 Months
140,Meta Full-Stack Developer,Meta,"api design,bootstrap frontend framework,database design,database management system,django web framework,git version control system,github,html cs,jest javascript testing framework,linux command,mobile development,object oriented programming oop,python,react,relational database,responsive web design,restful api,sql,unix command,version control",0,0,Beginner ? Specialization ? 3 - 6 Months
141,Electric Power Systems,University at Buffalo,"basic electrical system,electric power system,electrical equipment,electrical power,electrical safety,electrical substation,electrical system,emerging technology,energy utility,environmental engineering,high voltage,low voltage,reliability",0,0,Beginner ? Course ? 1 - 4 Weeks
142,Version Control,Meta,"collaborative software,commandline interface,file management,git version control system,github,linux,linux command,software development,software development tool,software versioning,unix command,version control,web development",0,0,Beginner ? Course ? 1 - 4 Weeks
143,Meta Front-End Developer,Meta,"algorithm,bootstrap frontend framework,cascading style sheet cs,data structure,frontend web development,git version control system,github,html cs,interaction design,javascript,jest javascript testing framework,mobile development,persona user experience,react,responsive web design,uiux research,unix command,usability testing,version control,web development tool",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
144,Advanced Prompt Engineering for Everyone,Vanderbilt University,"ai personalization,artificial intelligence,chatgpt,generative ai,large language modeling,prompt engineering,verification validation",0,0,Intermediate ? Course ? 1 - 3 Months
145,Oil & Gas Industry Operations and Markets ,Duke University,"cost estimation,energy utility,global marketing,international finance,market analysis,market data,market dynamic,market trend,natural resource management,operating cost,production process,transportation operation",0,0,Mixed ? Course ? 1 - 4 Weeks
146,Preparing for Google Cloud Certification: Cloud Engineer,Google Cloud,"application deployment,cloud computing,cloud computing architecture,cloud engineering,cloud infrastructure,cloud management,cloud service,cloud storage,containerization,data storage technology,docker software,google cloud platform,identity access management,infrastructure code iac,infrastructure service iaa,kubernetes,load balancing,network infrastructure,prompt engineering,virtual machine",0,0,Intermediate ? Professional Certificate ? 3 - 6 Months
147,Master of Science in Software Engineering,West Virginia University,"application security,business process management,cash flow,database design,design patterns,enterprise architecture,financial statement,mobile security,object oriented programming oop,oop,proposal development,requirement analysis,scope management,secure coding,security management,security requirement analysis,software visualization,threat modeling,unified modeling language,verification validation",0,0,Degree ? 1 - 4 Years
148,Introduction to Physical Chemistry,University of Manchester,"calculus,cellular,chemistry,experimentation,laboratory experience,mathematical modeling,microbiology,molecular,physic,physical science,simulation simulation software,thermal management",0,0,Mixed ? Course ? 1 - 3 Months
149,Preparing for Google Cloud Certification: Cloud Architect,Google Cloud,"application deployment,cicd,cloud computing,cloud computing architecture,cloud infrastructure,cloud management,cloud security,cloud service,cloud storage,containerization,google cloud platform,identity access management,infrastructure code iac,infrastructure service iaa,kubernetes,load balancing,process analysis,prompt engineering,service level agreement,virtual machine",0,0,Intermediate ? Professional Certificate ? 3 - 6 Months
150,Introduction to Software Product Management,University of Alberta,"agile methodology,agile software development,process development,product management,project management,requirement analysis,requirement management,software development,software engineering",0,0,Mixed ? Course ? 1 - 4 Weeks
151,IBM Data Management,IBM,"business analysis,dashboard,data architecture,data governance,data literacy,data management,data migration,data security,data store,data storytelling,data visualization,data warehouse,database,database design,descriptive statistic,excel formula,extract,load,relational database,sql,transform",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
152,Machine Design Part I,Georgia Institute of Technology,"engineering analysis,engineering calculation,engineering design process,engineering practice,failure analysis,mechanical design,mechanical engineering,problem solving,structural analysis,verification validation",0,0,Intermediate ? Course ? 1 - 3 Months
153,Architecting with Google Compute Engine,Google Cloud,"application deployment,cicd,cloud computing,cloud computing architecture,cloud infrastructure,cloud security,cloud service,cloud storage,containerization,google cloud platform,identity access management,infrastructure code iac,infrastructure service iaa,kubernetes,load balancing,microservices,prompt engineering,service level,service level agreement,virtual machine",0,0,Intermediate ? Specialization ? 3 - 6 Months
154,Project Initiation: Starting a Successful Project,Google,"accountability,business writing,cost benefit analysis,goal setting,project documentation,project management,project management life cycle,project management software,project scoping,resource management,stakeholder management,strategic thinking",0,0,Beginner ? Course ? 1 - 4 Weeks
155,Data Science,Johns Hopkins University,"data cleansing,data manipulation,data science,data visualization,data wrangling,exploratory data analysis,github,leaflet software,machine learning,machine learning algorithm,plotly,predictive modeling,r,regression analysis,rmarkdown,shiny r package,statistical analysis,statistical hypothesis testing,statistical inference,version control",0,0,Beginner ? Specialization ? 3 - 6 Months
156,Preparing for Google Cloud Certification: Cloud DevOps Engineer,Google Cloud,"application deployment,application performance management,cicd,cloud infrastructure,cloud management,cloud security,cloud service,cloud storage,containerization,culture transformation,event monitoring,google cloud platform,identity access management,kubernetes,prompt engineering,safety culture,service level agreement,site reliability engineering,system monitoring,virtual machine",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
157,Finance & Quantitative Modeling for Analysts,University of Pennsylvania,"business mathematics,business modeling,capital budgeting,cash flow,corporate finance,financial analysis,financial planning,financial reporting,financial statement,google sheet,income statement,mathematical modeling,microsoft excel,predictive analytics,regression analysis,return investment,risk analysis,spreadsheet software,statistical analysis",0,0,Beginner ? Specialization ? 3 - 6 Months
158,Python Data Structures,University of Michigan,"data importexport,data manipulation,data structure,development environment,file management,programming principle,python",0,0,Beginner ? Course ? 1 - 3 Months
159,ISTQB Foundation Level Software Testing  Certification Prep,Board Infinity,"acceptance testing,code review,configuration management,functional testing,integration testing,maintainability,qa testing,regression testing,sdlc,software quality assurance,software technical review,system testing,test automation,test case,test data,test planning,test tool,unit testing,user acceptance testing uat",0,0,Beginner ? Specialization ? 1 - 3 Months
160,"Open Source Software Development, Linux and Git",The Linux Foundation,"bash scripting language,cicd,collaborative software,commandline interface,file system,git version control system,github,linux,linux administration,linux command,open source technology,package software management,shell script,software development tool,software versioning,system configuration,unix command,unix shell,user account,version control",0,0,Beginner ? Specialization ? 3 - 6 Months
161,IBM Business Intelligence (BI) Analyst,IBM,"business analysis,dashboard,data analysis,data cleansing,data collection,data mining,data storytelling,data visualization,data visualization software,data warehouse,data wrangling,database design,descriptive statistic,excel formula,extract,ibm db2,load,presentation,sql,tableau,transform",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
162,Crash Course on Python,Google,"algorithm,computational thinking,computer programming,data structure,debugging,development environment,integrated development environment,problem management,programming principle,python",0,0,Beginner ? Course ? 1 - 3 Months
163,Data Science: Foundations using R,Johns Hopkins University,"data cleansing,data manipulation,data science,data sharing,data visualization,data visualization software,data wrangling,dimensionality reduction,exploratory data analysis,ggplot2,git version control system,github,knitr,machine learning,plot graphic,r,rmarkdown,statistical analysis,statistical programming,version control",0,0,Beginner ? Specialization ? 3 - 6 Months
164,Google Cloud Database Engineer,Google Cloud,"application deployment,cloud application,cloud computing architecture,cloud infrastructure,cloud security,cloud service,cloud storage,containerization,data migration,database administration,database architecture administration,database management,generative ai,google cloud platform,identity access management,kubernetes,operational database,prompt engineering,sql",0,0,Intermediate ? Specialization ? 3 - 6 Months
165,Preparing for Google Cloud Certification: Cloud Developer,Google Cloud,"application deployment,application development,cicd,cloud application,cloud computing,cloud development,cloud infrastructure,cloud service,cloud storage,containerization,debugging,docker software,generative ai,google cloud platform,identity access management,kubernetes,microservices,prompt engineering,serverless computing,virtual machine",0,0,Intermediate ? Professional Certificate ? 3 - 6 Months
166,Introduction to Generative AI Learning Path,Google Cloud,"accountability,application development,artificial intelligence,artificial intelligence machine learning aiml,business ethic,compliance training,corporate strategy,data ethic,decision making,ethical standard conduct,generative ai,google cloud platform,governance,large language modeling,machine learning method,organizational effectiveness,prompt engineering",0,0,Intermediate ? Specialization ? 1 - 3 Months
167,Applied Python Data Engineering,Duke University,"apache hadoop,apache spark,big data,containerization,data engineering,data pipeline,data science,data storytelling,data visualization,data visualization software,databricks,docker software,interactive data visualization,kubernetes,matplotlib,plotly,pyspark,python,site reliability engineering,snowflake schema",0,0,Intermediate ? Specialization ? 1 - 3 Months
168,"BI Foundations with SQL, ETL and Data Warehousing",IBM,"apache airflow,apache kafka,bash scripting language,business analysis,dashboard,data pipeline,data visualization,data warehouse,database,extract,file management,ibm cognos analytics,ibm db2,linux command,load,relational database,shell script,sql,star schema,stored procedure,transform,unix shell",0,0,Beginner ? Specialization ? 3 - 6 Months
169,"BI Foundations with SQL, ETL and Data Warehousing",IBM,"apache airflow,apache kafka,bash scripting language,business analysis,dashboard,data pipeline,data visualization,data warehouse,database,extract,file management,ibm cognos analytics,ibm db2,linux command,load,relational database,shell script,sql,star schema,stored procedure,transform,unix shell",0,0,Beginner ? Specialization ? 3 - 6 Months
170,"Python for Data Science, AI & Development",IBM,"application programming interface api,computer programming,data analysis,data importexport,data manipulation,data structure,file management,jupyter,numpy,object oriented programming oop,panda python package,programming principle,python,restful api,web scraping",0,0,Beginner ? Course ? 1 - 3 Months
171,Preparing for Google Cloud Certification: Cloud Security Engineer,Google Cloud,"application performance management,cloud computing architecture,cloud infrastructure,cloud security,containerization,data loss prevention,distributed denialofservice ddos attack,google cloud platform,identity access management,kubernetes,load balancing,network architecture,network monitoring,network routing,network security,oauth,prompt engineering,rolebased access control rbac,system monitoring,virtual private network vpn",0,0,Intermediate ? Professional Certificate ? 3 - 6 Months
172,Prepare Data for Exploration,Google,"data analysis,data collection,data ethic,data literacy,data management,data processing,data quality,data security,data storage,database,google sheet,relational database,sql,unstructured data",0,0,Beginner ? Course ? 1 - 3 Months
173,Preparing for Google Cloud Certification: Cloud Network Engineer,Google Cloud,"application performance management,cloud computing architecture,cloud infrastructure,cloud service,cloud storage,containerization,distributed denialofservice ddos attack,google cloud platform,identity access management,kubernetes,load balancing,network architecture,network monitoring,network performance management,network routing,network security,network troubleshooting,prompt engineering,system monitoring,virtual private network vpn",0,0,Intermediate ? Professional Certificate ? 3 - 6 Months
174,Introductory Human Physiology,Duke University,"anatomy,biology,cardiology,gynecology,kinesiology,nephrology,neurology,nutrition diet,pulmonology,respiration,urology,vital sign",0,0,Beginner ? Course ? 1 - 3 Months
175,The Engineering of Structures Around Us,Dartmouth College,"3d modeling,applied mathematics,architectural engineering,building design,civil engineering,construction,engineering analysis,engineering calculation,engineering design process,mathematical modeling,mechanic,mechanical engineering,prototyping,sketchup 3d modeling software,structural analysis,structural engineering,vibration",0,0,Beginner ? Specialization ? 3 - 6 Months
176,IBM and ISC2 Cybersecurity Specialist,Multiple educators,"application security,business continuity,cloud computing architecture,cloud security,cloud service,computer security incident management,computing platform,configuration management,cryptography,cybersecurity,disaster recovery,governance,incident response,information technology,network protocol,network security,penetration testing,peripheral device,sdlc,security control",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
177,Security in Google Cloud,Google Cloud,"application deployment,application development,application security,cloud computing,cloud infrastructure,cloud security,cloud service,cloud storage,containerization,data loss prevention,data security,distributed denialofservice ddos attack,google cloud platform,identity access management,kubernetes,oauth,prompt engineering,security control,threat management,virtual machine",0,0,Intermediate ? Specialization ? 3 - 6 Months
178,Meta Web Development Fundamentals,Meta,"backend web development,bootstrap frontend framework,communication,computer programming,database,database administration,database design,database management system,debugging,django web framework,frontend web development,html cs,object oriented programming oop,pseudocode,relational database,responsive web design,sql,unit testing,web development",0,0,Beginner ? Specialization ? 3 - 6 Months
179,Leading the Modern Day Business,University of Virginia,"business strategy,business transformation,creative problemsolving,creativity,design thinking,digital transformation,human centered design,ideation,information technology,innovation,leadership management,market opportunity,marketing,new product development,product improvement,product lifecycle management,product management,storytelling,strategic thinking,technology strategy",0,0,Beginner ? Specialization ? 3 - 6 Months
180,Excel Skills for Business: Essentials,Macquarie University,"data entry,data management,data visualization,excel formula,microsoft excel,productivity software,spreadsheet software",0,0,Beginner ? Course ? 1 - 3 Months
181,IBM Business Analyst,IBM,"analytical skills,business analysis,business analytics,business process modeling,business requirement,data storytelling,data visualization,excel formula,microsoft excel,process optimization,project scoping,prompt engineering,requirement elicitation,requirement management,risk analysis,risk management,risk mitigation,stakeholder engagement,stakeholder management,work breakdown structure",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
182,Linear Circuits 1: DC Analysis,Georgia Institute of Technology,"basic electrical system,electrical engineering,electrical system,electronic component,electronics,engineering analysis,engineering calculation,physic",0,0,Mixed ? Course ? 1 - 3 Months
183,Software Processes and Agile Practices,University of Alberta,"agile methodology,agile software development,kanban principle,process driven development,scrum software development,sdlc,software development methodology,software engineering",0,0,Mixed ? Course ? 1 - 4 Weeks
184,Graphic Design,California Institute of the Arts,"adobe creative suite,art history,branding,color theory,creative design,design,design element principle,design research,design software,design strategy,digital design,graphic design,graphic visual design,logo design,peer review,photo editing,photography,style guide,typography,visual design",0,0,Beginner ? Specialization ? 3 - 6 Months
185,Microsoft Power BI Data Analyst,Microsoft,"dashboard,data analysis,data analysis expression dax,data cleansing,data modeling,data presentation,data storytelling,data transformation,data validation,data visualization software,datadriven decisionmaking,excel formula,extract,interactive data visualization,load,microsoft copilot,microsoft excel,powerbi,spreadsheet software,sql,star schema,transform",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
186,IBM Full-Stack JavaScript Developer,IBM,"ajax,application deployment,azure devops,cascading style sheet cs,cicd,cloudnative computing,engineering software,git version control system,istio,javascript,kubernetes,mongodb,node,nosql,openshift,react redux,restful api,sdlc,server side,software architecture",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
187,IBM Back-end JavaScript Developer,IBM,"ajax,application deployment,azure devops,cascading style sheet cs,cloud application,cloudnative computing,containerization,engineering software,git version control system,istio,javascript,kubernetes,mongodb,node,nosql,openshift,restful api,sdlc,server side,software architecture",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
188,Motors and Motor Control Circuits,University of Colorado Boulder,"basic electrical system,control system,design specification,electrical engineering,electrical equipment,electrical wiring,electronic component,electronics,embedded software,laboratory experience,machine control,power electronics,system requirement,technical standard,threephase,torque physic",0,0,Intermediate ? Course ? 1 - 3 Months
189,Digital Marketing,University of Illinois Urbana-Champaign,"analytics,content marketing,data analysis,data storytelling,data visualization,digital advertising,digital medium strategy,email marketing,google analytics,integrated marketing communication,keyword research,marketing,marketing analytics,marketing communication,online advertising,performance analysis,social medium marketing,web analytics",0,0,Beginner ? Specialization ? 3 - 6 Months
190,IBM IT Scrum Master,IBM,"agile methodology,agile project management,agile software development,cloud computing,communication,computer hardware,design patterns,devops,information technology,kanban principle,leadership,risk management,scrum software development,sdlc,software architecture,software design pattern,software engineering,sprint planning,sprint retrospective,user story",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
191,IBM IT Project Manager,IBM,"agile methodology,agile software development,communication,design patterns,earned value management,information technology,interviewing skill,leadership,peer review,project management,project management life cycle,project risk management,resource management,risk management,sdlc,software architecture,sprint retrospective,stakeholder engagement,stakeholder management,team motivation",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
192,Generative AI for Mobile App Developers,IBM,"ai personalization,application development,application security,artificial intelligence,artificial intelligence machine learning aiml,chatgpt,cicd,data ethic,devsecops,generative ai,ibm cloud,large language modeling,machine learning method,mobile development,openai,prompt engineering,qa testing,software development,software development tool,test automation",0,0,Advanced ? Specialization ? 1 - 3 Months
193,Generative AI for Data Scientists,IBM,"artificial intelligence,chatgpt,data analysis,data ethic,data modeling,data presentation,data science,data storytelling,data synthesis,exploratory data analysis,feature engineering,generative ai,ibm cloud,large language modeling,machine learning,openai,predictive analytics,predictive modeling,program development,prompt engineering",0,0,Intermediate ? Specialization ? 1 - 3 Months
194,Generative AI for Java and Spring Developers,IBM,"application deployment,application programming interface api,application security,artificial intelligence,chatgpt,cicd,data ethic,devsecops,generative ai,ibm cloud,java,large language modeling,nlp,openai,prompt engineering,qa testing,restful api,software development,software development tool,test automation",0,0,Intermediate ? Specialization ? 1 - 3 Months
195,Generative AI for Data Analysts,IBM,"analytics,artificial intelligence,artificial intelligence machine learning aiml,chatgpt,content writing,dashboard,data analysis,data ethic,data storytelling,data visualization software,generative ai,ibm cloud,image analysis,large language modeling,openai,program development,prompt engineering,python,query language,sql",0,0,Intermediate ? Specialization ? 1 - 3 Months
196,Mastering Statics,The Hong Kong University of Science and Technology,"algebra,applied mathematics,civil engineering,engineering analysis,engineering calculation,engineering drawing,geometry,mechanic,mechanical engineering,structural analysis",0,0,Intermediate ? Course ? 1 - 3 Months
197,"English for Science, Technology, Engineering, and Mathematics",University of Pennsylvania,"chemistry,emerging technology,energy utility,english language,environment,environmental science,general science research,grammar,innovation,language learning,literacy,research,scientific method,vocabulary",0,0,Beginner ? Course ? 1 - 3 Months
198,Process Data from Dirty to Clean,Google,"data analysis,data cleansing,data integrity,data processing,data quality,data transformation,data validation,sample size determination,sampling statistic,spreadsheet software,sql",0,0,Beginner ? Course ? 1 - 3 Months
199,Introduction to Model-Based Systems Engineering,Siemens,"cloud computing,requirement analysis,simulation,software system,solution architecture,system analysis,system architecture,system design,system development life cycle,system engineering,system integration,unified modeling language,verification validation",0,0,Beginner ? Course ? 1 - 3 Months
200,Operating Systems and You: Becoming a Power User,Google,"authorization computing,commandline interface,desktop support,file management,file system,identity access management,linux,linux administration,linux command,microsoft window,o process management,operating system,package software management,remote access system,software installation,system administration,system monitoring,technical support service,user account,virtualization",0,0,Beginner ? Course ? 1 - 3 Months
201,Generative AI for Product Managers,IBM,"artificial intelligence,chatgpt,commercialization,creativity,customer experience improvement,generative ai,ibm cloud,large language modeling,new product development,openai,product development,product improvement,product lifecycle management,product management,product strategy,prompt engineering,return investment,stakeholder communication,team building,technical product management",0,0,Intermediate ? Specialization ? 1 - 3 Months
202,Business Analytics,University of Pennsylvania,"analytics,business analysis,business analytics,customer analysis,customer insight,data analysis,datadriven decisionmaking,demand planning,descriptive analytics,financial analysis,financial data,financial forecasting,financial statement analysis,human resource strategy,marketing analytics,peer review,people analytics,predictive analytics,talent management,workforce planning",0,0,Beginner ? Specialization ? 3 - 6 Months
203,Generative AI for Project Managers,IBM,"artificial intelligence,business ethic,chatgpt,content writing,generative ai,ibm cloud,image analysis,large language modeling,machine learning,microsoft copilot,openai,program development,project documentation,project management,project management life cycle,prompt engineering,risk management,team building,workflow management",0,0,Intermediate ? Specialization ? 1 - 3 Months
204,IBM Generative AI for Cybersecurity Professionals,IBM,"anomaly detection,artificial intelligence,chatgpt,content writing,cyber threat intelligence,cybersecurity,generative ai,ibm cloud,incident management,incident response,large language modeling,malware protection,nlp,openai,program development,prompt engineering,security information event management siem,threat detection,threat modeling,vulnerability management",0,0,Intermediate ? Specialization ? 1 - 3 Months
205,IBM Front-End Developer,IBM,"agile methodology,application development,bootstrap frontend framework,browser compatibility,cascading style sheet cs,cloudnative computing,design patterns,engineering software,frontend web development,git version control system,github,html cs,mongodb,nosql,react,react redux,sdlc,software architecture,user centered design,webpack",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
206,Business and Financial Modeling,University of Pennsylvania,"business modeling,data visualization,decision making,financial analysis,financial statement,google sheet,investment management,mathematical modeling,microsoft excel,microsoft powerpoint,portfolio management,predictive modeling,presentation,probability distribution,regression analysis,risk management,risk modeling,spreadsheet software,statistical analysis,strategic decisionmaking",0,0,Beginner ? Specialization ? 3 - 6 Months
207,Data Structures and Algorithms,University of California San Diego,"algorithm,bioinformatics,computational thinking,computer programming,data storage,data structure,debugging,development testing,epidemiology,graph theory,network analysis,network model,network routing,operation research,program development,programming principle,qa testing,test case,test engineering,theoretical computer science",0,0,Intermediate ? Specialization ? 3 - 6 Months
208,Introduction to Environmental Law and Policy,The University of North Carolina at Chapel Hill,"case law,compliance,economics,environment resource management,environmental issue,environmental law,environmental policy,environmental regulation,law,pollution prevention,regulation,risk control,water resource",0,0,Mixed ? Course ? 1 - 3 Months
209,Generative AI for Digital Marketing,IBM,"advertising campaign,ai personalization,artificial intelligence,chatgpt,content writing,digital advertising,email marketing,generative ai,ibm cloud,keyword research,large language modeling,marketing,marketing analytics,marketing automation,openai,prompt engineering,search engine optimization,social medium marketing",0,0,Beginner ? Specialization ? 1 - 3 Months
210,Generative AI for Data Engineers,IBM,"artificial intelligence,chatgpt,data architecture,data ethic,data infrastructure,data mining,data pipeline,data synthesis,data warehouse,database design,extract,generative ai,ibm cloud,large language modeling,load,openai,program development,prompt engineering,query language,snowflake schema,star schema,transform",0,0,Intermediate ? Specialization ? 1 - 3 Months
211,Generative AI for Customer Support,IBM,"artificial intelligence,automation,business ethic,chatgpt,content writing,customer experience improvement,customer insight,customer support,generative ai,ibm cloud,image analysis,large language modeling,openai,personalized service,program development,prompt engineering,standard operating procedure,virtual environment,workflow management",0,0,Intermediate ? Specialization ? 1 - 3 Months
212,Arizona State University TESOL,Arizona State University,"design element principle,education software technology,english language,enthusiasm,goal setting,grammar,instructional strategy,language competency,language learning,learning management system,learning strategy,learning style,literacy,motivational skill,oral comprehension,oral expression,pedagogy,selfawareness,teaching,technology strategy",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
213,Generative AI for Product Owners,IBM,"artificial intelligence,chatgpt,content writing,generative ai,ibm cloud,image analysis,large language modeling,market intelligence,openai,product management,product requirement,program development,prompt engineering,stakeholder engagement,strategic thinking,virtual environment",0,0,Intermediate ? Specialization ? 1 - 3 Months
214,"DevOps, Cloud, and Agile Foundations",IBM,"agile methodology,agile project management,agile software development,cicd,cloud computing,cloud computing architecture,cloud platform,cloud security,cloud service,cloud storage,cloudnative computing,devops,kanban principle,performance metric,scrum software development,sprint planning,sprint retrospective,test driven development tdd,user story,workflow management",0,0,Beginner ? Specialization ? 3 - 6 Months
215,Generative AI for Educators,IBM,"ai personalization,artificial intelligence,chatgpt,content writing,data ethic,data security,diversity awareness,education software technology,emerging technology,ethical standard conduct,generative ai,ibm cloud,image analysis,information privacy,large language modeling,openai,program development,prompt engineering,virtual environment",0,0,Beginner ? Specialization ? 1 - 3 Months
216,Generative AI for Human Resources (HR) Professionals,IBM,"artificial intelligence,chatgpt,content writing,data ethic,employee engagement,generative ai,hr tech,human resource,human resource management planning,human resource software,human resource strategy,ibm cloud,image analysis,large language modeling,openai,performance appraisal,program development,prompt engineering,recruitment,workforce planning",0,0,Intermediate ? Specialization ? 1 - 3 Months
