id_no,title,organization,skills,ratings,review_counts,metadata
133,Crash Course on Python,Google,"algorithm,computational thinking,computer programming,data structure,debugging,development environment,integrated development environment,problem management,programming principle,python",0,0,Beginner ? Course ? 1 - 3 Months
134,Introduction to Data Analytics,Meta,"analytics,business analysis,business metric,data analysis,data cleansing,data collection,data management,data manipulation,data modeling,data presentation,data quality,data storytelling,data validation,data visualization,exploratory data analysis,generative ai,key performance indicator kpis,marketing",0,0,Beginner ? Course ? 1 - 3 Months
135,Google Advanced Data Analytics Capstone,Google,"advanced analytics,data analysis,data storytelling,data visualization,datadriven decisionmaking,interviewing skill,machine learning,machine learning method,portfolio management,project design,python,regression analysis,statistical analysis",0,0,Advanced ? Course ? 1 - 4 Weeks
136,Foundations of Data Science: K-Means Clustering in Python,University of London,"data analysis,data manipulation,data science,data visualization,descriptive statistic,machine learning,machine learning algorithm,matplotlib,numpy,panda python package,probability statistic,python,statistic,unsupervised learning",0,0,Beginner ? Course ? 1 - 3 Months
137,Advanced Statistics for Data Science,Johns Hopkins University,"applied mathematics,bayesian statistic,biostatistics,data analysis,data science,linear algebra,mathematical modeling,predictive modeling,probability,probability distribution,probability statistic,r,regression analysis,sampling statistic,statistic,statistical analysis,statistical hypothesis testing,statistical inference,statistical method",0,0,Advanced ? Specialization ? 3 - 6 Months
138,Neural Networks and Deep Learning,DeepLearning.AI,"artificial intelligence,artificial neural network,calculus,deep learning,linear algebra,machine learning,performance tuning,python,supervised learning",0,0,Intermediate ? Course ? 1 - 4 Weeks
139,Research Data Management and Sharing,The University of North Carolina at Chapel Hill,"data governance,data integrity,data literacy,data management,data quality,data security,data sharing,data storage,data strategy,document management,file management,information management,metadata management,version control",0,0,Mixed ? Course ? 1 - 3 Months
140,Exploratory Data Analysis,Johns Hopkins University,"box plot,color theory,data analysis,data visualization,data visualization software,dimensionality reduction,exploratory data analysis,ggplot2,graphing,histogram,plot graphic,r,scatter plot,statistical analysis,unsupervised learning",0,0,Mixed ? Course ? 1 - 4 Weeks
141,Foundations of Data Structures and Algorithms,University of Colorado Boulder,"advanced mathematics,algorithm,analytical skills,applied mathematics,combinatorics,computational logic,computational thinking,computer programming,computer science,cryptography,data structure,encryption,graph theory,linear algebra,mathematical theory analysis,network model,operation research,public key cryptography standard pkcs,python,theoretical computer science",0,0,Advanced ? Specialization ? 3 - 6 Months
142,The Path to Insights: Data Models and Pipelines,Google,"business analysis,data lake,data management,data mart,data modeling,data pipeline,data quality,data transformation,data validation,data warehouse,database design,database system,extract,load,performance testing,process optimization,qa testing,transform",0,0,Advanced ? Course ? 1 - 4 Weeks
143,Introduction to Data Engineering,DeepLearning.AI,"amazon web service,data architecture,data modeling,data pipeline,data processing,data transformation,data warehouse,performance tuning,requirement analysis,scalability,security control,system requirement",0,0,Intermediate ? Course ? 1 - 4 Weeks
144,AI Foundations for Everyone,IBM,"application deployment,artificial intelligence,business analysis,business ethic,business process automation,chatgpt,computer science,data governance,data science,deep learning,generative ai,ibm cloud,large language modeling,machine learning,nlp,openai,program development,prompt engineering,robotic process automation,workflow management",0,0,Beginner ? Specialization ? 3 - 6 Months
145,Excel Skills for Business,Macquarie University,"business intelligence software,business reporting,consolidation,dashboard,data analysis expression dax,data cleansing,data entry,data integrity,data modeling,data validation,data visualization,excel formula,excel macro,finance,financial analysis,financial forecasting,microsoft excel,productivity software,spreadsheet software,workflow management",0,0,Beginner ? Specialization ? 3 - 6 Months
146,Data Analytics for Lean Six Sigma,University of Amsterdam,"analytics,box plot,correlation analysis,data analysis,data visualization software,descriptive statistic,lean six sigma,minitab,probability distribution,process improvement,regression analysis,statistic,statistical analysis,statistical hypothesis testing,variance analysis",0,0,Beginner ? Course ? 1 - 3 Months
147,BigQuery for Data Analysts,Google Cloud,"big data,data analysis,data cleansing,data importexport,data integrity,data pipeline,data transformation,data visualization software,data warehouse,extract,google cloud platform,google sheet,load,looker software,sql,transform",0,0,Intermediate ? Course ? 1 - 3 Months
148,Financial Statement Analysis,Intuit,"accounting,analytical skills,balance sheet,cash flow,equity,financial analysis,financial statement,financial statement analysis,income statement,payroll,reconciliation,sale tax",0,0,Beginner ? Course ? 1 - 4 Weeks
149,Supervised Machine Learning: Regression and Classification ,DeepLearning.AI,"artificial intelligence,classification regression tree cart,feature engineering,jupyter,machine learning,numpy,predictive modeling,python,regression analysis,scikit learn machine learning library,statistical analysis,supervised learning,unsupervised learning",0,0,Beginner ? Course ? 1 - 4 Weeks
150,Business Analysis Fundamentals,Microsoft,"analytical skills,business analysis,business process improvement,business requirement,interviewing skill,microsoft power platform,problem management,project management,requirement elicitation,stakeholder management",0,0,Beginner ? Course ? 1 - 4 Weeks
151,AI Fundamentals for Non-Data Scientists,University of Pennsylvania,"algorithm,artificial intelligence,artificial neural network,big data,customer data management,data analysis,deep learning,generative ai,machine learning,nlp,process optimization,tensorflow",0,0,Mixed ? Course ? 1 - 3 Months
152,Foundations of Digital Marketing and E-commerce,Google,"branding,customer experience strategy cx,data storytelling,datadriven decisionmaking,ecommerce,marketing,marketing analytics,marketing channel,performance measurement,search engine marketing,search engine optimization,social medium marketing,target audience",0,0,Beginner ? Course ? 1 - 4 Weeks
153,Process Mining: Data science in Action,Eindhoven University of Technology,"big data,business process management,business process modeling,data mining,data processing,data science,performance analysis,process analysis,process improvement,process optimization,real time data,verification validation",0,0,Intermediate ? Course ? 1 - 3 Months
154,Data Visualization,University of Illinois Urbana-Champaign,"dashboard,data mapping,data presentation,data storytelling,data visualization,data visualization software,graphing,interactive data visualization,plot graphic,scatter plot,tableau",0,0,Mixed ? Course ? 1 - 3 Months
155,Python and Statistics for Financial Analysis,The Hong Kong University of Science and Technology,"data manipulation,data visualization,financial analysis,financial data,financial trading,jupyter,panda python package,probability statistic,python,regression analysis,risk analysis,statistical analysis,statistical inference,statistical method",0,0,Intermediate ? Course ? 1 - 4 Weeks
156,Python Project for Data Engineering,IBM,"application programming interface api,code review,data manipulation,data processing,data transformation,database,extract,integrated development environment,load,python,restful api,sql,style guide,transform,unit testing,web scraping",0,0,Intermediate ? Course ? 1 - 4 Weeks
157,Data Visualization with Advanced Excel,PwC,"dashboard,data analysis,data modeling,data presentation,data storytelling,data visualization,data visualization software,database,excel formula,graphing,microsoft excel,pivot table chart,simulation simulation software,spreadsheet software",0,0,Beginner ? Course ? 1 - 4 Weeks
158,"Graph Search, Shortest Paths, and Data Structures",Stanford University,"algorithm,computational thinking,data structure,graph theory,network analysis,network model,network routing,theoretical computer science",0,0,Intermediate ? Course ? 1 - 4 Weeks
159,Statistics with Python,University of Michigan,"bayesian statistic,data analysis,data visualization,data visualization software,exploratory data analysis,jupyter,matplotlib,predictive modeling,probability statistic,python,regression analysis,sampling statistic,statistic,statistical analysis,statistical hypothesis testing,statistical inference,statistical method,statistical programming,statistical visualization",0,0,Beginner ? Specialization ? 1 - 3 Months
160,Data Visualization and Dashboards with Excel and Cognos,IBM,"dashboard,data analysis,data storytelling,data visualization,data visualization software,histogram,ibm cognos analytics,microsoft excel,pivot table chart,scatter plot,tree map",0,0,Beginner ? Course ? 1 - 4 Weeks
161,Privacy Law and Data Protection,University of Pennsylvania,"compliance,data management,data security,general data protection regulation gdpr,governance,health care procedure regulation,incident response,information privacy,law,personally identifiable information,regulation,regulatory compliance,risk management",0,0,Mixed ? Course ? 1 - 4 Weeks
162,"Algorithms, Part I",Princeton University,"algorithm,computational thinking,computer programming,data structure,java,object oriented programming oop,performance testing,theoretical computer science",0,0,Intermediate ? Course ? 3 - 6 Months
163,Getting Started with Data Analytics on AWS,Amazon Web Services,"amazon s3,amazon web service,analytics,aws identity access management iam,big data,business analysis,cloud computing,dashboard,data analysis,data literacy,data visualization,descriptive analytics",0,0,Beginner ? Course ? 1 - 4 Weeks
164,Microsoft Azure Data Fundamentals DP-900 Exam Prep,Microsoft,"apache spark,azure synapse analytics,cloud service,cloud storage,dashboard,data architecture,data processing,data store,data warehouse,database,database administration,database management,database system,databricks,microsoft azure,nosql,powerbi,relational database,sql",0,0,Beginner ? Specialization ? 3 - 6 Months
165,Total Data Quality,University of Michigan,"data access,data analysis,data cleansing,data collection,data integrity,data management,data processing,data quality,data validation,qa testing,quantitative research,sampling statistic,statistical analysis,statistical method,threat detection",0,0,Beginner ? Specialization ? 1 - 3 Months
166,Data Privacy Fundamentals,Northeastern University,"algorithm,artificial intelligence,compliance,data ethic,emerging technology,information privacy,internet thing,journalism,law,medium communication,personally identifiable information,regulation",0,0,Beginner ? Course ? 1 - 4 Weeks
167,Meta Front-End Developer,Meta,"algorithm,bootstrap frontend framework,cascading style sheet cs,data structure,frontend web development,git version control system,github,html cs,interaction design,javascript,jest javascript testing framework,mobile development,persona user experience,react,responsive web design,uiux research,unix command,usability testing,version control,web development tool",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
168,The Bits and Bytes of Computer Networking,Google,"computer networking,data integrity,dynamic host configuration protocol dhcp,network architecture,network infrastructure,network model,network protocol,network routing,network security,network troubleshooting,osi model,tcpip,virtual private network vpn,wireless network",0,0,Beginner ? Course ? 1 - 3 Months
169,Object-Oriented Data Structures in C++,University of Illinois Urbana-Champaign,"c programming language,computer programming,data structure,debugging,development environment,engineering software,object oriented programming oop,oop,program development,software engineering",0,0,Intermediate ? Course ? 1 - 4 Weeks
170,AI in Healthcare,Stanford University,"applied machine learning,artificial intelligence,clinical data management,clinical research,data ethic,data mining,electronic medical record,feature engineering,health care,health informatics,health system,health technology,healthcare ethic,healthcare industry knowledge,machine learning,medical record,patient evaluation,pharmaceutical,statistical machine learning,unstructured data",0,0,Beginner ? Specialization ? 3 - 6 Months
171,Preparing for Google Cloud Certification: Cloud Architect,Google Cloud,"application deployment,cicd,cloud computing,cloud computing architecture,cloud infrastructure,cloud management,cloud security,cloud service,cloud storage,containerization,google cloud platform,identity access management,infrastructure code iac,infrastructure service iaa,kubernetes,load balancing,process analysis,prompt engineering,service level agreement,virtual machine",0,0,Intermediate ? Professional Certificate ? 3 - 6 Months
172,Preparing for Google Cloud Certification: Cloud Engineer,Google Cloud,"application deployment,cloud computing,cloud computing architecture,cloud engineering,cloud infrastructure,cloud management,cloud service,cloud storage,containerization,data storage technology,docker software,google cloud platform,identity access management,infrastructure code iac,infrastructure service iaa,kubernetes,load balancing,network infrastructure,prompt engineering,virtual machine",0,0,Intermediate ? Professional Certificate ? 3 - 6 Months
173,Meta Social Media Marketing,Meta,"brand management,campaign management,content writing,goal setting,instagram,key performance indicator kpis,marketing,marketing analytics,marketing budget,marketing effectiveness,online advertising,paid medium,performance analysis,social medium,social medium campaign,social medium management,social medium marketing,social medium strategy,target audience",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
174,IBM AI Engineering,IBM,"applied machine learning,data manipulation,data science,deep learning,generative ai,generative ai agent,image analysis,kera neural network library,large language modeling,machine learning,nlp,prompt engineering,python,pytorch machine learning library,regression analysis,reinforcement learning,scikit learn machine learning library,supervised learning,tensorflow,unsupervised learning",0,0,Intermediate ? Professional Certificate ? 3 - 6 Months
175,Mastering Data Analysis in Excel,Duke University,"business analytics,business risk management,classification regression tree cart,data analysis,financial analysis,forecasting,microsoft excel,performance metric,predictive modeling,probability,probability distribution,regression analysis,risk modeling,statistical method",0,0,Mixed ? Course ? 1 - 3 Months
176,Introduction to Finance and Accounting,University of Pennsylvania,"accounting,accrual accounting,balance sheet,business valuation,capital budgeting,cash flow,corporate finance,equity,finance,financial accounting,financial analysis,financial planning,financial reporting,financial statement,financial statement analysis,income statement,return investment,tax planning,working capital",0,0,Beginner ? Specialization ? 3 - 6 Months
177,Python for Genomic Data Science,Johns Hopkins University,"bioinformatics,computer programming,data manipulation,data processing,data structure,file management,jupyter,programming principle,python,scripting,scripting language",0,0,Mixed ? Course ? 1 - 4 Weeks
178,Preparing for Google Cloud Certification: Cloud DevOps Engineer,Google Cloud,"application deployment,application performance management,cicd,cloud infrastructure,cloud management,cloud security,cloud service,cloud storage,containerization,culture transformation,event monitoring,google cloud platform,identity access management,kubernetes,prompt engineering,safety culture,service level agreement,site reliability engineering,system monitoring,virtual machine",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
179,Data Modeling in Power BI,Microsoft,"business analysis,data analysis,data analysis expression dax,data modeling,data transformation,data visualization,database design,performance tuning,powerbi,star schema,time series analysis forecasting",0,0,Beginner ? Course ? 1 - 4 Weeks
180,ChatGPT Advanced Data Analysis,Vanderbilt University,"artificial intelligence,automation,chatgpt,creativity,data analysis,data presentation,document management,file management,generative ai,information management,microsoft excel,problem solving,prompt engineering",0,0,Beginner ? Course ? 1 - 3 Months
181,Google Cloud Database Engineer,Google Cloud,"application deployment,cloud application,cloud computing architecture,cloud infrastructure,cloud security,cloud service,cloud storage,containerization,data migration,database administration,database architecture administration,database management,generative ai,google cloud platform,identity access management,kubernetes,operational database,prompt engineering,sql",0,0,Intermediate ? Specialization ? 3 - 6 Months
182,Data Visualization in Excel,Macquarie University,"dashboard,data analysis,data manipulation,data storytelling,data visualization,data visualization software,excel macro,forecasting,infographics,interactive data visualization,microsoft excel,pivot table chart,spreadsheet software",0,0,Intermediate ? Course ? 1 - 3 Months
183,"NoSQL, Big Data, and Spark Foundations",IBM,"apache cassandra,apache hadoop,apache hive,apache spark,applied machine learning,big data,data pipeline,database,database management,distributed computing,docker software,generative ai,ibm cloud,kubernetes,machine learning,mongodb,nosql,pyspark,scalability,supervised learning",0,0,Beginner ? Specialization ? 3 - 6 Months
184,Linear Algebra for Machine Learning and Data Science,DeepLearning.AI,"applied mathematics,artificial intelligence,data manipulation,data science,dimensionality reduction,jupyter,linear algebra,machine learning,machine learning method,numpy,python",0,0,Intermediate ? Course ? 1 - 4 Weeks
185,Introduction to Generative AI Learning Path,Google Cloud,"accountability,application development,artificial intelligence,artificial intelligence machine learning aiml,business ethic,compliance training,corporate strategy,data ethic,decision making,ethical standard conduct,generative ai,google cloud platform,governance,large language modeling,machine learning method,organizational effectiveness,prompt engineering",0,0,Intermediate ? Specialization ? 1 - 3 Months
186,Preparing for Google Cloud Certification: Cloud Security Engineer,Google Cloud,"application performance management,cloud computing architecture,cloud infrastructure,cloud security,containerization,data loss prevention,distributed denialofservice ddos attack,google cloud platform,identity access management,kubernetes,load balancing,network architecture,network monitoring,network routing,network security,oauth,prompt engineering,rolebased access control rbac,system monitoring,virtual private network vpn",0,0,Intermediate ? Professional Certificate ? 3 - 6 Months
187,Security in Google Cloud,Google Cloud,"application deployment,application development,application security,cloud computing,cloud infrastructure,cloud security,cloud service,cloud storage,containerization,data loss prevention,data security,distributed denialofservice ddos attack,google cloud platform,identity access management,kubernetes,oauth,prompt engineering,security control,threat management,virtual machine",0,0,Intermediate ? Specialization ? 3 - 6 Months
188,"Python, Bash and SQL Essentials for Data Engineering",Duke University,"aws sagemaker,bash scripting language,big data,cloud engineering,data manipulation,data science,git version control system,json,jupyter,linux,linux administration,linux command,microservices,panda python package,python,shell script,sql,version control,web scraping",0,0,Beginner ? Specialization ? 3 - 6 Months
189,Fundamentals of Business Analysis ,Starweaver,"business analysis,change management,organizational change,process improvement,project performance,quality management,requirement analysis,requirement management,sales,stakeholder communication,stakeholder engagement",0,0,Beginner ? Course ? 1 - 4 Weeks
190,"Improving Deep Neural Networks: Hyperparameter Tuning, Regularization and Optimization",DeepLearning.AI,"analytical skills,artificial intelligence machine learning aiml,artificial neural network,debugging,deep learning,machine learning algorithm,performance tuning,tensorflow",0,0,Intermediate ? Course ? 1 - 4 Weeks
191,SQL Fundamentals for Data Analysts,Corporate Finance Institute,"business analysis,data analysis,data manipulation,data transformation,data warehouse,database,query language,relational database,sql",0,0,Beginner ? Course ? 1 - 3 Months
192,IBM and ISC2 Cybersecurity Specialist,Multiple educators,"application security,business continuity,cloud computing architecture,cloud security,cloud service,computer security incident management,computing platform,configuration management,cryptography,cybersecurity,disaster recovery,governance,incident response,information technology,network protocol,network security,penetration testing,peripheral device,sdlc,security control",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
193,Excel Skills for Business: Essentials,Macquarie University,"data entry,data management,data visualization,excel formula,microsoft excel,productivity software,spreadsheet software",0,0,Beginner ? Course ? 1 - 3 Months
194,Business Analytics,Campus BBVA,"big data,business analysis,business analytics,dashboard,data analysis,data quality,data storytelling,data visualization,datadriven decisionmaking,descriptive statistic,probability statistic,statistical analysis,statistical inference,statistical method",0,0,Beginner ? Course ? 1 - 3 Months
195,Meta Web Development Fundamentals,Meta,"backend web development,bootstrap frontend framework,communication,computer programming,database,database administration,database design,database management system,debugging,django web framework,frontend web development,html cs,object oriented programming oop,pseudocode,relational database,responsive web design,sql,unit testing,web development",0,0,Beginner ? Specialization ? 3 - 6 Months
196,Exam Prep PL-300: Microsoft Power BI Data Analyst Associate,Whizlabs,"advanced analytics,business analysis,business analytics,dashboard,data analysis,data analysis expression dax,data integration,data management,data modeling,data presentation,data storytelling,data transformation,data visualization software,datadriven decisionmaking,interactive data visualization,key performance indicator kpis,microsoft excel,microsoft power platform,powerbi,star schema",0,0,Intermediate ? Specialization ? 1 - 3 Months
197,Probability & Statistics for Machine Learning & Data Science,DeepLearning.AI,"ab testing,bayesian statistic,data science,descriptive statistic,exploratory data analysis,probability,probability distribution,probability statistic,sampling statistic,statistical analysis,statistical hypothesis testing,statistical inference,statistical machine learning,statistical visualization",0,0,Intermediate ? Course ? 1 - 4 Weeks
198,Digital Marketing,University of Illinois Urbana-Champaign,"analytics,content marketing,data analysis,data storytelling,data visualization,digital advertising,digital medium strategy,email marketing,google analytics,integrated marketing communication,keyword research,marketing,marketing analytics,marketing communication,online advertising,performance analysis,social medium marketing,web analytics",0,0,Beginner ? Specialization ? 3 - 6 Months
199,Data Warehouse Fundamentals,IBM,"data architecture,data cleansing,data integration,data lake,data mart,data modeling,data quality,data validation,data warehouse,database design,database system,extract,ibm db2,load,query language,snowflake schema,sql,star schema,transform",0,0,Intermediate ? Course ? 1 - 4 Weeks
200,Data Analysis Using SQL,Fractal Analytics,"data analysis,data cleansing,data integrity,data manipulation,data transformation,database,database design,database management,mysql workbench,query language,relational database,sql",0,0,Beginner ? Course ? 1 - 3 Months
201,Bayesian Statistics: From Concept to Data Analysis,"University of California, Santa Cruz","bayesian statistic,data analysis,microsoft excel,probability,probability distribution,r,regression analysis,statistic,statistical analysis,statistical inference",0,0,Intermediate ? Course ? 1 - 4 Weeks
202,DeepLearning.AI TensorFlow Developer,DeepLearning.AI,"applied machine learning,artificial intelligence machine learning aiml,artificial neural network,computer vision,data processing,deep learning,forecasting,generative ai,image analysis,kera neural network library,machine learning,nlp,predictive modeling,supervised learning,tensorflow,text mining,time series analysis forecasting",0,0,Intermediate ? Professional Certificate ? 3 - 6 Months
203,Unilever Digital Marketing Analyst,Unilever,"customer analysis,customer experience strategy cx,customer insight,data storytelling,google analytics,keyword research,market analysis,marketing,marketing analytics,marketing automation,marketing effectiveness,martech,performance reporting,search engine marketing,search engine optimization,social medium campaign,social medium marketing,social medium strategy,web analytics",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
204,Data Analysis and Interpretation,Wesleyan University,"classification regression tree cart,correlation analysis,data analysis,data literacy,data management,data manipulation,data presentation,data storytelling,data visualization,decision tree learning,descriptive statistic,exploratory data analysis,machine learning,predictive modeling,regression analysis,statistic,statistical analysis,statistical hypothesis testing,statistical software",0,0,Beginner ? Specialization ? 3 - 6 Months
205,Generative AI for Data Engineers,IBM,"artificial intelligence,chatgpt,data architecture,data ethic,data infrastructure,data mining,data pipeline,data synthesis,data warehouse,database design,extract,generative ai,ibm cloud,large language modeling,load,openai,program development,prompt engineering,query language,snowflake schema,star schema,transform",0,0,Intermediate ? Specialization ? 1 - 3 Months
206,Clinical Data Science,University of Colorado System,"bioinformatics,clinical data management,clinical research,data ethic,data manipulation,data modeling,data processing,data quality,database design,extract,google cloud platform,health informatics,intensive care unit,load,nlp,predictive modeling,r,risk modeling,statistical analysis,text mining,tidyverse r package,transform",0,0,Intermediate ? Specialization ? 3 - 6 Months
207,Generative AI for Business Intelligence (BI) Analysts,IBM,"artificial intelligence,business analysis,business ethic,chatgpt,content writing,dashboard,data analysis,data presentation,data storytelling,data visualization,generative ai,ibm cloud,image analysis,infographics,interactive data visualization,large language modeling,openai,program development,prompt engineering,sql",0,0,Intermediate ? Specialization ? 1 - 3 Months
208,Snowflake Data Engineering,Snowflake,"application development,artificial intelligence machine learning aiml,cicd,cloud application,data analysis,data engineering,data importexport,data integration,data lake,data manipulation,data pipeline,data presentation,data transformation,data warehouse,database,database management,devops,extract,load,rolebased access control rbac,sql,transform",0,0,Beginner ? Professional Certificate ? 1 - 3 Months
209,AI Agent Developer,Vanderbilt University,"agentic system,ai personalization,artificial intelligence,chatgpt,data presentation,data validation,document management,expense management,generative ai,generative ai agent,ideation,large language modeling,microsoft excel,openai,personalized service,productivity,prompt engineering,risk management framework,software development,verification validation",0,0,Beginner ? Specialization ? 3 - 6 Months
210,Health Information Literacy for Data Analytics,"University of California, Davis","analytics,data analysis,data cleansing,data compilation,data dictionary,data governance,data integration,data management,data mapping,data modeling,data quality,data validation,extract,health care,health informatics,health information management,health system,healthcare industry knowledge,load,metadata management,taxonomy,transform",0,0,Intermediate ? Specialization ? 3 - 6 Months
211,Exploratory Data Analysis,University of Leeds,"box plot,data analysis,data cleansing,data visualization,data visualization software,descriptive statistic,exploratory data analysis,histogram,probability,r,simulation,statistic,statistical analysis,statistical inference",0,0,Intermediate ? Course ? 1 - 4 Weeks
212,Generative AI Fundamentals,IBM,"artificial intelligence,artificial neural network,business ethic,business leadership,business transformation,chatgpt,content writing,data ethic,deep learning,generative ai,ibm cloud,large language modeling,leadership management,legal risk,openai,program development,prompt engineering,sales,strategic leadership,tensorflow",0,0,Beginner ? Specialization ? 3 - 6 Months
213,Generative AI for Business Analysts,IBM,"artificial intelligence,business analysis,business process automation,business requirement,business strategy,chatgpt,content writing,data analysis,datadriven decisionmaking,generative ai,ibm cloud,image analysis,large language modeling,openai,process optimization,program development,prompt engineering,requirement elicitation,stakeholder communication,workflow management",0,0,Beginner ? Specialization ? 1 - 3 Months
214,Cybersecurity for Everyone,"University of Maryland, College Park","computer security awareness training,cyber attack,cyber governance,cyber risk,cyber security policy,cyber security strategy,cybersecurity,data security,enterprise security,general networking,governance,infrastructure security,political science,public safety national security,risk management,security awareness,security management,telecommunication,threat detection,vulnerability",0,0,Beginner ? Course ? 1 - 3 Months
215,"Data Warehouse Concepts, Design, and Data Integration",University of Colorado System,"business analysis,data architecture,data integration,data mart,data modeling,data quality,data transformation,data warehouse,database design,extract,load,pivot table chart,relational database,snowflake schema,sql,star schema,transform",0,0,Mixed ? Course ? 1 - 3 Months
216,Structuring Machine Learning Projects,DeepLearning.AI,"applied machine learning,artificial intelligence,data quality,debugging,deep learning,kera neural network library,machine learning,performance tuning,pytorch machine learning library,tensorflow",0,0,Beginner ? Course ? 1 - 4 Weeks
217,Generative AI for Growth Marketing,Multiple educators,"artificial intelligence,business ethic,content writing,ibm cloud,image analysis,large language modeling,virtual environment",0,0,Beginner ? Specialization ? 1 - 3 Months
218,Generative AI for Mobile App Developers,IBM,"ai personalization,application development,application security,artificial intelligence,artificial intelligence machine learning aiml,chatgpt,cicd,data ethic,devsecops,generative ai,ibm cloud,large language modeling,machine learning method,mobile development,openai,prompt engineering,qa testing,software development,software development tool,test automation",0,0,Advanced ? Specialization ? 1 - 3 Months
219,Generative AI for Java and Spring Developers,IBM,"application deployment,application programming interface api,application security,artificial intelligence,chatgpt,cicd,data ethic,devsecops,generative ai,ibm cloud,java,large language modeling,nlp,openai,prompt engineering,qa testing,restful api,software development,software development tool,test automation",0,0,Intermediate ? Specialization ? 1 - 3 Months
220,Generative AI for Software Developers,IBM,"application security,artificial intelligence,chatgpt,cicd,code review,data ethic,devsecops,generative ai,ibm cloud,large language modeling,nlp,openai,program development,prompt engineering,qa testing,software architecture,software development,software development tool,software engineering,test automation",0,0,Intermediate ? Specialization ? 1 - 3 Months
221,Generative AI for Educators,IBM,"ai personalization,artificial intelligence,chatgpt,content writing,data ethic,data security,diversity awareness,education software technology,emerging technology,ethical standard conduct,generative ai,ibm cloud,image analysis,information privacy,large language modeling,openai,program development,prompt engineering,virtual environment",0,0,Beginner ? Specialization ? 1 - 3 Months
222,Prompt Engineering,Vanderbilt University,"artificial intelligence,brainstorming,chatgpt,creative thinking,data analysis,data ethic,data presentation,data validation,document management,generative ai,ideation,information management,ingenuity,large language modeling,microsoft excel,problem solving,productivity,prompt engineering,risk management framework,verification validation",0,0,Beginner ? Specialization ? 1 - 3 Months
223,Generative AI for Digital Marketing,IBM,"advertising campaign,ai personalization,artificial intelligence,chatgpt,content writing,digital advertising,email marketing,generative ai,ibm cloud,keyword research,large language modeling,marketing,marketing analytics,marketing automation,openai,prompt engineering,search engine optimization,social medium marketing",0,0,Beginner ? Specialization ? 1 - 3 Months
224,Meta React Native,Meta,"git version control system,github,interaction design,javascript,jest javascript testing framework,mobile development,persona user experience,react,react native,restful api,sql,uiux research,unix command,usability testing,user interface ui,user interface user experience uiux design,ux design,version control,web development tool",0,0,Beginner ? Specialization ? 3 - 6 Months
225,Convolutional Neural Networks,DeepLearning.AI,"algorithm,applied machine learning,artificial intelligence,artificial neural network,computer vision,data processing,deep learning,image analysis,pytorch machine learning library,tensorflow",0,0,Intermediate ? Course ? 1 - 4 Weeks
226,Play It Safe: Manage Security Risks,Google,"auditing,business risk management,continuous monitoring,cybersecurity,enterprise security,incident response,information assurance,information system security,open web application security project owasp,risk analysis,risk management,risk management framework,security control,security information event management siem,threat detection,threat management,vulnerability management",0,0,Beginner ? Course ? 1 - 4 Weeks
227,Generative AI for Human Resources (HR) Professionals,IBM,"artificial intelligence,chatgpt,content writing,data ethic,employee engagement,generative ai,hr tech,human resource,human resource management planning,human resource software,human resource strategy,ibm cloud,image analysis,large language modeling,openai,performance appraisal,program development,prompt engineering,recruitment,workforce planning",0,0,Intermediate ? Specialization ? 1 - 3 Months
228,Health Informatics,Johns Hopkins University,"change management,clinical data management,clinical leadership,data science,decision support system,health care,health care administration,health informatics,health information management,health policy,health system,health technology,healthcare industry knowledge,management,organizational change,process improvement,project management,solution design,vendor management,workflow management",0,0,Beginner ? Specialization ? 3 - 6 Months
229,Generative AI Automation,Vanderbilt University,"artificial intelligence,chatgpt,computer vision,data analysis,data capture,data presentation,data synthesis,data validation,document management,generative ai,ideation,image analysis,large language modeling,microsoft excel,openai,organizational skill,productivity,prompt engineering,risk management framework,verification validation",0,0,Beginner ? Specialization ? 3 - 6 Months
230,Information Technology (IT) and Cloud Fundamentals,IBM,"cloud application,cloud computing,cloud computing architecture,cloud platform,cloud security,cloud service,cloud storage,computer hardware,computing platform,cyber attack,cybersecurity,database,database management,general networking,information technology,network protocol,peripheral device,sdlc,security awareness,technical support",0,0,Beginner ? Specialization ? 3 - 6 Months
231,Python 3 Programming,University of Michigan,"computer programming,data importexport,data manipulation,data processing,data structure,debugging,design patterns,file management,image analysis,json,jupyter,maintainability,object oriented programming oop,oop,programming principle,python,restful api,unified modeling language,unit testing,web scraping",0,0,Beginner ? Specialization ? 3 - 6 Months
232,Java Programming and Software Engineering Fundamentals,Duke University,"ai personalization,algorithm,cascading style sheet cs,computer programming,cryptography,data analysis,data structure,debugging,design patterns,encryption,html cs,hypertext markup language html,java,javascript,object oriented programming oop,programming principle,software design pattern,software engineering,web development",0,0,Beginner ? Specialization ? 3 - 6 Months
233,ChatGPT: Master Free AI Tools to Supercharge Productivity,Vanderbilt University,"ai personalization,artificial intelligence,brainstorming,chatgpt,communication,creative thinking,expense management,generative ai,ingenuity,innovation,large language modeling,marketing,personalized service,planning,problem solving,productivity,productivity software,prompt engineering,scenario testing,travel arrangement",0,0,Beginner ? Specialization ? 3 - 6 Months
