id_no,title,organization,skills,ratings,review_counts,metadata
145,Generative AI Assistants,Vanderbilt University,"ai personalization,artificial intelligence,brainstorming,chatgpt,creative thinking,data ethic,data validation,expense management,generative ai,ideation,ingenuity,innovation,large language modeling,personalized service,productivity,productivity software,prompt engineering,risk management framework,travel arrangement,verification validation",0,0,Beginner ? Specialization ? 1 - 3 Months
146,Java Programming and Software Engineering Fundamentals,Duke University,"ai personalization,algorithm,cascading style sheet cs,computer programming,cryptography,data analysis,data structure,debugging,design patterns,encryption,html cs,hypertext markup language html,java,javascript,object oriented programming oop,programming principle,software design pattern,software engineering,web development",0,0,Beginner ? Specialization ? 3 - 6 Months
147,AI Agents and Agentic AI in Python: Powered by Generative AI,Vanderbilt University,"agentic system,application development,application programming interface api,artificial intelligence,brainstorming,business logic,chatgpt,creative thinking,generative ai,generative ai agent,ingenuity,interoperability,large language modeling,openai,persona user experience,productivity,prompt engineering,prototyping,software development tool,transaction processing",0,0,Beginner ? Specialization ? 3 - 6 Months
148,Generative AI and ChatGPT for K-12 Educators,Vanderbilt University,"ai personalization,artificial intelligence,brainstorming,chatgpt,creative problemsolving,creative thinking,creativity,education software technology,game design,generative ai,ingenuity,innovation,interactive design,large language modeling,problem solving,productivity,prompt engineering,resourcefulness,student engagement,technical communication",0,0,Beginner ? Specialization ? 1 - 3 Months
149,Web Design: Strategy and Information Architecture,California Institute of the Arts,"agile methodology,information architecture,mockups,persona user experience,target audience,uiux strategy,usability testing,user research,ux design,waterfall methodology,web design,wireframing",0,0,Intermediate ? Course ? 1 - 3 Months
150,"TESOL Certificate, Part 1: Teach English Now!",Arizona State University,"design element principle,design strategy,education software technology,english language,enthusiasm,goal setting,grammar,instructional strategy,language competency,language learning,learning strategy,learning style,learning theory,motivational skill,oral comprehension,oral expression,pedagogy,selfawareness,stress management,vocabulary",0,0,Beginner ? Specialization ? 3 - 6 Months
151,Generative AI Leadership & Strategy,Vanderbilt University,"artificial intelligence,business leadership,business writing,chatgpt,creativity,data validation,generative ai,ideation,large language modeling,leadership,leadership management,meeting facilitation,organizational leadership,problem solving,productivity,prompt engineering,proposal writing,risk management,succession planning,verification validation",0,0,Beginner ? Specialization ? 1 - 3 Months
152,Software Engineering: Software Design and Project Management,The Hong Kong University of Science and Technology,"design patterns,oop,process driven development,project management,qa testing,sdlc,software architecture,software design pattern,software engineering,software quality assurance,system analysis,system design,unified modeling language",0,0,Intermediate ? Course ? 1 - 3 Months
153,Generative AI SQL Database Specialist with ChatGPT,Vanderbilt University,"artificial intelligence,automation,chatgpt,dashboard,data analysis,data migration,data storytelling,data visualization,database architecture administration,database design,database management,debugging,gap analysis,generative ai,large language modeling,productivity,prompt engineering,software documentation,sql,technical design",0,0,Intermediate ? Specialization ? 1 - 3 Months
154,Generative AI Cybersecurity & Privacy for Leaders,Vanderbilt University,"ai personalization,artificial intelligence,business ethic,chatgpt,creative thinking,crisis management,crossfunctional collaboration,cyber security strategy,cybersecurity,expense management,generative ai,incident response,information privacy,large language modeling,personalized service,personally identifiable information,productivity,prompt engineering,threat detection,threat modeling",0,0,Beginner ? Specialization ? 3 - 6 Months
155,Xbox Graphic Designer,Xbox,"adobe creative suite,color theory,design review,figma design software,game design,generative ai,graphic design,graphic visual design,interaction design,logo design,photo editing,typography,usability,user centered design,user interface ui,user interface user experience uiux design,ux design,web content accessibility guideline,wireframing",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
156,Prompt Engineering for Educators,Vanderbilt University,"ai personalization,artificial intelligence,brainstorming,chatgpt,computer vision,creative problemsolving,data analysis,data capture,data storytelling,data synthesis,education software technology,game design,generative ai,image analysis,innovation,large language modeling,openai,organizational skill,productivity,prompt engineering",0,0,Beginner ? Specialization ? 1 - 3 Months
157,Digital Product Management,University of Virginia,"agile methodology,agile product development,agile project management,agile software development,analytics,continuous delivery,customer analysis,design thinking,devops,innovation,leadership,new product development,product improvement,product management,product testing,team building,team management,team performance management,usability testing,user story",0,0,Beginner ? Specialization ? 3 - 6 Months
158,Meta Back-End Developer,Meta,"backend web development,bootstrap frontend framework,cloud hosting,computer programming,data structure,database design,database management system,django web framework,frontend web development,fullstack web development,git version control system,github,object oriented programming oop,python,relational database,restful api,sql,unix command,version control,web design development",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
159,ChatGPT + Excel: AI-Enhanced Data Analysis & Insight,Vanderbilt University,"artificial intelligence,chatgpt,data analysis,data cleansing,data importexport,data presentation,data storytelling,data synthesis,data visualization,excel formula,excel macro,generative ai,infographics,interactive data visualization,large language modeling,microsoft excel,productivity,prompt engineering,spreadsheet software,statistical reporting",0,0,Beginner ? Specialization ? 1 - 3 Months
160,Supply Chain Management,Rutgers the State University of New Jersey,"customer demand planning,demand planning,forecasting,inventory management system,inventory warehousing,lean manufacturing,lean six sigma,logistics,operation management,process improvement,procurement,production process,purchasing,strategic sourcing,supplier management,supplier relationship management,supply chain,supply chain planning,supply management,warehouse management",0,0,Beginner ? Specialization ? 3 - 6 Months
161,Learning Experience Design: Orientation to the Profession,University of Michigan,"collaboration,design thinking,diversity equity inclusion initiative,education software technology,emerging technology,instructional design,learning theory,professional development,technology strategy,user centered design,web content accessibility guideline",0,0,Beginner ? Course ? 1 - 4 Weeks
162,Graphic Design,Adobe,"adobe creative cloud,adobe creative suite,color theory,creativity,design,design element principle,digital design,generative ai agent,graphic design,graphic visual design,graphic visual design software,logo design,typography",0,0,Mixed ? Course ? 1 - 4 Weeks
163,AI Agents in Java with Generative AI,Vanderbilt University,"agentic system,application development,artificial intelligence,brainstorming,business logic,chatgpt,collaborative software,creative thinking,generative ai,generative ai agent,ingenuity,java,large language modeling,openai,persona development,problem solving,productivity,prompt engineering,secure coding,software design document",0,0,Beginner ? Specialization ? 3 - 6 Months
164,Google Business Intelligence,Google,"applicant tracking system,business analysis,business analytics,business process,dashboard,data analysis,data integration,data modeling,data pipeline,data visualization,data warehouse,database design,database system,extract,interviewing skill,load,professional development,sql,stakeholder engagement,tableau,transform",0,0,Advanced ? Professional Certificate ? 3 - 6 Months
165,Fundamentals of Digital Design for VLSI Chip Design,L&T EduTech,"application specific integrated circuit,computational logic,computer architecture,data storage,data storage technology,electronic component,electronic system,electronics,electronics engineering,fieldprogrammable gate array fpga,hardware design,programmable logic controller,semiconductor",0,0,Intermediate ? Course ? 1 - 4 Weeks
166,User Interface Design,University of Minnesota,"design,design research,design thinking,graphic visual design,human centered design,human computer interaction,ideation,interaction design,prototyping,qualitative research,uiux research,usability,usability testing,user centered design,user interface ui,user interface ui design,user research,ux design,web content accessibility guideline",0,0,Intermediate ? Specialization ? 3 - 6 Months
167,An Introduction to Programming the Internet of Things (IOT),"University of California, Irvine","application programming interface api,basic electrical system,c programming language,debugging,electronic hardware,embedded software,embedded system,functional requirement,general networking,hardware design,integrated development environment,internet thing,linux,operating system,python,requirement analysis,system design,system design implementation,tcpip,test planning",0,0,Beginner ? Specialization ? 3 - 6 Months
168,IBM Data Architecture,IBM,"apache airflow,apache hadoop,apache kafka,apache spark,bash scripting language,data architecture,data governance,data migration,data pipeline,data security,data store,data warehouse,database administration,database design,database management,extract,linux command,load,nosql,sql,transform",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
169,Build Wireframes and Low-Fidelity Prototypes,Google,"figma design software,information architecture,mockups,prototyping,storyboarding,usability,user centered design,user flow,user interface user experience uiux design,user story,ux design,wireframing",0,0,Beginner ? Course ? 1 - 4 Weeks
170,Ubiquitous Learning and Instructional Technologies,University of Illinois Urbana-Champaign,"artificial intelligence,cloud application,collaborative software,computer programming,computer science,education software technology,innovation,instructional strategy,interactive design,learning management system,pedagogy",0,0,Mixed ? Course ? 1 - 4 Weeks
171,"HTML, CSS, and Javascript for Web Developers",Johns Hopkins University,"ajax,bootstrap frontend framework,browser compatibility,cascading style sheet cs,cross platform development,eventdriven programming,frontend web development,html cs,hypertext markup language html,javascript,json,object oriented programming oop,responsive web design,scripting,usability,user interface user experience uiux design,web application,web design,web design development,web development",0,0,Beginner ? Specialization ? 1 - 3 Months
172,RF and millimeter-Wave Circuit Design,Eindhoven University of Technology,"electrical engineering,electronic component,electronic hardware,electronic system,electronics,electronics engineering,hardware design,laboratory experience,simulation,simulation simulation software,system design,telecommunication,wireless network",0,0,Intermediate ? Course ? 1 - 3 Months
173,Sustainable Design Practices in Building Design,L&T EduTech,"architectural design,architecture construction,building code,building design,construction,construction management,energy utility,environment resource management,environmental engineering,environmental resource management,environmental science,human factor,hvac,landscape architecture,natural resource management,product lifecycle management,project management,thermal management,waste minimization,water resource",0,0,Intermediate ? Specialization ? 1 - 3 Months
174,Search Engine Optimization (SEO),"University of California, Davis","client service,competitive analysis,consumer behaviour,content marketing,content strategy,content writing,expectation management,forecasting,google analytics,keyword research,marketing,peer review,presentation,search engine optimization,social medium,social medium marketing,social medium strategy,target audience,user research,web analytics seo",0,0,Beginner ? Specialization ? 3 - 6 Months
175,Fundamentals of Audio and Music Engineering: Part 1 Musical Sound & Electronics,University of Rochester,"basic electrical system,construction,electrical engineering,electrical system,electronic component,electronics,electronics engineering,equipment design,instrumental music,mechanical design,music,vibration",0,0,Intermediate ? Course ? 1 - 3 Months
176,IBM Data Warehouse Engineer,IBM,"apache airflow,apache kafka,bash scripting language,dashboard,data pipeline,data store,data visualization,data warehouse,database administration,database architecture administration,database design,database management,extract,ibm cognos analytics,ibm db2,linux command,load,relational database,shell script,sql,transform",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
177,Meta Database Engineer,Meta,"data modeling,data structure,database,database administration,database design,database development,database management,database management system,database system,extract,git version control system,github,load,mysql workbench,object oriented programming oop,relational database,sql,stored procedure,transform,unix command,version control",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
178,Google AI Essentials,Google,"analytical skills,artificial intelligence machine learning aiml,business solution,critical thinking,data analysis,data quality,data security,digital transformation,emerging technology,generative ai,innovation,large language modeling,machine learning software,operational efficiency,process optimization,productivity software,prompt engineering,technical writing,workforce development",0,0,Beginner ? Specialization ? 1 - 3 Months
179,Design Principles: an Introduction,University of California San Diego,"ab testing,design,design element principle,design research,experimentation,graphic visual design,human centered design,human computer interaction,interaction design,prototyping,typography,usability testing,user interface ui design,ux design,web design development",0,0,Beginner ? Course ? 1 - 4 Weeks
180,Attract and Engage Customers with Digital Marketing,Google,"advertising campaign,customer acquisition management,digital advertising,google ad,google analytics,keyword research,lead generation,marketing,online advertising,pay per click advertising,persona development,search engine marketing,search engine optimization,target audience,web analytics seo",0,0,Beginner ? Course ? 1 - 4 Weeks
181,Attract and Engage Customers with Digital Marketing,Google,"advertising campaign,customer acquisition management,digital advertising,google ad,google analytics,keyword research,lead generation,marketing,online advertising,pay per click advertising,persona development,search engine marketing,search engine optimization,target audience,web analytics seo",0,0,Beginner ? Course ? 1 - 4 Weeks
182,Object Oriented Programming in Java,Multiple educators,"algorithm,computer programming,cryptography,data analysis,data structure,debugging,design patterns,development testing,encryption,eventdriven programming,interactive data visualization,java,object oriented programming oop,performance tuning,problem solving,qa testing,software engineering,unit testing,user interface ui",0,0,Beginner ? Specialization ? 3 - 6 Months
183,Solar Energy and Electrical System Design,University at Buffalo,"architectural design,basic electrical system,building code,building design,cost estimation,electrical safety,electrical system,engineering calculation,hvac,mechanical design,structural analysis,system requirement",0,0,Intermediate ? Course ? 1 - 3 Months
184,Fundamental Skills in Engineering Design,University of Leeds,"communication,conceptual design,engineering design process,engineering management,engineering practice,new product development,problem solving,product design,product development,product lifecycle management,product requirement,requirement elicitation,safety assurance",0,0,Beginner ? Course ? 1 - 4 Weeks
185,Preparing for Google Cloud Certification: Cloud Data Engineer,Google Cloud,"apache airflow,big data,cloud engineering,cloud infrastructure,cloud storage,dashboard,data analysis,data infrastructure,data lake,data maintenance,data pipeline,data processing,data storage,data warehouse,dataflow,extract,google cloud platform,load,mlops machine learning operation,real time data,tensorflow,transform",0,0,Intermediate ? Professional Certificate ? 3 - 6 Months
186,SQL for Data Science,"University of California, Davis","data analysis,data cleansing,data governance,data manipulation,data modeling,data quality,data science,database design,query language,relational database,sql",0,0,Beginner ? Course ? 1 - 4 Weeks
187, Generative AI Content Creation,Adobe,"adobe creative cloud,artificial intelligence,creativity,data ethic,data integrity,generative ai,graphic design,graphic visual design,graphic visual design software,image analysis,prompt engineering,verification validation",0,0,Mixed ? Course ? 1 - 4 Weeks
188,Foundations of Positive Psychology,University of Pennsylvania,"cognitive flexibility,emotional intelligence,empathy,goal setting,optimism,overcoming obstacle,persistence,personal development,positive behavior support,positivity,productivity,psychology,qualitative research,relationship building,research,research design,research methodology,resilience,selfawareness,selfmotivation",0,0,Beginner ? Specialization ? 3 - 6 Months
189,MATLAB Programming for Engineers and Scientists,Vanderbilt University,"algorithm,applied machine learning,computer programming,data analysis,data processing,data visualization,data visualization software,design patterns,engineering analysis,engineering calculation,image analysis,machine learning method,mathematical software,matlab,object oriented programming oop,programming principle,scripting,statistical method,ui component,user interface ui",0,0,Beginner ? Specialization ? 3 - 6 Months
190,Learn UI Design,Scrimba,"animation,cascading style sheet cs,color theory,creativity,hypertext markup language html,maintainability,responsive web design,typography,usability,user interface ui design,ux design,web design",0,0,Intermediate ? Course ? 1 - 3 Months
191,"C, Go, and C++: A Comprehensive Introduction to Programming","University of California, Santa Cruz","algorithm,c programming language,commandline interface,computational thinking,computer programming,computer science,data structure,debugging,file management,go programming language,graph theory,integrated development environment,object oriented programming oop,oop,program development,programming principle,qa testing,software design pattern,unit testing",0,0,Intermediate ? Specialization ? 3 - 6 Months
192,Coding for Everyone: C and C++,"University of California, Santa Cruz","algorithm,artificial intelligence,c programming language,commandline interface,computational thinking,computer programming,computer science,data structure,debugging,file system,game design,graph theory,integrated development environment,object oriented programming oop,program development,programming principle,software design pattern",0,0,Beginner ? Specialization ? 3 - 6 Months
193,Use Canva to Design Digital Course Collateral,Coursera Project Network,"canva software,color theory,creative design,design element principle,developing training material,digital design,graphic design,marketing,social medium",0,0,Advanced ? Guided Project ? Less Than 2 Hours
194,AWS Cloud Solutions Architect,Amazon Web Services,"amazon cloudwatch,amazon dynamodb,amazon elastic compute cloud,amazon s3,amazon web service,api gateway,aws identity access management iam,cloud computing,cloud computing architecture,cloud security,cloud storage,data architecture,data lake,data visualization,eventdriven programming,hybrid cloud computing,scalability,serverless computing,software architecture,solution architecture",0,0,Intermediate ? Professional Certificate ? 3 - 6 Months
195,AWS Cloud Technology Consultant,Amazon Web Services,"amazon cloudwatch,amazon dynamodb,amazon s3,amazon web service,automation,aws cloudformation,aws identity access management iam,cicd,cloud computing,cloud computing architecture,cloud management,data management,devops,extract,infrastructure code iac,load,problem solving,professional networking,sdlc,software architecture,teamwork,transform",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
196,Methods and Statistics in Social Sciences,University of Amsterdam,"data analysis,data collection,interviewing skill,qualitative research,quantitative research,r,regression analysis,research,research design,research methodology,research report,sampling statistic,science research,scientific method,social science,statistic,statistical analysis,statistical hypothesis testing,statistical inference,survey",0,0,Beginner ? Specialization ? 3 - 6 Months
197,Prompt Engineering for ChatGPT,Vanderbilt University,"application development,artificial intelligence,brainstorming,chatgpt,collaboration,creative thinking,generative ai,ingenuity,large language modeling,problem solving,productivity,prompt engineering",0,0,Beginner ? Course ? 1 - 3 Months
198,Strategic Leadership and Management,University of Illinois Urbana-Champaign,"business ethic,business management,business strategy,conflict management,corporate strategy,governance,leadership,leadership development,negotiation,organizational change,organizational effectiveness,organizational leadership,organizational strategy,organizational structure,stakeholder management,strategic leadership,team building,team management,team motivation,trustworthiness",0,0,Beginner ? Specialization ? 3 - 6 Months
199,Natural Language Processing,DeepLearning.AI,"algorithm,artificial intelligence,artificial intelligence machine learning aiml,artificial neural network,data cleansing,data processing,deep learning,dimensionality reduction,feature engineering,kera neural network library,machine learning algorithm,machine learning method,markov model,nlp,probability statistic,pytorch machine learning library,supervised learning,tensorflow,text mining",0,0,Intermediate ? Specialization ? 3 - 6 Months
200,Excel to MySQL: Analytic Techniques for Business,Duke University,"analytics,big data,business analysis,business analytics,business communication,business metric,business process improvement,dashboard,data analysis,data storytelling,data visualization,data visualization software,database design,microsoft excel,probability distribution,relational database,sql,tableau",0,0,Beginner ? Specialization ? 3 - 6 Months
201,Introduction to Web Development,"University of California, Davis","browser compatibility,cascading style sheet cs,cloud hosting,frontend web development,git version control system,github,html cs,hypertext markup language html,image analysis,semantic web,version control,web content,web design,web design development,web development,web server",0,0,Beginner ? Course ? 1 - 4 Weeks
202,Web Design: Wireframes to Prototypes,California Institute of the Arts,"html cs,mockups,prototyping,responsive web design,typography,user interface ui design,user interface user experience uiux design,ux design,web design,web language,wireframing",0,0,Intermediate ? Course ? 1 - 3 Months
203,Introduction to Negotiation: A Strategic Playbook for Becoming a Principled and Persuasive Negotiator,Yale University,"collaboration,communication,conflict management,contract negotiation,game theory,influencing,leadership,mediation,negotiation,persuasive communication,relationship building,strategic decisionmaking",0,0,Mixed ? Course ? 1 - 3 Months
204,IBM Systems Analyst,IBM,"agile methodology,business analysis,business process modeling,business requirement,business system analysis,computer hardware,data modeling,data storytelling,data visualization,database management,information technology,process analysis,process optimization,requirement management,stakeholder engagement,stakeholder management,system analysis,system design,test planning,user acceptance testing uat",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
205,Entrepreneurship: Growing Your Business,University of Virginia,"accounting,balance sheet,business modeling,corporate sustainability,courage,design thinking,entrepreneurship,finance,financial accounting,financial reporting,financial statement,financial statement analysis,hr tech,innovation,leadership development,philanthropy,process design,professional development,stakeholder engagement,strategic leadership",0,0,Beginner ? Specialization ? 3 - 6 Months
206,IBM Product Manager,IBM,"agile methodology,agile product development,agile project management,agile software development,innovation,kanban principle,leadership,new product development,product development,product lifecycle management,product management,product planning,product roadmaps,product strategy,product testing,project management life cycle,sprint retrospective,stakeholder engagement,usability testing,user story",0,0,Beginner ? Professional Certificate ? 3 - 6 Months
207,Introduction to Front-End Development,Meta,"bootstrap frontend framework,frontend web development,html cs,javascript,javascript framework,react,responsive web design,user interface ui,web application,web design development,web development tool",0,0,Beginner ? Course ? 1 - 4 Weeks
208,Document Design,Adobe,"adobe acrobat,business system,client service,collaborative software,creative design,design review,digital design,document management,file management,graphic design,presentation,process design,version control,workflow management",0,0,Mixed ? Course ? 1 - 4 Weeks
209,Business Communication,University of Colorado Boulder,"business communication,business correspondence,business writing,collaboration,conflict management,constructive feedback,cooperation,decision making,diversity awareness,grammar,mediation,organizational skill,performance management,recognizing others,staff management,tactfulness,team building,team motivation,teamwork,writing",0,0,Beginner ? Specialization ? 3 - 6 Months
210,Using Databases with Python,University of Michigan,"application programming interface api,data modeling,data processing,data visualization software,database,database design,database management,object oriented programming oop,objectrelational mapping,python,relational database,sql,web scraping",0,0,Beginner ? Course ? 1 - 3 Months
211,Entrepreneurship,University of Pennsylvania,"branding,business metric,business valuation,customer acquisition management,due diligence,entrepreneurial finance,entrepreneurship,finance,financial analysis,growth strategy,key performance indicator kpis,lean methodology,market opportunity,marketing,peer review,presentation,product development,proposal development,sale presentation",0,0,Beginner ? Specialization ? 3 - 6 Months
212,Hardware Description Languages for FPGA Design,University of Colorado Boulder,"computational logic,debugging,design patterns,development testing,embedded system,functional testing,hardware architecture,programming principle,simulation,system design implementation,technical design,test case,verification validation",0,0,Intermediate ? Course ? 1 - 4 Weeks
213,Algorithms,Stanford University,"algorithm,analytical skills,bioinformatics,computational thinking,data structure,design strategy,graph theory,mathematical theory analysis,network analysis,network model,network routing,operation research,probability,theoretical computer science",0,0,Intermediate ? Specialization ? 3 - 6 Months
214,"HTML, CSS, and Javascript for Web Developers",Johns Hopkins University,"ajax,browser compatibility,cascading style sheet cs,cross platform development,frontend web development,html cs,hypertext markup language html,javascript,responsive web design,usability,web application,web design,web development",0,0,Mixed ? Course ? 1 - 4 Weeks
215,C and Go: Classical and Modern Programming,"University of California, Santa Cruz","algorithm,c programming language,commandline interface,computational thinking,computer programming,computer science,data structure,debugging,file management,file system,go programming language,integrated development environment,integration testing,object oriented programming oop,oop,program development,programming principle,qa testing,unit testing",0,0,Intermediate ? Specialization ? 3 - 6 Months
216,Agile Development,University of Virginia,"agile methodology,agile product development,agile project management,agile software development,analytics,continuous delivery,customer analysis,design thinking,devops,leadership,persona user experience,product development,product improvement,product management,product testing,team building,team management,team performance management,usability testing,user story",0,0,Beginner ? Specialization ? 3 - 6 Months
217,People and Soft Skills for Professional and Personal Success,IBM,"ability meet deadline,active listening,client service,collaboration,conflict management,constructive feedback,creative problemsolving,creative thinking,critical thinking problem solving,interpersonal communication,persuasive communication,presentation,problem solving,professional development,public speaking,root cause analysis,team building,teamwork,verbal communication skill,virtual team",0,0,Beginner ? Specialization ? 1 - 3 Months
218,Introduction to HTML5,University of Michigan,"cascading style sheet cs,cloud hosting,data validation,file transfer protocol ftp,hypertext markup language html,semantic web,usability,web content accessibility guideline,web design,web design development,web server",0,0,Beginner ? Course ? 1 - 4 Weeks
219,Build a Full Website using WordPress,Coursera Project Network,"blog,computer science,content development management,content management system,design,marketing,social medium,web content,web design,web design development,web development,wordpress",0,0,Advanced ? Guided Project ? Less Than 2 Hours
220,Design Thinking for Innovators,Coursera Instructor Network,"adaptability,business process,business solution,business transformation,creative problemsolving,creativity,design thinking,empathy,human centered design,ideation,innovation,overcoming obstacle,process design,user feedback,user research",0,0,Beginner ? Course ? 1 - 4 Weeks
221,Introduction to Programming with MATLAB,Vanderbilt University,"algorithm,computer programming,computer science,data importexport,data management,data structure,debugging,design patterns,development environment,engineering calculation,file management,mathematical software,matlab,plot graphic,problem solving,programming principle,ui component",0,0,Beginner ? Course ? 1 - 3 Months
222,Build a free website with WordPress,Coursera Project Network,"content management,content writing,creativity,web content,web design development,wordpress",0,0,Intermediate ? Guided Project ? Less Than 2 Hours
223,Web Applications for Everybody,University of Michigan,"ajax,authentication,data modeling,database,database application,database design,database development,debugging,hypertext markup language html,javascript,javascript jquery,jquery,json,object oriented programming oop,php scripting language,relational database,sql,web application,web development",0,0,Intermediate ? Specialization ? 3 - 6 Months
224,Initiating and Planning Projects,"University of California, Irvine","conflict management,influencing,organizational structure,planning,project coordination,project documentation,project management,project management life cycle,project scoping,stakeholder management",0,0,Mixed ? Course ? 1 - 3 Months
225,User Experience: Research & Prototyping,University of California San Diego,"creativity,design research,human centered design,innovation,interviewing skill,persona user experience,prototyping,qualitative research,storyboarding,usability testing,user centered design,user research,ux design",0,0,Mixed ? Course ? 1 - 4 Weeks
226,Big Data,University of California San Diego,"apache hadoop,apache spark,applied machine learning,big data,data integration,data management,data mining,data modeling,data pipeline,data presentation,data processing,database design,database management system,exploratory data analysis,graph theory,mongodb,nosql,regression analysis,scalability,statistical analysis",0,0,Beginner ? Specialization ? 3 - 6 Months
227,Algorithmic Toolbox,University of California San Diego,"algorithm,bioinformatics,computational thinking,computer programming,data structure,debugging,design strategy,development testing,program development,programming principle,qa testing,test case,test engineering,theoretical computer science",0,0,Intermediate ? Course ? 1 - 3 Months
228,Basic Elements of Design: Design Principles and Software Overview,University of Colorado Boulder,"adobe creative suite,color theory,content writing,design,design element principle,design research,graphic design,information architecture,typography",0,0,Beginner ? Course ? 1 - 4 Weeks
229,Software Development Lifecycle,University of Minnesota,"agile methodology,agile project management,agile software development,application security,design patterns,design thinking,engineering software,kanban principle,oop,process mapping,program development,scrum software development,sdlc,software architecture,software design pattern,software development methodology,software engineering,software quality assurance,user story,ux design",0,0,Intermediate ? Specialization ? 3 - 6 Months
230,Foundations of Teaching for Learning: Curriculum,Commonwealth Education Trust,"collaboration,course development,curriculum development,education training,instructional curriculum design,instructional strategy,learning theory,pedagogy,planning,studentcentred learning,teaching",0,0,Mixed ? Course ? 1 - 3 Months
231,Software Product Management,University of Alberta,"agile methodology,agile software development,backlog,business requirement,functional requirement,kanban principle,product management,product requirement,project management,requirement analysis,requirement elicitation,requirement management,risk management framework,scrum software development,sdlc,software development methodology,software technical review,sprint planning,sprint retrospective",0,0,Beginner ? Specialization ? 3 - 6 Months
232,Business Value and Project Management,University of Illinois Urbana-Champaign,"accrual accounting,agile methodology,business ethic,business management,cash flow,change management,financial accounting,financial statement,governance,organizational change,organizational effectiveness,organizational leadership,organizational strategy,organizational structure,project closure,project implementation,project management,revenue recognition,waterfall methodology",0,0,Beginner ? Specialization ? 3 - 6 Months
233,Google Prompting Essentials,Google,"ai personalization,artificial intelligence,business correspondence,chatgpt,complex problem solving,critical thinking,data analysis,data presentation,data visualization,document management,generative ai,generative ai agent,graphing,ideation,machine learning,prompt engineering,report writing,solution design,taking meeting minute,timeline",0,0,Beginner ? Specialization ? 1 - 4 Weeks
234,From Likes to Leads: Interact with Customers Online,Google,"advertising campaign,brand awareness,content strategy,content writing,customer engagement,digital advertising,marketing,marketing analytics,social medium management,social medium marketing,social medium strategy,target audience",0,0,Beginner ? Course ? 1 - 3 Months
235,Learning Experience Design: Theories and Frameworks,University of Michigan,"analytical skills,brainstorming,communication,course development,creative thinking,design,instructional design,learning theory,motivational skill,prototyping,studentcentred learning",0,0,Beginner ? Course ? 1 - 4 Weeks
236,Meta React,Meta,"api design,application development,cascading style sheet cs,development environment,eventdriven programming,frontend web development,hypertext markup language html,integration testing,javascript,javascript framework,jest javascript testing framework,react,typescript,ui component,unit testing,web application,web development tool",0,0,Intermediate ? Specialization ? 1 - 3 Months
237,3D CAD Fundamental,National Taiwan University,"3d modeling,sketchup 3d modeling software,software installation,visualization computer graphic",0,0,Beginner ? Course ? 1 - 3 Months
238,Dynamic Public Speaking,University of Washington,"communication,communication strategy,composure,concision,constructive feedback,drive engagement,instructional design,microsoft powerpoint,motivational skill,nonverbal communication,oral expression,performing art,persuasive communication,presentation,problem solving,public speaking,storytelling,target audience,verbal communication skill,writing",0,0,Beginner ? Specialization ? 3 - 6 Months
239,Photography Basics and Beyond: From Smartphone to DSLR,Michigan State University,"adobe creative cloud,color theory,content writing,creativity,design element principle,digital design,file management,graphic visual design,information privacy,peer review,photo editing,photography,photovideo production technology,postproduction,social medium,storytelling,web design development,writing",0,0,Beginner ? Specialization ? 3 - 6 Months
240,Digital Manufacturing & Design Technology,University at Buffalo,"anomaly detection,constructive feedback,continuous monitoring,control system,cybersecurity,data sharing,digital transformation,incident response,intrusion detection prevention,machine control,manufacturing operation,manufacturing process,manufacturing production,model based system engineering,performance measurement,product design,product lifecycle management,security control,system engineering,vulnerability assessment",0,0,Beginner ? Specialization ? 3 - 6 Months
241,AI For Business,University of Pennsylvania,"ai personalization,analytics,artificial intelligence,big data,business strategy,business transformation,credit risk,customer data management,data ethic,data governance,data security,datadriven decisionmaking,generative ai,governance,hr tech,human resource,machine learning,organizational strategy,personally identifiable information,risk management",0,0,Beginner ? Specialization ? 3 - 6 Months
242,"Influencing: Storytelling, Change Management and Governance",Macquarie University,"business transformation,change management,communication,conflict management,enterprise risk management erm,governance,influencing,intercultural competence,leadership,meeting facilitation,negotiation,organizational change,overcoming objection,persuasive communication,process management,rapport building,risk management,risk management framework,stakeholder management,storytelling",0,0,Beginner ? Specialization ? 3 - 6 Months
243,"Programming Foundations with JavaScript, HTML and CSS",Duke University,"algorithm,cascading style sheet cs,computational thinking,computer programming,debugging,html cs,hypertext markup language html,image analysis,javascript,programming principle,web design,web development",0,0,Beginner ? Course ? 1 - 3 Months
244,Understanding User Needs,University of Michigan,"data collection,human computer interaction,interviewing skill,need assessment,qualitative research,research,research methodology,usability testing,user centered design,user research",0,0,Beginner ? Course ? 1 - 3 Months
